STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
SHD,H,25,TEMP W,20011001 1100,20011001 1100,53.8, ,DEG F
SHD,H,25,TEMP W,20011001 1200,20011001 1200,53.7, ,DEG F
SHD,H,25,TEMP W,20011001 1300,20011001 1300,53.8, ,DEG F
SHD,H,25,TEMP W,20011001 1400,20011001 1400,53.8, ,DEG F
SHD,H,25,TEMP W,20011001 1500,20011001 1500,53.8, ,DEG F
SHD,H,25,TEMP W,20011001 1600,20011001 1600,53.9, ,DEG F
SHD,H,25,TEMP W,20011001 1700,20011001 1700,53.9, ,DEG F
SHD,H,25,TEMP W,20011001 1800,20011001 1800,53.8, ,DEG F
SHD,H,25,TEMP W,20011001 1900,20011001 1900,53.6, ,DEG F
SHD,H,25,TEMP W,20011001 2000,20011001 2000,53.6, ,DEG F
SHD,H,25,TEMP W,20011001 2100,20011001 2100,53.6, ,DEG F
SHD,H,25,TEMP W,20011001 2200,20011001 2200,53.6, ,DEG F
SHD,H,25,TEMP W,20011001 2300,20011001 2300,53.5, ,DEG F
SHD,H,25,TEMP W,20011002 0000,20011002 0000,53.4, ,DEG F
SHD,H,25,TEMP W,20011002 0100,20011002 0100,53.4, ,DEG F
SHD,H,25,TEMP W,20011002 0200,20011002 0200,53.5, ,DEG F
SHD,H,25,TEMP W,20011002 0300,20011002 0300,53.6, ,DEG F
SHD,H,25,TEMP W,20011002 0400,20011002 0400,53.7, ,DEG F
SHD,H,25,TEMP W,20011002 0500,20011002 0500,53.6, ,DEG F
SHD,H,25,TEMP W,20011002 0600,20011002 0600,53.6, ,DEG F
SHD,H,25,TEMP W,20011002 0700,20011002 0700,53.7, ,DEG F
SHD,H,25,TEMP W,20011002 0800,20011002 0800,53.4, ,DEG F
SHD,H,25,TEMP W,20011002 0900,20011002 0900,53.5, ,DEG F
SHD,H,25,TEMP W,20011002 1000,20011002 1000,53.6, ,DEG F
SHD,H,25,TEMP W,20011002 1100,20011002 1100,52.8, ,DEG F
SHD,H,25,TEMP W,20011002 1200,20011002 1200,52.7, ,DEG F
SHD,H,25,TEMP W,20011002 1300,20011002 1300,52.6, ,DEG F
SHD,H,25,TEMP W,20011002 1400,20011002 1400,52.6, ,DEG F
SHD,H,25,TEMP W,20011002 1500,20011002 1500,52.5, ,DEG F
SHD,H,25,TEMP W,20011002 1600,20011002 1600,52.6, ,DEG F
SHD,H,25,TEMP W,20011002 1700,20011002 1700,52.4, ,DEG F
SHD,H,25,TEMP W,20011002 1800,20011002 1800,52.4, ,DEG F
SHD,H,25,TEMP W,20011002 1900,20011002 1900,52.5, ,DEG F
SHD,H,25,TEMP W,20011002 2000,20011002 2000,52.3, ,DEG F
SHD,H,25,TEMP W,20011002 2100,20011002 2100,52.3, ,DEG F
SHD,H,25,TEMP W,20011002 2200,20011002 2200,52.3, ,DEG F
SHD,H,25,TEMP W,20011002 2300,20011002 2300,52.3, ,DEG F
SHD,H,25,TEMP W,20011003 0000,20011003 0000,52.4, ,DEG F
SHD,H,25,TEMP W,20011003 0100,20011003 0100,52.3, ,DEG F
SHD,H,25,TEMP W,20011003 0200,20011003 0200,52.3, ,DEG F
SHD,H,25,TEMP W,20011003 0300,20011003 0300,52.3, ,DEG F
SHD,H,25,TEMP W,20011003 0400,20011003 0400,52.4, ,DEG F
SHD,H,25,TEMP W,20011003 0500,20011003 0500,52.4, ,DEG F
SHD,H,25,TEMP W,20011003 0600,20011003 0600,52.4, ,DEG F
SHD,H,25,TEMP W,20011003 0700,20011003 0700,52.4, ,DEG F
SHD,H,25,TEMP W,20011003 0800,20011003 0800,52.5, ,DEG F
SHD,H,25,TEMP W,20011003 0900,20011003 0900,52.4, ,DEG F
SHD,H,25,TEMP W,20011003 1000,20011003 1000,52.5, ,DEG F
SHD,H,25,TEMP W,20011003 1100,20011003 1100,52.5, ,DEG F
SHD,H,25,TEMP W,20011003 1200,20011003 1200,52.5, ,DEG F
SHD,H,25,TEMP W,20011003 1300,20011003 1300,52.5, ,DEG F
SHD,H,25,TEMP W,20011003 1400,20011003 1400,52.5, ,DEG F
SHD,H,25,TEMP W,20011003 1500,20011003 1500,52.6, ,DEG F
SHD,H,25,TEMP W,20011003 1600,20011003 1600,52.6, ,DEG F
SHD,H,25,TEMP W,20011003 1700,20011003 1700,52.7, ,DEG F
SHD,H,25,TEMP W,20011003 1800,20011003 1800,52.5, ,DEG F
SHD,H,25,TEMP W,20011003 1900,20011003 1900,52.4, ,DEG F
SHD,H,25,TEMP W,20011003 2000,20011003 2000,52.3, ,DEG F
SHD,H,25,TEMP W,20011003 2100,20011003 2100,52.4, ,DEG F
SHD,H,25,TEMP W,20011003 2200,20011003 2200,52.3, ,DEG F
SHD,H,25,TEMP W,20011003 2300,20011003 2300,52.3, ,DEG F
SHD,H,25,TEMP W,20011004 0000,20011004 0000,52.4, ,DEG F
SHD,H,25,TEMP W,20011004 0100,20011004 0100,52.4, ,DEG F
SHD,H,25,TEMP W,20011004 0200,20011004 0200,52.4, ,DEG F
SHD,H,25,TEMP W,20011004 0300,20011004 0300,52.5, ,DEG F
SHD,H,25,TEMP W,20011004 0400,20011004 0400,52.5, ,DEG F
SHD,H,25,TEMP W,20011004 0500,20011004 0500,52.5, ,DEG F
SHD,H,25,TEMP W,20011004 0600,20011004 0600,52.5, ,DEG F
SHD,H,25,TEMP W,20011004 0700,20011004 0700,52.4, ,DEG F
SHD,H,25,TEMP W,20011004 0800,20011004 0800,52.4, ,DEG F
SHD,H,25,TEMP W,20011004 0900,20011004 0900,52.4, ,DEG F
SHD,H,25,TEMP W,20011004 1000,20011004 1000,52.4, ,DEG F
SHD,H,25,TEMP W,20011004 1100,20011004 1100,52.6, ,DEG F
SHD,H,25,TEMP W,20011004 1200,20011004 1200,52.6, ,DEG F
SHD,H,25,TEMP W,20011004 1300,20011004 1300,52.7, ,DEG F
SHD,H,25,TEMP W,20011004 1400,20011004 1400,52.7, ,DEG F
SHD,H,25,TEMP W,20011004 1500,20011004 1500,52.7, ,DEG F
SHD,H,25,TEMP W,20011004 1600,20011004 1600,52.7, ,DEG F
SHD,H,25,TEMP W,20011004 1700,20011004 1700,52.7, ,DEG F
SHD,H,25,TEMP W,20011004 1800,20011004 1800,52.8, ,DEG F
SHD,H,25,TEMP W,20011004 1900,20011004 1900,52.8, ,DEG F
SHD,H,25,TEMP W,20011004 2000,20011004 2000,52.7, ,DEG F
SHD,H,25,TEMP W,20011004 2100,20011004 2100,52.6, ,DEG F
SHD,H,25,TEMP W,20011004 2200,20011004 2200,52.5, ,DEG F
SHD,H,25,TEMP W,20011004 2300,20011004 2300,52.6, ,DEG F
SHD,H,25,TEMP W,20011005 0000,20011005 0000,52.6, ,DEG F
SHD,H,25,TEMP W,20011005 0100,20011005 0100,52.4, ,DEG F
SHD,H,25,TEMP W,20011005 0200,20011005 0200,52.8, ,DEG F
SHD,H,25,TEMP W,20011005 0300,20011005 0300,53.2, ,DEG F
SHD,H,25,TEMP W,20011005 0400,20011005 0400,53.3, ,DEG F
SHD,H,25,TEMP W,20011005 0500,20011005 0500,53.3, ,DEG F
SHD,H,25,TEMP W,20011005 0600,20011005 0600,53.4, ,DEG F
SHD,H,25,TEMP W,20011005 0700,20011005 0700,53.4, ,DEG F
SHD,H,25,TEMP W,20011005 0800,20011005 0800,53.1, ,DEG F
SHD,H,25,TEMP W,20011005 0900,20011005 0900,53.0, ,DEG F
SHD,H,25,TEMP W,20011005 1000,20011005 1000,52.8, ,DEG F
SHD,H,25,TEMP W,20011005 1100,20011005 1100,52.7, ,DEG F
SHD,H,25,TEMP W,20011005 1200,20011005 1200,52.7, ,DEG F
SHD,H,25,TEMP W,20011005 1300,20011005 1300,52.7, ,DEG F
SHD,H,25,TEMP W,20011005 1400,20011005 1400,52.8, ,DEG F
SHD,H,25,TEMP W,20011005 1500,20011005 1500,52.8, ,DEG F
SHD,H,25,TEMP W,20011005 1600,20011005 1600,52.8, ,DEG F
SHD,H,25,TEMP W,20011005 1700,20011005 1700,52.8, ,DEG F
SHD,H,25,TEMP W,20011005 1800,20011005 1800,52.7, ,DEG F
SHD,H,25,TEMP W,20011005 1900,20011005 1900,52.7, ,DEG F
SHD,H,25,TEMP W,20011005 2000,20011005 2000,52.7, ,DEG F
SHD,H,25,TEMP W,20011005 2100,20011005 2100,52.7, ,DEG F
SHD,H,25,TEMP W,20011005 2200,20011005 2200,52.6, ,DEG F
SHD,H,25,TEMP W,20011005 2300,20011005 2300,52.3, ,DEG F
SHD,H,25,TEMP W,20011006 0000,20011006 0000,52.5, ,DEG F
SHD,H,25,TEMP W,20011006 0100,20011006 0100,52.5, ,DEG F
SHD,H,25,TEMP W,20011006 0200,20011006 0200,52.5, ,DEG F
SHD,H,25,TEMP W,20011006 0300,20011006 0300,52.6, ,DEG F
SHD,H,25,TEMP W,20011006 0400,20011006 0400,53.0, ,DEG F
SHD,H,25,TEMP W,20011006 0500,20011006 0500,53.6, ,DEG F
SHD,H,25,TEMP W,20011006 0600,20011006 0600,55.1, ,DEG F
SHD,H,25,TEMP W,20011006 0700,20011006 0700,53.2, ,DEG F
SHD,H,25,TEMP W,20011006 0800,20011006 0800,53.0, ,DEG F
SHD,H,25,TEMP W,20011006 0900,20011006 0900,53.1, ,DEG F
SHD,H,25,TEMP W,20011006 1000,20011006 1000,53.2, ,DEG F
SHD,H,25,TEMP W,20011006 1100,20011006 1100,53.3, ,DEG F
SHD,H,25,TEMP W,20011006 1200,20011006 1200,53.3, ,DEG F
SHD,H,25,TEMP W,20011006 1300,20011006 1300,53.3, ,DEG F
SHD,H,25,TEMP W,20011006 1400,20011006 1400,53.3, ,DEG F
SHD,H,25,TEMP W,20011006 1500,20011006 1500,53.2, ,DEG F
SHD,H,25,TEMP W,20011006 1600,20011006 1600,52.9, ,DEG F
SHD,H,25,TEMP W,20011006 1700,20011006 1700,52.9, ,DEG F
SHD,H,25,TEMP W,20011006 1800,20011006 1800,52.8, ,DEG F
SHD,H,25,TEMP W,20011006 1900,20011006 1900,52.8, ,DEG F
SHD,H,25,TEMP W,20011006 2000,20011006 2000,52.6, ,DEG F
SHD,H,25,TEMP W,20011006 2100,20011006 2100,52.5, ,DEG F
SHD,H,25,TEMP W,20011006 2200,20011006 2200,52.7, ,DEG F
SHD,H,25,TEMP W,20011006 2300,20011006 2300,52.7, ,DEG F
SHD,H,25,TEMP W,20011007 0000,20011007 0000,52.7, ,DEG F
SHD,H,25,TEMP W,20011007 0100,20011007 0100,52.6, ,DEG F
SHD,H,25,TEMP W,20011007 0200,20011007 0200,52.7, ,DEG F
SHD,H,25,TEMP W,20011007 0300,20011007 0300,53.1, ,DEG F
SHD,H,25,TEMP W,20011007 0400,20011007 0400,53.5, ,DEG F
SHD,H,25,TEMP W,20011007 0500,20011007 0500,53.9, ,DEG F
SHD,H,25,TEMP W,20011007 0600,20011007 0600,55.1, ,DEG F
SHD,H,25,TEMP W,20011007 0700,20011007 0700,54.1, ,DEG F
SHD,H,25,TEMP W,20011007 0800,20011007 0800,53.9, ,DEG F
SHD,H,25,TEMP W,20011007 0900,20011007 0900,53.9, ,DEG F
SHD,H,25,TEMP W,20011007 1000,20011007 1000,54.0, ,DEG F
SHD,H,25,TEMP W,20011007 1100,20011007 1100,54.2, ,DEG F
SHD,H,25,TEMP W,20011007 1200,20011007 1200,54.2, ,DEG F
SHD,H,25,TEMP W,20011007 1300,20011007 1300,54.3, ,DEG F
SHD,H,25,TEMP W,20011007 1400,20011007 1400,53.5, ,DEG F
SHD,H,25,TEMP W,20011007 1500,20011007 1500,53.1, ,DEG F
SHD,H,25,TEMP W,20011007 1600,20011007 1600,53.0, ,DEG F
SHD,H,25,TEMP W,20011007 1700,20011007 1700,53.0, ,DEG F
SHD,H,25,TEMP W,20011007 1800,20011007 1800,52.9, ,DEG F
SHD,H,25,TEMP W,20011007 1900,20011007 1900,51.7, ,DEG F
SHD,H,25,TEMP W,20011007 2000,20011007 2000,52.8, ,DEG F
SHD,H,25,TEMP W,20011007 2100,20011007 2100,53.1, ,DEG F
SHD,H,25,TEMP W,20011007 2200,20011007 2200,53.3, ,DEG F
SHD,H,25,TEMP W,20011007 2300,20011007 2300,53.3, ,DEG F
SHD,H,25,TEMP W,20011008 0000,20011008 0000,53.3, ,DEG F
SHD,H,25,TEMP W,20011008 0100,20011008 0100,53.3, ,DEG F
SHD,H,25,TEMP W,20011008 0200,20011008 0200,53.3, ,DEG F
SHD,H,25,TEMP W,20011008 0300,20011008 0300,53.5, ,DEG F
SHD,H,25,TEMP W,20011008 0400,20011008 0400,54.1, ,DEG F
SHD,H,25,TEMP W,20011008 0500,20011008 0500,54.5, ,DEG F
SHD,H,25,TEMP W,20011008 0600,20011008 0600,54.8, ,DEG F
SHD,H,25,TEMP W,20011008 0700,20011008 0700,55.6, ,DEG F
SHD,H,25,TEMP W,20011008 0800,20011008 0800,54.6, ,DEG F
SHD,H,25,TEMP W,20011008 0900,20011008 0900,54.3, ,DEG F
SHD,H,25,TEMP W,20011008 1000,20011008 1000,54.5, ,DEG F
SHD,H,25,TEMP W,20011008 1100,20011008 1100,54.7, ,DEG F
SHD,H,25,TEMP W,20011008 1200,20011008 1200,54.8, ,DEG F
SHD,H,25,TEMP W,20011008 1300,20011008 1300,54.7, ,DEG F
SHD,H,25,TEMP W,20011008 1400,20011008 1400,53.5, ,DEG F
SHD,H,25,TEMP W,20011008 1500,20011008 1500,53.1, ,DEG F
SHD,H,25,TEMP W,20011008 1600,20011008 1600,53.0, ,DEG F
SHD,H,25,TEMP W,20011008 1700,20011008 1700,53.0, ,DEG F
SHD,H,25,TEMP W,20011008 1800,20011008 1800,53.0, ,DEG F
SHD,H,25,TEMP W,20011008 1900,20011008 1900,51.9, ,DEG F
SHD,H,25,TEMP W,20011008 2000,20011008 2000,53.0, ,DEG F
SHD,H,25,TEMP W,20011008 2100,20011008 2100,53.3, ,DEG F
SHD,H,25,TEMP W,20011008 2200,20011008 2200,53.4, ,DEG F
SHD,H,25,TEMP W,20011008 2300,20011008 2300,53.4, ,DEG F
SHD,H,25,TEMP W,20011009 0000,20011009 0000,53.4, ,DEG F
SHD,H,25,TEMP W,20011009 0100,20011009 0100,53.4, ,DEG F
SHD,H,25,TEMP W,20011009 0200,20011009 0200,53.3, ,DEG F
SHD,H,25,TEMP W,20011009 0300,20011009 0300,53.5, ,DEG F
SHD,H,25,TEMP W,20011009 0400,20011009 0400,53.7, ,DEG F
SHD,H,25,TEMP W,20011009 0500,20011009 0500,54.1, ,DEG F
SHD,H,25,TEMP W,20011009 0600,20011009 0600,56.2, ,DEG F
SHD,H,25,TEMP W,20011009 0700,20011009 0700,55.8, ,DEG F
SHD,H,25,TEMP W,20011009 0800,20011009 0800,55.5, ,DEG F
SHD,H,25,TEMP W,20011009 0900,20011009 0900,55.5, ,DEG F
SHD,H,25,TEMP W,20011009 1000,20011009 1000,55.7, ,DEG F
SHD,H,25,TEMP W,20011009 1100,20011009 1100,55.7, ,DEG F
SHD,H,25,TEMP W,20011009 1200,20011009 1200,55.8, ,DEG F
SHD,H,25,TEMP W,20011009 1300,20011009 1300,55.6, ,DEG F
SHD,H,25,TEMP W,20011009 1400,20011009 1400,54.2, ,DEG F
SHD,H,25,TEMP W,20011009 1500,20011009 1500,54.1, ,DEG F
SHD,H,25,TEMP W,20011009 1600,20011009 1600,54.0, ,DEG F
SHD,H,25,TEMP W,20011009 1700,20011009 1700,53.9, ,DEG F
SHD,H,25,TEMP W,20011009 1800,20011009 1800,53.8, ,DEG F
SHD,H,25,TEMP W,20011009 1900,20011009 1900,53.7, ,DEG F
SHD,H,25,TEMP W,20011009 2000,20011009 2000,53.9, ,DEG F
SHD,H,25,TEMP W,20011009 2100,20011009 2100,54.0, ,DEG F
SHD,H,25,TEMP W,20011009 2200,20011009 2200,54.1, ,DEG F
SHD,H,25,TEMP W,20011009 2300,20011009 2300,54.1, ,DEG F
SHD,H,25,TEMP W,20011010 0000,20011010 0000,54.1, ,DEG F
SHD,H,25,TEMP W,20011010 0100,20011010 0100,54.0, ,DEG F
SHD,H,25,TEMP W,20011010 0200,20011010 0200,54.0, ,DEG F
SHD,H,25,TEMP W,20011010 0300,20011010 0300,53.8, ,DEG F
SHD,H,25,TEMP W,20011010 0400,20011010 0400,54.0, ,DEG F
SHD,H,25,TEMP W,20011010 0500,20011010 0500,54.9, ,DEG F
SHD,H,25,TEMP W,20011010 0600,20011010 0600,55.8, ,DEG F
SHD,H,25,TEMP W,20011010 0700,20011010 0700,55.3, ,DEG F
SHD,H,25,TEMP W,20011010 0800,20011010 0800,54.8, ,DEG F
SHD,H,25,TEMP W,20011010 0900,20011010 0900,54.8, ,DEG F
SHD,H,25,TEMP W,20011010 1000,20011010 1000,54.8, ,DEG F
SHD,H,25,TEMP W,20011010 1100,20011010 1100,54.8, ,DEG F
SHD,H,25,TEMP W,20011010 1200,20011010 1200,54.9, ,DEG F
SHD,H,25,TEMP W,20011010 1300,20011010 1300,55.0, ,DEG F
SHD,H,25,TEMP W,20011010 1400,20011010 1400,55.0, ,DEG F
SHD,H,25,TEMP W,20011010 1500,20011010 1500,54.2, ,DEG F
SHD,H,25,TEMP W,20011010 1600,20011010 1600,54.0, ,DEG F
SHD,H,25,TEMP W,20011010 1700,20011010 1700,53.9, ,DEG F
SHD,H,25,TEMP W,20011010 1800,20011010 1800,53.8, ,DEG F
SHD,H,25,TEMP W,20011010 1900,20011010 1900,53.7, ,DEG F
SHD,H,25,TEMP W,20011010 2000,20011010 2000,53.7, ,DEG F
SHD,H,25,TEMP W,20011010 2100,20011010 2100,53.7, ,DEG F
SHD,H,25,TEMP W,20011010 2200,20011010 2200,53.7, ,DEG F
SHD,H,25,TEMP W,20011010 2300,20011010 2300,53.7, ,DEG F
SHD,H,25,TEMP W,20011011 0000,20011011 0000,53.3, ,DEG F
SHD,H,25,TEMP W,20011011 0100,20011011 0100,54.4, ,DEG F
SHD,H,25,TEMP W,20011011 0200,20011011 0200,54.5, ,DEG F
SHD,H,25,TEMP W,20011011 0300,20011011 0300,54.5, ,DEG F
SHD,H,25,TEMP W,20011011 0400,20011011 0400,54.5, ,DEG F
SHD,H,25,TEMP W,20011011 0500,20011011 0500,54.6, ,DEG F
SHD,H,25,TEMP W,20011011 0600,20011011 0600,54.6, ,DEG F
SHD,H,25,TEMP W,20011011 0700,20011011 0700,54.7, ,DEG F
SHD,H,25,TEMP W,20011011 0800,20011011 0800,54.7, ,DEG F
SHD,H,25,TEMP W,20011011 0900,20011011 0900,54.7, ,DEG F
SHD,H,25,TEMP W,20011011 1000,20011011 1000,54.6, ,DEG F
SHD,H,25,TEMP W,20011011 1100,20011011 1100,54.7, ,DEG F
SHD,H,25,TEMP W,20011011 1200,20011011 1200,54.9, ,DEG F
SHD,H,25,TEMP W,20011011 1300,20011011 1300,55.3, ,DEG F
SHD,H,25,TEMP W,20011011 1400,20011011 1400,55.4, ,DEG F
SHD,H,25,TEMP W,20011011 1500,20011011 1500,55.5, ,DEG F
SHD,H,25,TEMP W,20011011 1600,20011011 1600,55.6, ,DEG F
SHD,H,25,TEMP W,20011011 1700,20011011 1700,55.6, ,DEG F
SHD,H,25,TEMP W,20011011 1800,20011011 1800,55.0, ,DEG F
SHD,H,25,TEMP W,20011011 1900,20011011 1900,55.1, ,DEG F
SHD,H,25,TEMP W,20011011 2000,20011011 2000,55.1, ,DEG F
SHD,H,25,TEMP W,20011011 2100,20011011 2100,55.0, ,DEG F
SHD,H,25,TEMP W,20011011 2200,20011011 2200,55.0, ,DEG F
SHD,H,25,TEMP W,20011011 2300,20011011 2300,55.0, ,DEG F
SHD,H,25,TEMP W,20011012 0000,20011012 0000,55.0, ,DEG F
SHD,H,25,TEMP W,20011012 0100,20011012 0100,55.0, ,DEG F
SHD,H,25,TEMP W,20011012 0200,20011012 0200,55.0, ,DEG F
SHD,H,25,TEMP W,20011012 0300,20011012 0300,55.0, ,DEG F
SHD,H,25,TEMP W,20011012 0400,20011012 0400,55.0, ,DEG F
SHD,H,25,TEMP W,20011012 0500,20011012 0500,55.4, ,DEG F
SHD,H,25,TEMP W,20011012 0600,20011012 0600,55.7, ,DEG F
SHD,H,25,TEMP W,20011012 0700,20011012 0700,56.0, ,DEG F
SHD,H,25,TEMP W,20011012 0800,20011012 0800,56.3, ,DEG F
SHD,H,25,TEMP W,20011012 0900,20011012 0900,56.8, ,DEG F
SHD,H,25,TEMP W,20011012 1000,20011012 1000,56.0, ,DEG F
SHD,H,25,TEMP W,20011012 1100,20011012 1100,55.4, ,DEG F
SHD,H,25,TEMP W,20011012 1200,20011012 1200,55.2, ,DEG F
SHD,H,25,TEMP W,20011012 1300,20011012 1300,55.1, ,DEG F
SHD,H,25,TEMP W,20011012 1400,20011012 1400,54.4, ,DEG F
SHD,H,25,TEMP W,20011012 1500,20011012 1500,54.1, ,DEG F
SHD,H,25,TEMP W,20011012 1600,20011012 1600,54.1, ,DEG F
SHD,H,25,TEMP W,20011012 1700,20011012 1700,53.9, ,DEG F
SHD,H,25,TEMP W,20011012 1800,20011012 1800,53.7, ,DEG F
SHD,H,25,TEMP W,20011012 1900,20011012 1900,53.7, ,DEG F
SHD,H,25,TEMP W,20011012 2000,20011012 2000,53.6, ,DEG F
SHD,H,25,TEMP W,20011012 2100,20011012 2100,53.6, ,DEG F
SHD,H,25,TEMP W,20011012 2200,20011012 2200,53.5, ,DEG F
SHD,H,25,TEMP W,20011012 2300,20011012 2300,53.6, ,DEG F
SHD,H,25,TEMP W,20011013 0000,20011013 0000,53.9, ,DEG F
SHD,H,25,TEMP W,20011013 0100,20011013 0100,53.6, ,DEG F
SHD,H,25,TEMP W,20011013 0200,20011013 0200,54.1, ,DEG F
SHD,H,25,TEMP W,20011013 0300,20011013 0300,54.8, ,DEG F
SHD,H,25,TEMP W,20011013 0400,20011013 0400,55.0, ,DEG F
SHD,H,25,TEMP W,20011013 0500,20011013 0500,55.2, ,DEG F
SHD,H,25,TEMP W,20011013 0600,20011013 0600,55.3, ,DEG F
SHD,H,25,TEMP W,20011013 0700,20011013 0700,56.0, ,DEG F
SHD,H,25,TEMP W,20011013 0800,20011013 0800,55.8, ,DEG F
SHD,H,25,TEMP W,20011013 0900,20011013 0900,55.4, ,DEG F
SHD,H,25,TEMP W,20011013 1000,20011013 1000,55.3, ,DEG F
SHD,H,25,TEMP W,20011013 1100,20011013 1100,55.3, ,DEG F
SHD,H,25,TEMP W,20011013 1200,20011013 1200,55.3, ,DEG F
SHD,H,25,TEMP W,20011013 1300,20011013 1300,55.3, ,DEG F
SHD,H,25,TEMP W,20011013 1400,20011013 1400,55.2, ,DEG F
SHD,H,25,TEMP W,20011013 1500,20011013 1500,55.2, ,DEG F
SHD,H,25,TEMP W,20011013 1600,20011013 1600,55.0, ,DEG F
SHD,H,25,TEMP W,20011013 1700,20011013 1700,55.1, ,DEG F
SHD,H,25,TEMP W,20011013 1800,20011013 1800,55.0, ,DEG F
SHD,H,25,TEMP W,20011013 1900,20011013 1900,55.0, ,DEG F
SHD,H,25,TEMP W,20011013 2000,20011013 2000,55.0, ,DEG F
SHD,H,25,TEMP W,20011013 2100,20011013 2100,55.0, ,DEG F
SHD,H,25,TEMP W,20011013 2200,20011013 2200,54.8, ,DEG F
SHD,H,25,TEMP W,20011013 2300,20011013 2300,55.0, ,DEG F
SHD,H,25,TEMP W,20011014 0000,20011014 0000,55.0, ,DEG F
SHD,H,25,TEMP W,20011014 0100,20011014 0100,55.0, ,DEG F
SHD,H,25,TEMP W,20011014 0200,20011014 0200,55.0, ,DEG F
SHD,H,25,TEMP W,20011014 0300,20011014 0300,54.9, ,DEG F
SHD,H,25,TEMP W,20011014 0400,20011014 0400,55.4, ,DEG F
SHD,H,25,TEMP W,20011014 0500,20011014 0500,55.7, ,DEG F
SHD,H,25,TEMP W,20011014 0600,20011014 0600,56.1, ,DEG F
SHD,H,25,TEMP W,20011014 0700,20011014 0700,56.6, ,DEG F
SHD,H,25,TEMP W,20011014 0800,20011014 0800,56.1, ,DEG F
SHD,H,25,TEMP W,20011014 0900,20011014 0900,55.5, ,DEG F
SHD,H,25,TEMP W,20011014 1000,20011014 1000,55.2, ,DEG F
SHD,H,25,TEMP W,20011014 1100,20011014 1100,55.1, ,DEG F
SHD,H,25,TEMP W,20011014 1200,20011014 1200,55.2, ,DEG F
SHD,H,25,TEMP W,20011014 1300,20011014 1300,55.3, ,DEG F
SHD,H,25,TEMP W,20011014 1400,20011014 1400,55.2, ,DEG F
SHD,H,25,TEMP W,20011014 1500,20011014 1500,54.9, ,DEG F
SHD,H,25,TEMP W,20011014 1600,20011014 1600,54.6, ,DEG F
SHD,H,25,TEMP W,20011014 1700,20011014 1700,54.4, ,DEG F
SHD,H,25,TEMP W,20011014 1800,20011014 1800,54.3, ,DEG F
SHD,H,25,TEMP W,20011014 1900,20011014 1900,54.3, ,DEG F
SHD,H,25,TEMP W,20011014 2000,20011014 2000,54.4, ,DEG F
SHD,H,25,TEMP W,20011014 2100,20011014 2100,54.5, ,DEG F
SHD,H,25,TEMP W,20011014 2200,20011014 2200,54.5, ,DEG F
SHD,H,25,TEMP W,20011014 2300,20011014 2300,54.4, ,DEG F
SHD,H,25,TEMP W,20011015 0000,20011015 0000,54.4, ,DEG F
SHD,H,25,TEMP W,20011015 0100,20011015 0100,54.3, ,DEG F
SHD,H,25,TEMP W,20011015 0200,20011015 0200,54.2, ,DEG F
SHD,H,25,TEMP W,20011015 0300,20011015 0300,54.5, ,DEG F
SHD,H,25,TEMP W,20011015 0400,20011015 0400,54.9, ,DEG F
SHD,H,25,TEMP W,20011015 0500,20011015 0500,55.3, ,DEG F
SHD,H,25,TEMP W,20011015 0600,20011015 0600,55.5, ,DEG F
SHD,H,25,TEMP W,20011015 0700,20011015 0700,55.8, ,DEG F
SHD,H,25,TEMP W,20011015 0800,20011015 0800,55.3, ,DEG F
SHD,H,25,TEMP W,20011015 0900,20011015 0900,54.6, ,DEG F
SHD,H,25,TEMP W,20011015 1000,20011015 1000,54.4, ,DEG F
SHD,H,25,TEMP W,20011015 1100,20011015 1100,54.2, ,DEG F
SHD,H,25,TEMP W,20011015 1200,20011015 1200,54.2, ,DEG F
SHD,H,25,TEMP W,20011015 1300,20011015 1300,54.1, ,DEG F
SHD,H,25,TEMP W,20011015 1400,20011015 1400,54.1, ,DEG F
SHD,H,25,TEMP W,20011015 1500,20011015 1500,54.1, ,DEG F
SHD,H,25,TEMP W,20011015 1600,20011015 1600,54.3, ,DEG F
SHD,H,25,TEMP W,20011015 1700,20011015 1700,54.2, ,DEG F
SHD,H,25,TEMP W,20011015 1800,20011015 1800,54.1, ,DEG F
SHD,H,25,TEMP W,20011015 1900,20011015 1900,54.5, ,DEG F
SHD,H,25,TEMP W,20011015 2000,20011015 2000,54.4, ,DEG F
SHD,H,25,TEMP W,20011015 2100,20011015 2100,54.5, ,DEG F
SHD,H,25,TEMP W,20011015 2200,20011015 2200,54.5, ,DEG F
SHD,H,25,TEMP W,20011015 2300,20011015 2300,54.6, ,DEG F
SHD,H,25,TEMP W,20011016 0000,20011016 0000,54.6, ,DEG F
SHD,H,25,TEMP W,20011016 0100,20011016 0100,54.6, ,DEG F
SHD,H,25,TEMP W,20011016 0200,20011016 0200,54.8, ,DEG F
SHD,H,25,TEMP W,20011016 0300,20011016 0300,55.1, ,DEG F
SHD,H,25,TEMP W,20011016 0400,20011016 0400,55.4, ,DEG F
SHD,H,25,TEMP W,20011016 0500,20011016 0500,55.7, ,DEG F
SHD,H,25,TEMP W,20011016 0600,20011016 0600,56.0, ,DEG F
SHD,H,25,TEMP W,20011016 0700,20011016 0700,56.6, ,DEG F
