"date","storage (MAF)"
2000-08-23,3.12324020025029
2000-08-24,3.11812589765002
2000-08-25,3.11484658260505
2000-08-26,3.11004621725677
2000-08-27,3.10388155837047
2000-08-28,3.09742151377298
2000-08-29,3.08922695741918
2000-08-30,3.08437766271791
2000-08-31,3.07991173919668
2000-09-01,3.07930655451528
2000-09-02,3.08066837241107
2000-09-03,3.08074403229666
2000-09-04,3.08324194147467
2000-09-05,3.08384760882343
2000-09-06,3.08498352868918
2000-09-07,3.08649860783881
2000-09-08,3.08816573888797
2000-09-09,3.08331765380882
2000-09-10,3.07764264653992
2000-09-11,3.07257910604318
2000-09-12,3.06955876270675
2000-09-13,3.0694832713328
2000-09-14,3.06933229233311
2000-09-15,3.06706840906983
2000-09-16,3.06593684784647
2000-09-17,3.06073547173403
2000-09-18,3.05689483470266
2000-09-19,3.05426076954045
2000-09-20,3.05012517814855
2000-09-21,3.0432157024155
2000-09-22,3.0398398970537
2000-09-23,3.03729125264577
2000-09-24,3.03399460522115
2000-09-25,3.02950324573384
2000-09-26,3.02456790385272
2000-09-27,3.02120590770688
2000-09-28,3.02150465543101
2000-09-29,3.02284926815552
2000-09-30,3.02217691106907
2000-10-01,3.01904079359597
2000-10-02,3.0152355616512
2000-10-03,3.01270056897914
2000-10-04,3.01001806585365
2000-10-05,3.00756043208099
2000-10-06,3.00450914422196
2000-10-07,3.00212909631764
2000-10-08,2.99908145163765
2000-10-09,2.99648148475966
2000-10-10,2.99677854919734
2000-10-11,2.99878421850936
2000-10-12,2.99893282811995
2000-10-13,3.0009395869907
2000-10-14,3.00012191606932
2000-10-15,2.99492212111122
2000-10-16,2.99210223602528
2000-10-17,2.99061857031735
2000-10-18,2.98668964819909
2000-10-19,2.98306010568176
2000-10-20,2.98039558254137
2000-10-21,2.97765882861908
2000-10-22,2.97477583400962
2000-10-23,2.97351968136742
2000-10-24,2.97034412212638
2000-10-25,2.96746598161308
2000-10-26,2.96591683843984
2000-10-27,2.96510564996544
2000-10-28,2.96613811119553
2000-10-29,2.969975009622
2000-10-30,2.97182097261279
2000-10-31,2.97521927871655
2000-11-01,2.97566273246525
2000-11-02,2.9736674351633
2000-11-03,2.96908923702697
2000-11-04,2.96621187125551
2000-11-05,2.96606435237293
2000-11-06,2.96606435237293
2000-11-07,2.96525313662967
2000-11-08,2.96458948561055
2000-11-09,2.96363115585286
2000-11-10,2.96245193845325
2000-11-11,2.95906350391892
2000-11-12,2.95604546549803
2000-11-13,2.95398553866614
2000-11-14,2.95016273885015
2000-11-15,2.94942789436915
2000-11-16,2.95053020739322
2000-11-17,2.94928094028912
2000-11-18,2.94626986395147
2000-11-19,2.94392106715283
2000-11-20,2.94069382743897
2000-11-21,2.9403273052125
2000-11-22,2.93827499377702
2000-11-23,2.93512532747899
2000-11-24,2.93036804650103
2000-11-25,2.92693138047579
2000-11-26,2.92232911910488
2000-11-27,2.9197748652632
2000-11-28,2.91649255761556
2000-11-29,2.91590929470072
2000-11-30,2.91634671780665
2000-12-01,2.91576347467927
2000-12-02,2.91590929470072
2000-12-03,2.91532611112279
2000-12-04,2.91408723560298
2000-12-05,2.91284865211529
2000-12-06,2.91321296372498
2000-12-07,2.91314009893556
2000-12-08,2.91284865211529
2000-12-09,2.90775208257437
2000-12-10,2.90317062923931
2000-12-11,2.90208056031595
2000-12-12,2.9017898915841
2000-12-13,2.90520611130685
2000-12-14,2.91015404747163
2000-12-15,2.91744058956449
2000-12-16,2.92232911910488
2000-12-17,2.92313233107793
2000-12-18,2.92364359821319
2000-12-19,2.92539664017159
2000-12-20,2.92744309772984
2000-12-21,2.92883209956206
2000-12-22,2.92934397979977
2000-12-23,2.93153864303378
2000-12-24,2.93044120337501
2000-12-25,2.9283202175159
2000-12-26,2.92853958813366
2000-12-27,2.93051436148264
2000-12-28,2.93358762979643
2000-12-29,2.93666325383675
2000-12-30,2.93776216453494
2000-12-31,2.93644348823543
2001-01-01,2.93410013524132
2001-01-02,2.93190437701548
2001-01-03,2.93080700624962
2001-01-04,2.93080700624962
2001-01-05,2.93183123565956
2001-01-06,2.93212390681818
2001-01-07,2.93014858328097
2001-01-08,2.93044120337501
2001-01-09,2.93395369894592
2001-01-10,2.94091374761193
2001-01-11,2.95273550505769
2001-01-12,2.96223087036583
2001-01-13,2.96761352161544
2001-01-14,2.97167326527104
2001-01-15,2.97285477968849
2001-01-16,2.97536706429342
2001-01-17,2.97862018726492
2001-01-18,2.9802476316364
2001-01-19,2.98298609130415
2001-01-20,2.98683786031952
2001-01-21,2.98557821567229
2001-01-22,2.98498556591907
2001-01-23,2.98676375363817
2001-01-24,2.99254743274682
2001-01-25,3.0022778271797
2001-01-26,3.01434071472078
2001-01-27,3.02292398076139
2001-01-28,3.02882995454123
2001-01-29,3.03579253020375
2001-01-30,3.04336576797264
2001-01-31,3.05117746521994
2001-02-01,3.05727118772445
2001-02-02,3.06284545800968
2001-02-03,3.0644286587425
2001-02-04,3.06344851254502
2001-02-05,3.0654843833991
2001-02-06,3.07031364872777
2001-02-07,3.07522352256118
2001-02-08,3.08006306263158
2001-02-09,3.08763522429825
2001-02-10,3.09620654426674
2001-02-11,3.10768598590767
2001-02-12,3.12049159943099
2001-02-13,3.13264367515064
2001-02-14,3.14505794825425
2001-02-15,3.1548900979803
2001-02-16,3.1596599034469
2001-02-17,3.16636130581818
2001-02-18,3.1775514219323
2001-02-19,3.19380494103989
2001-02-20,3.22351317551516
2001-02-21,3.27914163970686
2001-02-22,3.33668489359262
2001-02-23,3.37700021895328
2001-02-24,3.4069413361104
2001-02-25,3.43355693839917
2001-02-26,3.4585093807375
2001-02-27,3.4800520560956
2001-02-28,3.49847137323507
2001-03-01,3.51274201674033
2001-03-02,3.52995179369505
2001-03-03,3.54605440682152
2001-03-04,3.56762918157269
2001-03-05,3.60683657393353
2001-03-06,3.64387480435348
2001-03-07,3.66958556609371
2001-03-08,3.69328033303041
2001-03-09,3.71673276408339
2001-03-10,3.73959404541378
2001-03-11,3.7533895891803
2001-03-12,3.76505551420796
2001-03-13,3.77241290257702
2001-03-14,3.78099395610295
2001-03-15,3.78785061823479
2001-03-16,3.79297671689134
2001-03-17,3.79749839168934
2001-03-18,3.80324250993945
2001-03-19,3.80951528816731
2001-03-20,3.81893710851878
2001-03-21,3.82907375292502
2001-03-22,3.83957836758594
2001-03-23,3.85616114118029
2001-03-24,3.8697074039589
2001-03-25,3.87975503748939
2001-03-26,3.89291296968691
2001-03-27,3.90716307706947
2001-03-28,3.91780621637222
2001-03-29,3.92971320231741
2001-03-30,3.94030690745673
2001-03-31,3.95118681319159
2001-04-01,3.9587785250229
2001-04-02,3.96539543672832
2001-04-03,3.9721090384277
2001-04-04,3.97676809999581
2001-04-05,3.98080282088917
2001-04-06,3.98573772582373
2001-04-07,3.99121558917322
2001-04-08,3.99400127751919
2001-04-09,3.99606888688663
2001-04-10,3.99768749627747
2001-04-11,3.9979573055125
2001-04-12,4.00002623218877
2001-04-13,4.00047608997677
2001-04-14,4.00317592010486
2001-04-15,4.00362600569351
2001-04-16,4.00533662772543
2001-04-17,4.00803856666189
2001-04-18,4.01155283879712
2001-04-19,4.01696327761734
2001-04-20,4.02111445454267
2001-04-21,4.02364260660148
2001-04-22,4.02382322794727
2001-04-23,4.02346199046313
2001-04-24,4.02825007762076
2001-04-25,4.0248167384332
2001-04-26,4.02445544366661
2001-04-27,4.02472641278875
2001-04-28,4.02490706537953
2001-04-29,4.02472641278875
2001-04-30,4.0257200664812
2001-05-01,4.02463608844615
2001-05-02,4.02201724882495
2001-05-03,4.01894827941895
2001-05-04,4.01741435906282
2001-05-05,4.01461817873238
2001-05-06,4.01083180104197
2001-05-07,4.00776832004731
2001-05-08,4.00398609759558
2001-05-09,4.0017358649108
2001-05-10,4.00002623218877
2001-05-11,3.99741769875766
2001-05-12,3.99022741979789
2001-05-13,3.98205860494722
2001-05-14,3.97640958569379
2001-05-15,3.97067618907064
2001-05-16,3.96190725714357
2001-05-17,3.95422236953981
2001-05-18,3.94779591297534
2001-05-19,3.93834701872806
2001-05-20,3.92651201490201
2001-05-21,3.91576482964524
2001-05-22,3.90707446297552
2001-05-23,3.90601119535576
2001-05-24,3.90388522231157
2001-05-25,3.89432761982913
2001-05-26,3.88566811665577
2001-05-27,3.8715570129927
2001-05-28,3.85563398940455
2001-05-29,3.84290873617726
2001-05-30,3.83213566276619
2001-05-31,3.81867518626789
2001-06-01,3.80655230193953
2001-06-02,3.79523711425044
2001-06-03,3.78125418724692
2001-06-04,3.76419055766404
2001-06-05,3.75390757071976
2001-06-06,3.7429536357969
2001-06-07,3.7286675727784
2001-06-08,3.71338867167885
2001-06-09,3.69695435018335
2001-06-10,3.67656418970324
2001-06-11,3.65803060258139
2001-06-12,3.64252047130107
2001-06-13,3.62511329428672
2001-06-14,3.60692065726632
2001-06-15,3.59004619854936
2001-06-16,3.57364242221612
2001-06-17,3.55379121164734
2001-06-18,3.53600522800423
2001-06-19,3.51778322875882
2001-06-20,3.50184988311666
2001-06-21,3.48621192524345
2001-06-22,3.46906470086763
2001-06-23,3.44822030385864
2001-06-24,3.42729686597571
2001-06-25,3.40888417435439
2001-06-26,3.39336142785558
2001-06-27,3.38030054365011
2001-06-28,3.3666302249155
2001-06-29,3.35283647074539
2001-06-30,3.33556737556578
2001-07-01,3.31390543086377
2001-07-02,3.29510746336237
2001-07-03,3.27914163970686
2001-07-04,3.26606004736532
2001-07-05,3.25167933644111
2001-07-06,3.23616770534049
2001-07-07,3.21610776031764
2001-07-08,3.19473537078341
2001-07-09,3.17430742587714
2001-07-10,3.15612054864259
2001-07-11,3.1371611345436
2001-07-12,3.12171299479317
2001-07-13,3.10502259428041
2001-07-14,3.08611977109926
2001-07-15,3.06510731479087
2001-07-16,3.04494200104668
2001-07-17,3.02718452890187
2001-07-18,3.00815607753898
2001-07-19,2.99158289644412
2001-07-20,2.97470193000224
2001-07-21,2.95582470204842
2001-07-22,2.93373405375526
2001-07-23,2.91379572434428
2001-07-24,2.89605385490486
2001-07-25,2.88315816366545
2001-07-26,2.86381562095017
2001-07-27,2.84692785174965
2001-07-28,2.82753795543151
2001-07-29,2.80461699374903
2001-07-30,2.78577993711443
2001-07-31,2.77111183199641
2001-08-01,2.75663566056287
2001-08-02,2.74333127452073
2001-08-03,2.7307678143171
2001-08-04,2.71699373046726
2001-08-05,2.70112358559099
2001-08-06,2.68518187514083
2001-08-07,2.67335278205839
2001-08-08,2.66046545899857
2001-08-09,2.64687128301796
2001-08-10,2.6361123673652
2001-08-11,2.6236214713118
2001-08-12,2.61042694436033
2001-08-13,2.59626841129074
2001-08-14,2.58679156561732
2001-08-15,2.57720385928767
2001-08-16,2.56657140000064
2001-08-17,2.55623364344327
2001-08-18,2.54565732484783
2001-08-19,2.53285733304725
2001-08-20,2.52637515769199
2001-08-21,2.51502182436928
2001-08-22,2.50856850583399
2001-08-23,2.50271719991401
2001-08-24,2.49694060072082
2001-08-25,2.48914363374532
2001-08-26,2.47861890430161
2001-08-27,2.46760193513533
2001-08-28,2.4597351972048
2001-08-29,2.45389499249834
2001-08-30,2.44858194694749
2001-08-31,2.4424366300278
2001-09-01,2.43494661995251
2001-09-02,2.42650732013521
2001-09-03,2.41757462739265
2001-09-04,2.40962391976874
2001-09-05,2.4020121651746
2001-09-06,2.39518048271303
2001-09-07,2.38830056557206
2001-09-08,2.38283100194003
2001-09-09,2.37400856654515
2001-09-10,2.36546281942488
2001-09-11,2.36060080185912
2001-09-12,2.35700646062972
2001-09-13,2.35391677721862
2001-09-14,2.3500755538424
2001-09-15,2.34579855463862
2001-09-16,2.33958222409644
2001-09-17,2.33375148073409
2001-09-18,2.32680603345832
2001-09-19,2.32062357148986
2001-09-20,2.31339461673362
2001-09-21,2.30543469445585
2001-09-22,2.29693650941494
2001-09-23,2.28907799273981
2001-09-24,2.28259444338501
2001-09-25,2.27716994846309
2001-09-26,2.27120091180617
2001-09-27,2.26475074853567
2001-09-28,2.25978290033357
2001-09-29,2.25543457435615
2001-09-30,2.25133577468551
2001-10-01,2.24748647854538
2001-10-02,2.24382443710704
2001-10-03,2.24162876879333
2001-10-04,2.23736405029843
2001-10-05,2.2334081659559
2001-10-06,2.23164455608569
2001-10-07,2.22939571392179
2001-10-08,2.22805950522102
2001-10-09,2.22733073733524
2001-10-10,2.22757364319958
2001-10-11,2.22678426042852
2001-10-12,2.2262985744117
2001-10-13,2.2268449758944
2001-10-14,2.22745218817199
2001-10-15,2.22787729910442
2001-10-16,2.22824172076844
2001-10-17,2.22915268182318
2001-10-18,2.2295779990022
2001-10-19,2.22927419577609
2001-10-20,2.22836320303958
2001-10-21,2.22708784823383
2001-10-22,2.2262985744117
2001-10-23,2.22617716338213
2001-10-24,2.22611645943843
2001-10-25,2.22532740347702
2001-10-26,2.22465987897125
2001-10-27,2.22338640434508
2001-10-28,2.22235540252521
2001-10-29,2.22229476477903
2001-10-30,2.22211285781984
2001-10-31,2.22150656931215
2001-11-01,2.2192642116164
2001-11-02,2.21575204619313
2001-11-03,2.2115789459578
2001-11-04,2.20789362544576
2001-11-05,2.20566065876266
2001-11-06,2.20427497168502
2001-11-07,2.20270689531328
2001-11-08,2.20059807165938
2001-11-09,2.19710506315844
2001-11-10,2.19211338751945
2001-11-11,2.18911036024834
2001-11-12,2.19403658432228
2001-11-13,2.20288779112571
2001-11-14,2.20855795654789
2001-11-15,2.21073301552906
2001-11-16,2.21272772027806
2001-11-17,2.21508634271984
2001-11-18,2.21635734096194
2001-11-19,2.21756824422224
2001-11-20,2.21829498697969
2001-11-21,2.22666283263932
2001-11-22,2.24559371041102
2001-11-23,2.26162202152355
2001-11-24,2.27323064259557
2001-11-25,2.28314972316023
2001-11-26,2.29074710998565
2001-11-27,2.29582151762296
2001-11-28,2.30214454633475
2001-11-29,2.31239857542047
2001-11-30,2.32386976081628
2001-12-01,2.35083082838331
2001-12-02,2.4010538128585
2001-12-03,2.44657581276984
2001-12-04,2.47529066551337
2001-12-05,2.49602220543617
2001-12-06,2.52188258080539
2001-12-07,2.54313391744669
2001-12-08,2.55829893330261
2001-12-09,2.57104813425636
2001-12-10,2.58149187412323
2001-12-11,2.59129175678449
2001-12-12,2.59976954889729
2001-12-13,2.60880618925127
2001-12-14,2.62009862659669
2001-12-15,2.62992915635013
2001-12-16,2.63890140338796
2001-12-17,2.64803079026482
2001-12-18,2.65984967218225
2001-12-19,2.6787124742925
2001-12-20,2.70790720268865
2001-12-21,2.7357884561624
2001-12-22,2.76738250141311
2001-12-23,2.80404913645262
2001-12-24,2.83511180769209
2001-12-25,2.85841840086006
2001-12-26,2.87766383326294
2001-12-27,2.8959812821605
2001-12-28,2.91744058956449
2001-12-29,2.94274717335874
2001-12-30,2.97034412212638
2001-12-31,3.00398848518636
2002-01-01,3.04081484230349
2002-01-02,3.11461787553912
2002-01-03,3.20303977363039
2002-01-04,3.24399563633743
2002-01-05,3.26826413786527
2002-01-06,3.29589919902845
2002-01-07,3.32297290163964
2002-01-08,3.34747356882893
2002-01-09,3.37048631047942
2002-01-10,3.38618190225761
2002-01-11,3.39869205866931
2002-01-12,3.41309626813201
2002-01-13,3.42356040046859
2002-01-14,3.43176757951512
2002-01-15,3.44259445597033
2002-01-16,3.45385226403766
2002-01-17,3.46366160818589
2002-01-18,3.47209618446795
2002-01-19,3.48013413933038
2002-01-20,3.48728038390768
2002-01-21,3.49517739014568
2002-01-22,3.50300402559621
2002-01-23,3.50869605615264
2002-01-24,3.51282462017883
2002-01-25,3.51728715523249
2002-01-26,3.52307762046419
2002-01-27,3.53078061778266
2002-01-28,3.53675202616805
2002-01-29,3.54023848988628
2002-01-30,3.54472448754564
2002-01-31,3.54829940718806
2002-02-01,3.552292880175
2002-02-02,3.55795547289126
2002-02-03,3.56253994621655
2002-02-04,3.56587659926824
2002-02-05,3.56871440308844
2002-02-06,3.57155372169419
2002-02-07,3.57773865017414
2002-02-08,3.58996237816696
2002-02-09,3.6020459856781
2002-02-10,3.61356737227031
2002-02-11,3.62148675063243
2002-02-12,3.62874225375297
2002-02-13,3.63457051536832
2002-02-14,3.64133570406547
2002-02-15,3.64844814586155
2002-02-16,3.6562485312941
2002-02-17,3.66405996256772
2002-02-18,3.67171226585023
2002-02-19,3.68508657505049
2002-02-20,3.71064628144187
2002-02-21,3.74079982425566
2002-02-22,3.7670454084639
2002-02-23,3.79219447670269
2002-02-24,3.81509675629922
2002-02-25,3.83318582747552
2002-02-26,3.84510079309985
2002-02-27,3.85914921957106
2002-02-28,3.86794640512809
2002-03-01,3.87613946734893
2002-03-02,3.88363759515446
2002-03-03,3.89043813358761
2002-03-04,3.89742332849483
2002-03-05,3.90158293074241
2002-03-06,3.90716307706947
2002-03-07,3.9181613104258
2002-03-08,3.92971320231742
2002-03-09,3.93914871525605
2002-03-10,3.94984807544597
2002-03-11,3.96172842950132
2002-03-12,3.97228816802525
2002-03-13,3.98214831357052
2002-03-14,3.99229377175641
2002-03-15,4.00281587506501
2002-03-16,4.01209367178829
2002-03-17,4.02012153119589
2002-03-18,4.03014825580453
2002-03-19,4.03620818619543
2002-03-20,4.04200223426326
2002-03-21,4.03783722319193
2002-03-22,4.04934297245079
2002-03-23,4.06414096869676
2002-03-24,4.07578573312226
2002-03-25,4.09530198113116
2002-03-26,4.09831680409191
2002-03-27,4.11066494164657
2002-03-28,4.12156928294432
2002-03-29,4.13405397703484
2002-03-30,4.1472993309384
2002-03-31,4.16011040505411
2002-04-01,4.16851114846544
2002-04-02,4.17488813679532
2002-04-03,4.18256722816487
2002-04-04,4.19210918835304
2002-04-05,4.20352207392847
2002-04-06,4.21504771114762
2002-04-07,4.22677978019046
2002-04-08,4.23685231550581
2002-04-09,4.2459119097207
2002-04-10,4.25582611609539
2002-04-11,4.26556750446413
2002-04-12,4.27635565741283
2002-04-13,4.28744317354841
2002-04-14,4.29864304914989
2002-04-15,4.30825764865337
2002-04-16,4.31410845101058
2002-04-17,4.32053122802522
2002-04-18,4.32487946958213
2002-04-19,4.32951432973084
2002-04-20,4.33206957134163
2002-04-21,4.33633042176961
2002-04-22,4.34012006326887
2002-04-23,4.34106779996084
2002-04-24,4.34163650462993
2002-04-25,4.34220525628976
2002-04-26,4.34059391529876
2002-04-27,4.33955148390719
2002-04-28,4.33746709493662
2002-04-29,4.33405763929524
2002-04-30,4.33225888634802
2002-05-01,4.33027133916354
2002-05-02,4.33008207897442
2002-05-03,4.32629797151512
2002-05-04,4.32336672451807
2002-05-05,4.31977529399552
2002-05-06,4.31646906464918
2002-05-07,4.31071060022357
2002-05-08,4.30750307179136
2002-05-09,4.30128099916805
2002-05-10,4.29864304914989
2002-05-11,4.29704193571985
2002-05-12,4.29553534989026
2002-05-13,4.293370217937
2002-05-14,4.286408823781
2002-05-15,4.27795189146633
2002-05-16,4.2712877676076
2002-05-17,4.26200651540056
2002-05-18,4.25367367550502
2002-05-19,4.24918384797221
2002-05-20,4.24834233983504
2002-05-21,4.24357578907541
2002-05-22,4.24030658948285
2002-05-23,4.2334931137802
2002-05-24,4.22733896647627
2002-05-25,4.21774611542406
2002-05-26,4.20872471816085
2002-05-27,4.19693174171533
2002-05-28,4.18877256233236
2002-05-29,4.1822895142408
2002-05-30,4.17516553791323
2002-05-31,4.16925019143291
2002-06-01,4.16149440016122
2002-06-02,4.15273404971715
2002-06-03,4.14269718778338
2002-06-04,4.13423775526843
2002-06-05,4.12523875041244
2002-06-06,4.11597735815155
2002-06-07,4.10599729954863
2002-06-08,4.09393207595599
2002-06-09,4.08006690070233
2002-06-10,4.06886908099833
2002-06-11,4.05868982989283
2002-06-12,4.04662318446379
2002-06-13,4.0355747857303
2002-06-14,4.0222881124958
2002-06-15,4.00479638052662
2002-06-16,3.98861075509566
2002-06-17,3.97094482294487
2002-06-18,3.95493683674045
2002-06-19,3.93825794784326
2002-06-20,3.92197988655718
2002-06-21,3.90556822248945
2002-06-22,3.88814098506486
2002-06-23,3.86900294195828
2002-06-24,3.85255987118558
2002-06-25,3.8344112565245
2002-06-26,3.81596934233296
2002-06-27,3.79723743014697
2002-06-28,3.78203495098938
2002-06-29,3.76272043041105
2002-06-30,3.74614277096343
2002-07-01,3.72901139315828
2002-07-02,3.71313151590296
2002-07-03,3.69763815420786
2002-07-04,3.6798863687106
2002-07-05,3.66151154319764
2002-07-06,3.64328224251624
2002-07-07,3.62502892862321
2002-07-08,3.60843438085808
2002-07-09,3.59323234284114
2002-07-10,3.57748777033118
2002-07-11,3.56137261312159
2002-07-12,3.54231486498671
2002-07-13,3.52373979752932
2002-07-14,3.5035811932539
2002-07-15,3.48514368767992
2002-07-16,3.46677178873946
2002-07-17,3.44789400109907
2002-07-18,3.42900341366974
2002-07-19,3.41034178680111
2002-07-20,3.39029478269103
2002-07-21,3.37008448308537
2002-07-22,3.34915390140393
2002-07-23,3.33078089143018
2002-07-24,3.31183973213623
2002-07-25,3.29336610801855
2002-07-26,3.27433051775381
2002-07-27,3.2542694618211
2002-07-28,3.23397809889431
2002-07-29,3.2147059260034
2002-07-30,3.19690708051725
2002-07-31,3.18064304392925
2002-08-01,3.164357563582
2002-08-02,3.14881934011545
2002-08-03,3.13287326170359
2002-08-04,3.11599027757463
2002-08-05,3.10008036926939
2002-08-06,3.0842262112783
2002-08-07,3.06850203518993
2002-08-08,3.05373422832633
2002-08-09,3.03998984902378
2002-08-10,3.0277080523612
2002-08-11,3.01434071472076
2002-08-12,3.00116259456926
2002-08-13,2.98713429946838
2002-08-14,2.97381517857039
2002-08-15,2.96016811659212
2002-08-16,2.94839958212314
2002-08-17,2.93629703239363
2002-08-18,2.92473905506896
2002-08-19,2.91277579349465
2002-08-20,2.90077301771412
2002-08-21,2.88974583264568
2002-08-22,2.88012081276092
2002-08-23,2.87203233892055
2002-08-24,2.86792220096197
2002-08-25,2.86381562095015
2002-08-26,2.86021672570175
2002-08-27,2.85590207398762
2002-08-28,2.84986924914599
2002-08-29,2.84298514063203
2002-08-30,2.83675666311885
2002-08-31,2.83125138932812
2002-09-01,2.82611048074231
2002-09-02,2.82347117563035
2002-09-03,2.81947962720753
2002-09-04,2.81698689589603
2002-09-05,2.81442425883566
2002-09-06,2.8084517185647
2002-09-07,2.79922570478683
2002-09-08,2.79249724380912
2002-09-09,2.78556805203105
2002-09-10,2.78006134038744
2002-09-11,2.77322435400516
2002-09-12,2.76639788496552
2002-09-13,2.75993366961509
2002-09-14,2.75242968892485
2002-09-15,2.74340119625809
2002-09-16,2.73676552653148
2002-09-17,2.73007096583285
2002-09-18,2.72436176257726
2002-09-19,2.71873025021405
2002-09-20,2.71449454752328
2002-09-21,2.70825368467121
2002-09-22,2.69780589581496
2002-09-23,2.68897140829864
2002-09-24,2.68153278834386
2002-09-25,2.67335278205839
2002-09-26,2.66635543234388
2002-09-27,2.66026024506563
2002-09-28,2.65233064193312
2002-09-29,2.64468977287305
2002-09-30,2.63801674536718
2002-10-01,2.62992915635013
2002-10-02,2.62667227694297
2002-10-03,2.62633320918464
2002-10-04,2.62701143017812
2002-10-05,2.62836817813669
2002-10-06,2.62490948332597
2002-10-07,2.62219858728851
2002-10-08,2.61806755143906
2002-10-09,2.61441446663007
2002-10-10,2.60819858322083
2002-10-11,2.60529676458769
2002-10-12,2.60104961288507
2002-10-13,2.59694145787882
2002-10-14,2.59398115410704
2002-10-15,2.59203115362246
2002-10-16,2.59075410275006
2002-10-17,2.58786566838871
2002-10-18,2.58437559432024
2002-10-19,2.58062049904804
2002-10-20,2.57780661216687
2002-10-21,2.57325505715186
2002-10-22,2.56456842421411
2002-10-23,2.55656671080946
2002-10-24,2.55070901249024
2002-10-25,2.542204566178
2002-10-26,2.5311363197376
2002-10-27,2.52089223212054
2002-10-28,2.5136385600286
2002-10-29,2.5081736894531
2002-10-30,2.50114091243463
2002-10-31,2.49287607999086
2002-11-01,2.48639492457027
2002-11-02,2.47783547912294
2002-11-03,2.47046699059319
2002-11-04,2.46324448319609
2002-11-05,2.45934543334044
2002-11-06,2.45499780181151
2002-11-07,2.45980016181203
2002-11-08,2.46565035468492
2002-11-09,2.46656119912428
2002-11-10,2.46408990694058
2002-11-11,2.46142421938406
2002-11-12,2.45772314983592
2002-11-13,2.45460853753873
2002-11-14,2.45207997448929
2002-11-15,2.45000673199832
2002-11-16,2.44715821888477
2002-11-17,2.44469971728093
2002-11-18,2.44275993162013
2002-11-19,2.439141180154
2002-11-20,2.43694701391765
2002-11-21,2.43488209486279
2002-11-22,2.43107943814833
2002-11-23,2.42747237712924
2002-11-24,2.4255418347393
2002-11-25,2.42412695065863
2002-11-26,2.42155599880476
2002-11-27,2.41873042094029
2002-11-28,2.41552155662437
2002-11-29,2.41096892697631
2002-11-30,2.40815203219679
2002-12-01,2.40495186361809
2002-12-02,2.40194823624235
2002-12-03,2.39849850335385
2002-12-04,2.39556309925049
2002-12-05,2.39256755694707
2002-12-06,2.38963739773825
2002-12-07,2.38715528511973
2002-12-08,2.38518297819251
2002-12-09,2.38321232616974
2002-12-10,2.38079786638466
2002-12-11,2.37844911906701
2002-12-12,2.3766724213788
2002-12-13,2.38384768792989
2002-12-14,2.42001449949661
2002-12-15,2.47985965826424
2002-12-16,2.55610042433556
2002-12-17,2.62185979423987
2002-12-18,2.64960018100631
2002-12-19,2.67163658728095
2002-12-20,2.70306060068926
2002-12-21,2.74507916367828
2002-12-22,2.77717031869031
2002-12-23,2.79816281484971
2002-12-24,2.81044170849341
2002-12-25,2.82012088459016
2002-12-26,2.830108540634
2002-12-27,2.86597625522703
2002-12-28,2.97130401859198
2002-12-29,3.0956751232062
2002-12-30,3.17176009592118
2002-12-31,3.24901215873994
2003-01-01,3.31160142769094
2003-01-02,3.33836160753285
2003-01-03,3.35131509803371
2003-01-04,3.35491914906248
2003-01-05,3.35828534317089
2003-01-06,3.36045050273296
2003-01-07,3.36398084039209
2003-01-08,3.36711205904235
2003-01-09,3.37040594245706
2003-01-10,3.38070314584135
2003-01-11,3.39780325579431
2003-01-12,3.4319302231316
2003-01-13,3.48752698269659
2003-01-14,3.55054536387826
2003-01-15,3.59658822029433
2003-01-16,3.6256195157053
2003-01-17,3.64099724614589
2003-01-18,3.64810924927928
2003-01-19,3.64878706332979
2003-01-20,3.64692327572172
2003-01-21,3.64531414943714
2003-01-22,3.64683857311543
2003-01-23,3.65302529383705
2003-01-24,3.65472149968559
2003-01-25,3.65005818984708
2003-01-26,3.64260510732467
2003-01-27,3.63465502864294
2003-01-28,3.62722286049158
2003-01-29,3.6171886335078
2003-01-30,3.61062161839939
2003-01-31,3.60927552146762
2003-02-01,3.60406255757583
2003-02-02,3.60355834397562
2003-02-03,3.6076774661046
2003-02-04,3.6139041318234
2003-02-05,3.61811539085883
2003-02-06,3.62317321459223
2003-02-07,3.63195125167378
2003-02-08,3.64116647249427
2003-02-09,3.65082100673073
2003-02-10,3.65811547747375
2003-02-11,3.66227594570687
2003-02-12,3.65370371352989
2003-02-13,3.64599161885269
2003-02-14,3.63837490564256
2003-02-15,3.63406346314764
2003-02-16,3.63440149273722
2003-02-17,3.64040499505698
2003-02-18,3.64861760198495
2003-02-19,3.65234695767518
2003-02-20,3.6477703735832
2003-02-21,3.64412877901038
2003-02-22,3.63888235748253
2003-02-23,3.63668373903523
2003-02-24,3.63769837631698
2003-02-25,3.63719103416975
2003-02-26,3.63744469936683
2003-02-27,3.63829033490633
2003-02-28,3.63972821501469
2003-03-01,3.64404411948584
2003-03-02,3.64675387181459
2003-03-03,3.64997343894202
2003-03-04,3.65226217152828
2003-03-05,3.65565463542356
2003-03-06,3.6595585502995
2003-03-07,3.66338026924958
2003-03-08,3.66686458013359
2003-03-09,3.66992578326618
2003-03-10,3.67315888737359
2003-03-11,3.67963074605232
2003-03-12,3.68696324988493
2003-03-13,3.69780911825031
