STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
SHA,D,23,OUTFLOW,19900428 0000,19900427 0100,8969,,CFS
SHA,D,23,OUTFLOW,19900429 0000,19900428 0100,9006,,CFS
SHA,D,23,OUTFLOW,19900430 0000,19900429 0100,9111,,CFS
SHA,D,23,OUTFLOW,19900501 0000,19900430 0100,9066,,CFS
SHA,D,23,OUTFLOW,19900502 0000,19900501 0100,8960,,CFS
SHA,D,23,OUTFLOW,19900503 0000,19900502 0100,8972,,CFS
SHA,D,23,OUTFLOW,19900504 0000,19900503 0100,9702,,CFS
SHA,D,23,OUTFLOW,19900505 0000,19900504 0100,9127,,CFS
SHA,D,23,OUTFLOW,19900506 0000,19900505 0100,9718,,CFS
SHA,D,23,OUTFLOW,19900507 0000,19900506 0100,9871,,CFS
SHA,D,23,OUTFLOW,19900508 0000,19900507 0100,10084,,CFS
SHA,D,23,OUTFLOW,19900509 0000,19900508 0100,9965,,CFS
SHA,D,23,OUTFLOW,19900510 0000,19900509 0100,9585,,CFS
SHA,D,23,OUTFLOW,19900511 0000,19900510 0100,10322,,CFS
SHA,D,23,OUTFLOW,19900512 0000,19900511 0100,10272,,CFS
SHA,D,23,OUTFLOW,19900513 0000,19900512 0100,10032,,CFS
SHA,D,23,OUTFLOW,19900514 0000,19900513 0100,10177,,CFS
SHA,D,23,OUTFLOW,19900515 0000,19900514 0100,9863,,CFS
SHA,D,23,OUTFLOW,19900516 0000,19900515 0100,10219,,CFS
SHA,D,23,OUTFLOW,19900517 0000,19900516 0100,9032,,CFS
SHA,D,23,OUTFLOW,19900518 0000,19900517 0100,8217,,CFS
SHA,D,23,OUTFLOW,19900519 0000,19900518 0100,7809,,CFS
SHA,D,23,OUTFLOW,19900520 0000,19900519 0100,9888,,CFS
SHA,D,23,OUTFLOW,19900521 0000,19900520 0100,9906,,CFS
SHA,D,23,OUTFLOW,19900522 0000,19900521 0100,9025,,CFS
SHA,D,23,OUTFLOW,19900523 0000,19900522 0100,8840,,CFS
SHA,D,23,OUTFLOW,19900524 0000,19900523 0100,8023,,CFS
SHA,D,23,OUTFLOW,19900525 0000,19900524 0100,7206,,CFS
SHA,D,23,OUTFLOW,19900526 0000,19900525 0100,6955,,CFS
SHA,D,23,OUTFLOW,19900527 0000,19900526 0100,7381,,CFS
SHA,D,23,OUTFLOW,19900528 0000,19900527 0100,4279,,CFS
SHA,D,23,OUTFLOW,19900529 0000,19900528 0100,797,,CFS
SHA,D,23,OUTFLOW,19900530 0000,19900529 0100,1230,,CFS
SHA,D,23,OUTFLOW,19900531 0000,19900530 0100,422,,CFS
SHA,D,23,OUTFLOW,19900601 0000,19900531 0100,2572,,CFS
SHA,D,23,OUTFLOW,19900602 0000,19900601 0100,3277,,CFS
SHA,D,23,OUTFLOW,19900603 0000,19900602 0100,3869,,CFS
SHA,D,23,OUTFLOW,19900604 0000,19900603 0100,3739,,CFS
SHA,D,23,OUTFLOW,19900605 0000,19900604 0100,3850,,CFS
SHA,D,23,OUTFLOW,19900606 0000,19900605 0100,3815,,CFS
SHA,D,23,OUTFLOW,19900607 0000,19900606 0100,4308,,CFS
SHA,D,23,OUTFLOW,19900608 0000,19900607 0100,5269,,CFS
SHA,D,23,OUTFLOW,19900609 0000,19900608 0100,6210,,CFS
SHA,D,23,OUTFLOW,19900610 0000,19900609 0100,6643,,CFS
SHA,D,23,OUTFLOW,19900611 0000,19900610 0100,7177,,CFS
SHA,D,23,OUTFLOW,19900612 0000,19900611 0100,7647,,CFS
SHA,D,23,OUTFLOW,19900613 0000,19900612 0100,8341,,CFS
SHA,D,23,OUTFLOW,19900614 0000,19900613 0100,8202,,CFS
SHA,D,23,OUTFLOW,19900615 0000,19900614 0100,7998,,CFS
SHA,D,23,OUTFLOW,19900616 0000,19900615 0100,8825,,CFS
SHA,D,23,OUTFLOW,19900617 0000,19900616 0100,7476,,CFS
SHA,D,23,OUTFLOW,19900618 0000,19900617 0100,9242,,CFS
SHA,D,23,OUTFLOW,19900619 0000,19900618 0100,10111,,CFS
SHA,D,23,OUTFLOW,19900620 0000,19900619 0100,8836,,CFS
SHA,D,23,OUTFLOW,19900621 0000,19900620 0100,10505,,CFS
SHA,D,23,OUTFLOW,19900622 0000,19900621 0100,8483,,CFS
SHA,D,23,OUTFLOW,19900624 0000,19900624 0000,9156,,CFS
SHA,D,23,OUTFLOW,19900625 0000,19900624 0100,9156,,CFS
SHA,D,23,OUTFLOW,19900626 0000,19900625 0100,9775,,CFS
SHA,D,23,OUTFLOW,19900627 0000,19900626 0100,9250,,CFS
SHA,D,23,OUTFLOW,19900628 0000,19900627 0100,9530,,CFS
SHA,D,23,OUTFLOW,19900629 0000,19900628 0100,9322,,CFS
SHA,D,23,OUTFLOW,19900630 0000,19900629 0100,9964,,CFS
SHA,D,23,OUTFLOW,19900701 0000,19900701 0000,9789,,CFS
SHA,D,23,OUTFLOW,19900702 0000,19900701 0100,9789,,CFS
SHA,D,23,OUTFLOW,19900703 0000,19900702 0100,8717,,CFS
SHA,D,23,OUTFLOW,19900704 0000,19900704 0000,8064,,CFS
SHA,D,23,OUTFLOW,19900705 0000,19900704 0100,8064,,CFS
SHA,D,23,OUTFLOW,19900706 0000,19900705 0100,8230,,CFS
SHA,D,23,OUTFLOW,19900707 0000,19900706 0100,7002,,CFS
SHA,D,23,OUTFLOW,19900708 0000,19900707 0100,7306,,CFS
SHA,D,23,OUTFLOW,19900709 0000,19900708 0100,6955,,CFS
SHA,D,23,OUTFLOW,19900710 0000,19900709 0100,6909,,CFS
SHA,D,23,OUTFLOW,19900711 0000,19900710 0100,6854,,CFS
SHA,D,23,OUTFLOW,19900712 0000,19900711 0100,7275,,CFS
SHA,D,23,OUTFLOW,19900713 0000,19900712 0100,8488,,CFS
SHA,D,23,OUTFLOW,19900714 0000,19900713 0100,9119,,CFS
SHA,D,23,OUTFLOW,19900715 0000,19900714 0100,9682,,CFS
SHA,D,23,OUTFLOW,19900716 0000,19900715 0100,9109,,CFS
SHA,D,23,OUTFLOW,19900717 0000,19900716 0100,6420,,CFS
SHA,D,23,OUTFLOW,19900718 0000,19900717 0100,7269,,CFS
SHA,D,23,OUTFLOW,19900719 0000,19900718 0100,7030,,CFS
SHA,D,23,OUTFLOW,19900720 0000,19900719 0100,7677,,CFS
SHA,D,23,OUTFLOW,19900721 0000,19900720 0100,7280,,CFS
SHA,D,23,OUTFLOW,19900722 0000,19900721 0100,8956,,CFS
SHA,D,23,OUTFLOW,19900723 0000,19900722 0100,8683,,CFS
SHA,D,23,OUTFLOW,19900724 0000,19900723 0100,9103,,CFS
SHA,D,23,OUTFLOW,19900725 0000,19900724 0100,9058,,CFS
SHA,D,23,OUTFLOW,19900726 0000,19900725 0100,7470,,CFS
SHA,D,23,OUTFLOW,19900727 0000,19900726 0100,7455,,CFS
SHA,D,23,OUTFLOW,19900728 0000,19900727 0100,6323,,CFS
SHA,D,23,OUTFLOW,19900729 0000,19900728 0100,7624,,CFS
SHA,D,23,OUTFLOW,19900730 0000,19900729 0100,6889,,CFS
SHA,D,23,OUTFLOW,19900731 0000,19900730 0100,8193,,CFS
SHA,D,23,OUTFLOW,19900801 0000,19900731 0100,7747,,CFS
SHA,D,23,OUTFLOW,19900802 0000,19900801 0100,8414,,CFS
SHA,D,23,OUTFLOW,19900803 0000,19900802 0100,8230,,CFS
SHA,D,23,OUTFLOW,19900804 0000,19900803 0100,9154,,CFS
SHA,D,23,OUTFLOW,19900805 0000,19900804 0100,8895,,CFS
SHA,D,23,OUTFLOW,19900806 0000,19900805 0100,8434,,CFS
SHA,D,23,OUTFLOW,19900807 0000,19900806 0100,8932,,CFS
SHA,D,23,OUTFLOW,19900808 0000,19900807 0100,9436,,CFS
SHA,D,23,OUTFLOW,19900809 0000,19900808 0100,9136,,CFS
SHA,D,23,OUTFLOW,19900810 0000,19900809 0100,9572,,CFS
SHA,D,23,OUTFLOW,19900811 0000,19900810 0100,8970,,CFS
SHA,D,23,OUTFLOW,19900812 0000,19900811 0100,9476,,CFS
SHA,D,23,OUTFLOW,19900813 0000,19900812 0100,9213,,CFS
SHA,D,23,OUTFLOW,19900814 0000,19900813 0100,9361,,CFS
SHA,D,23,OUTFLOW,19900815 0000,19900814 0100,8970,,CFS
SHA,D,23,OUTFLOW,19900816 0000,19900815 0100,10725,,CFS
SHA,D,23,OUTFLOW,19900817 0000,19900816 0100,9558,,CFS
SHA,D,23,OUTFLOW,19900818 0000,19900817 0100,8949,,CFS
SHA,D,23,OUTFLOW,19900819 0000,19900818 0100,10113,,CFS
SHA,D,23,OUTFLOW,19900820 0000,19900819 0100,10141,,CFS
SHA,D,23,OUTFLOW,19900821 0000,19900820 0100,10090,,CFS
SHA,D,23,OUTFLOW,19900822 0000,19900821 0100,9526,,CFS
SHA,D,23,OUTFLOW,19900823 0000,19900822 0100,10031,,CFS
SHA,D,23,OUTFLOW,19900824 0000,19900823 0100,9660,,CFS
SHA,D,23,OUTFLOW,19900825 0000,19900824 0100,9122,,CFS
SHA,D,23,OUTFLOW,19900826 0000,19900825 0100,8562,,CFS
SHA,D,23,OUTFLOW,19900827 0000,19900826 0100,8846,,CFS
SHA,D,23,OUTFLOW,19900828 0000,19900827 0100,8494,,CFS
SHA,D,23,OUTFLOW,19900829 0000,19900828 0100,8336,,CFS
SHA,D,23,OUTFLOW,19900830 0000,19900829 0100,8026,,CFS
SHA,D,23,OUTFLOW,19900831 0000,19900830 0100,7696,,CFS
SHA,D,23,OUTFLOW,19900901 0000,19900831 0100,7412,,CFS
SHA,D,23,OUTFLOW,19900902 0000,19900901 0100,6312,,CFS
SHA,D,23,OUTFLOW,19900903 0000,19900902 0100,6232,,CFS
SHA,D,23,OUTFLOW,19900904 0000,19900903 0100,6538,,CFS
SHA,D,23,OUTFLOW,19900905 0000,19900904 0100,6619,,CFS
SHA,D,23,OUTFLOW,19900906 0000,19900905 0100,5325,,CFS
SHA,D,23,OUTFLOW,19900907 0000,19900906 0100,5251,,CFS
SHA,D,23,OUTFLOW,19900908 0000,19900908 0000,4703,,CFS
SHA,D,23,OUTFLOW,19900909 0000,19900908 0100,4703,,CFS
SHA,D,23,OUTFLOW,19900910 0000,19900909 0100,4648,,CFS
SHA,D,23,OUTFLOW,19900911 0000,19900910 0100,4547,,CFS
SHA,D,23,OUTFLOW,19900912 0000,19900911 0100,4206,,CFS
SHA,D,23,OUTFLOW,19900913 0000,19900912 0100,5106,,CFS
SHA,D,23,OUTFLOW,19900914 0000,19900913 0100,3854,,CFS
SHA,D,23,OUTFLOW,19900915 0000,19900914 0100,3325,,CFS
SHA,D,23,OUTFLOW,19900916 0000,19900916 0000,3454,,CFS
SHA,D,23,OUTFLOW,19900917 0000,19900916 0100,3454,,CFS
SHA,D,23,OUTFLOW,19900918 0000,19900917 0100,3461,,CFS
SHA,D,23,OUTFLOW,19900919 0000,19900918 0100,3514,,CFS
SHA,D,23,OUTFLOW,19900920 0000,19900919 0100,4558,,CFS
SHA,D,23,OUTFLOW,19900921 0000,19900920 0100,4383,,CFS
SHA,D,23,OUTFLOW,19900922 0000,19900921 0100,2926,,CFS
SHA,D,23,OUTFLOW,19900923 0000,19900922 0100,2638,,CFS
SHA,D,23,OUTFLOW,19900924 0000,19900923 0100,2697,,CFS
SHA,D,23,OUTFLOW,19900925 0000,19900924 0100,2707,,CFS
SHA,D,23,OUTFLOW,19900926 0000,19900925 0100,3079,,CFS
SHA,D,23,OUTFLOW,19900927 0000,19900926 0100,2625,,CFS
SHA,D,23,OUTFLOW,19900928 0000,19900927 0100,2655,,CFS
SHA,D,23,OUTFLOW,19900929 0000,19900928 0100,2350,,CFS
SHA,D,23,OUTFLOW,19900930 0000,19900929 0100,1733,,CFS
SHA,D,23,OUTFLOW,19901001 0000,19900930 0100,1749,,CFS
SHA,D,23,OUTFLOW,19901002 0000,19901001 0100,1867,,CFS
SHA,D,23,OUTFLOW,19901003 0000,19901002 0100,2026,,CFS
SHA,D,23,OUTFLOW,19901004 0000,19901003 0100,2286,,CFS
SHA,D,23,OUTFLOW,19901005 0000,19901004 0100,2505,,CFS
SHA,D,23,OUTFLOW,19901006 0000,19901005 0100,2634,,CFS
SHA,D,23,OUTFLOW,19901007 0000,19901006 0100,2786,,CFS
SHA,D,23,OUTFLOW,19901008 0000,19901007 0100,3054,,CFS
SHA,D,23,OUTFLOW,19901009 0000,19901008 0100,2968,,CFS
SHA,D,23,OUTFLOW,19901010 0000,19901009 0100,2898,,CFS
SHA,D,23,OUTFLOW,19901011 0000,19901010 0100,3360,,CFS
SHA,D,23,OUTFLOW,19901012 0000,19901011 0100,3336,,CFS
SHA,D,23,OUTFLOW,19901013 0000,19901012 0100,3785,,CFS
SHA,D,23,OUTFLOW,19901014 0000,19901013 0100,3755,,CFS
SHA,D,23,OUTFLOW,19901015 0000,19901014 0100,3714,,CFS
SHA,D,23,OUTFLOW,19901016 0000,19901015 0100,1728,,CFS
SHA,D,23,OUTFLOW,19901017 0000,19901016 0100,1774,,CFS
SHA,D,23,OUTFLOW,19901018 0000,19901017 0100,1467,,CFS
SHA,D,23,OUTFLOW,19901019 0000,19901018 0100,1385,,CFS
SHA,D,23,OUTFLOW,19901020 0000,19901019 0100,2045,,CFS
SHA,D,23,OUTFLOW,19901021 0000,19901020 0100,2259,,CFS
SHA,D,23,OUTFLOW,19901022 0000,19901021 0100,2223,,CFS
SHA,D,23,OUTFLOW,19901023 0000,19901022 0100,2220,,CFS
SHA,D,23,OUTFLOW,19901024 0000,19901023 0100,2169,,CFS
SHA,D,23,OUTFLOW,19901025 0000,19901024 0100,2273,,CFS
SHA,D,23,OUTFLOW,19901026 0000,19901025 0100,2196,,CFS
SHA,D,23,OUTFLOW,19901027 0000,19901026 0100,2204,,CFS
SHA,D,23,OUTFLOW,19901028 0000,19901028 0100,2345,,CFS
SHA,D,23,OUTFLOW,19901029 0000,19901029 0100,2222,,CFS
SHA,D,23,OUTFLOW,19901030 0000,19901030 0100,2234,,CFS
SHA,D,23,OUTFLOW,19901031 0000,19901031 0100,2197,,CFS
SHA,D,23,OUTFLOW,19901101 0000,19901101 0100,2205,,CFS
SHA,D,23,OUTFLOW,19901102 0000,19901102 0100,2730,,CFS
SHA,D,23,OUTFLOW,19901103 0000,19901103 0100,3278,,CFS
SHA,D,23,OUTFLOW,19901104 0000,19901104 0100,3670,,CFS
SHA,D,23,OUTFLOW,19901105 0000,19901105 0100,3059,,CFS
SHA,D,23,OUTFLOW,19901106 0000,19901106 0100,3014,,CFS
SHA,D,23,OUTFLOW,19901107 0000,19901107 0100,3261,,CFS
SHA,D,23,OUTFLOW,19901108 0000,19901108 0100,2795,,CFS
SHA,D,23,OUTFLOW,19901112 0000,19901112 0100,2375,,CFS
SHA,D,23,OUTFLOW,19901113 0000,19901113 0100,2992,,CFS
SHA,D,23,OUTFLOW,19901114 0000,19901114 0100,3285,,CFS
SHA,D,23,OUTFLOW,19901115 0000,19901115 0100,3955,,CFS
SHA,D,23,OUTFLOW,19901118 0000,19901118 0100,3177,,CFS
SHA,D,23,OUTFLOW,19901119 0000,19901119 0100,2621,,CFS
SHA,D,23,OUTFLOW,19901120 0000,19901120 0100,3663,,CFS
SHA,D,23,OUTFLOW,19901125 0000,19901125 0100,3738,,CFS
SHA,D,23,OUTFLOW,19901126 0000,19901126 0100,3647,,CFS
SHA,D,23,OUTFLOW,19901127 0000,19901127 0100,3706,,CFS
SHA,D,23,OUTFLOW,19901128 0000,19901128 0100,3742,,CFS
SHA,D,23,OUTFLOW,19901129 0000,19901129 0100,3786,,CFS
SHA,D,23,OUTFLOW,19901202 0000,19901202 0100,3354,,CFS
SHA,D,23,OUTFLOW,19901203 0000,19901203 0100,3637,,CFS
SHA,D,23,OUTFLOW,19901204 0000,19901204 0100,3605,,CFS
SHA,D,23,OUTFLOW,19901205 0000,19901205 0100,3622,,CFS
SHA,D,23,OUTFLOW,19901206 0000,19901206 0100,3694,,CFS
SHA,D,23,OUTFLOW,19901209 0000,19901209 0100,3613,,CFS
SHA,D,23,OUTFLOW,19901210 0000,19901210 0100,3692,,CFS
SHA,D,23,OUTFLOW,19901211 0000,19901211 0100,3789,,CFS
SHA,D,23,OUTFLOW,19901216 0000,19901216 0100,3222,,CFS
SHA,D,23,OUTFLOW,19901217 0000,19901217 0100,3456,,CFS
SHA,D,23,OUTFLOW,19901218 0000,19901218 0100,3420,,CFS
SHA,D,23,OUTFLOW,19901219 0000,19901219 0100,3506,,CFS
SHA,D,23,OUTFLOW,19901220 0000,19901220 0100,4503,,CFS
SHA,D,23,OUTFLOW,19901225 0000,19901225 0100,4162,,CFS
SHA,D,23,OUTFLOW,19901226 0000,19901226 0100,4157,,CFS
SHA,D,23,OUTFLOW,19901227 0000,19901227 0100,4693,,CFS
SHA,D,23,OUTFLOW,19910101 0000,19910101 0100,4444,,CFS
SHA,D,23,OUTFLOW,19910102 0000,19910102 0100,4184,,CFS
SHA,D,23,OUTFLOW,19910103 0000,19910103 0100,4434,,CFS
SHA,D,23,OUTFLOW,19910106 0000,19910106 0100,4300,,CFS
SHA,D,23,OUTFLOW,19910107 0000,19910107 0100,4437,,CFS
SHA,D,23,OUTFLOW,19910108 0000,19910108 0100,4322,,CFS
SHA,D,23,OUTFLOW,19910109 0000,19910109 0100,4420,,CFS
SHA,D,23,OUTFLOW,19910110 0000,19910110 0100,4271,,CFS
SHA,D,23,OUTFLOW,19910114 0000,19910114 0100,4198,,CFS
SHA,D,23,OUTFLOW,19910115 0000,19910115 0100,4232,,CFS
SHA,D,23,OUTFLOW,19910116 0000,19910116 0100,4193,,CFS
SHA,D,23,OUTFLOW,19910117 0000,19910117 0100,4126,,CFS
SHA,D,23,OUTFLOW,19910121 0000,19910121 0100,4427,,CFS
SHA,D,23,OUTFLOW,19910122 0000,19910122 0100,4502,,CFS
SHA,D,23,OUTFLOW,19910123 0000,19910123 0100,3920,,CFS
SHA,D,23,OUTFLOW,19910124 0000,19910124 0100,3707,,CFS
SHA,D,23,OUTFLOW,19910127 0000,19910127 0100,4306,,CFS
SHA,D,23,OUTFLOW,19910128 0000,19910128 0100,4186,,CFS
SHA,D,23,OUTFLOW,19910129 0000,19910129 0100,4742,,CFS
SHA,D,23,OUTFLOW,19910130 0000,19910130 0100,4714,,CFS
SHA,D,23,OUTFLOW,19910131 0000,19910131 0100,5101,,CFS
SHA,D,23,OUTFLOW,19910203 0000,19910203 0100,4999,,CFS
SHA,D,23,OUTFLOW,19910204 0000,19910204 0100,5214,,CFS
SHA,D,23,OUTFLOW,19910205 0000,19910205 0100,4305,,CFS
SHA,D,23,OUTFLOW,19910206 0000,19910206 0100,3367,,CFS
SHA,D,23,OUTFLOW,19910207 0000,19910207 0100,3325,,CFS
SHA,D,23,OUTFLOW,19910210 0000,19910210 0100,3056,,CFS
SHA,D,23,OUTFLOW,19910213 0000,19910213 0100,4026,,CFS
SHA,D,23,OUTFLOW,19910214 0000,19910214 0100,3767,,CFS
SHA,D,23,OUTFLOW,19910218 0000,19910218 0100,4159,,CFS
SHA,D,23,OUTFLOW,19910219 0000,19910219 0100,4302,,CFS
SHA,D,23,OUTFLOW,19910220 0000,19910220 0100,4138,,CFS
SHA,D,23,OUTFLOW,19910221 0000,19910221 0100,4075,,CFS
SHA,D,23,OUTFLOW,19910224 0000,19910224 0100,4384,,CFS
SHA,D,23,OUTFLOW,19910225 0000,19910225 0100,4450,,CFS
SHA,D,23,OUTFLOW,19910226 0000,19910226 0100,4671,,CFS
SHA,D,23,OUTFLOW,19910228 0000,19910228 0100,5238,,CFS
SHA,D,23,OUTFLOW,19910302 0000,19910302 0100,3751,,CFS
SHA,D,23,OUTFLOW,19910303 0000,19910303 0100,3359,,CFS
SHA,D,23,OUTFLOW,19910304 0000,19910304 0100,1698,,CFS
SHA,D,23,OUTFLOW,19910305 0000,19910305 0100,1614,,CFS
SHA,D,23,OUTFLOW,19910306 0000,19910306 0100,2007,,CFS
SHA,D,23,OUTFLOW,19910307 0000,19910307 0100,2103,,CFS
SHA,D,23,OUTFLOW,19910310 0000,19910310 0100,2479,,CFS
SHA,D,23,OUTFLOW,19910311 0000,19910311 0100,2360,,CFS
SHA,D,23,OUTFLOW,19910312 0000,19910312 0100,2367,,CFS
SHA,D,23,OUTFLOW,19910313 0000,19910313 0100,2311,,CFS
SHA,D,23,OUTFLOW,19910314 0000,19910314 0100,2185,,CFS
SHA,D,23,OUTFLOW,19910317 0000,19910317 0100,2516,,CFS
SHA,D,23,OUTFLOW,19910318 0000,19910318 0100,2158,,CFS
SHA,D,23,OUTFLOW,19910319 0000,19910319 0100,1706,,CFS
SHA,D,23,OUTFLOW,19910320 0000,19910320 0100,2132,,CFS
SHA,D,23,OUTFLOW,19910321 0000,19910321 0100,1919,,CFS
SHA,D,23,OUTFLOW,19910322 0000,19910322 0100,792,,CFS
SHA,D,23,OUTFLOW,19910323 0000,19910323 0100,1363,,CFS
SHA,D,23,OUTFLOW,19910324 0000,19910324 0100,286,,CFS
SHA,D,23,OUTFLOW,19910325 0000,19910325 0100,145,,CFS
SHA,D,23,OUTFLOW,19910326 0000,19910326 0100,2026,,CFS
SHA,D,23,OUTFLOW,19910327 0000,19910327 0100,2287,,CFS
SHA,D,23,OUTFLOW,19910328 0000,19910328 0100,2239,,CFS
SHA,D,23,OUTFLOW,19910331 0000,19910331 0100,1834,,CFS
SHA,D,23,OUTFLOW,19910401 0000,19910401 0100,1847,,CFS
SHA,D,23,OUTFLOW,19910402 0000,19910402 0100,2280,,CFS
SHA,D,23,OUTFLOW,19910403 0000,19910403 0100,2133,,CFS
SHA,D,23,OUTFLOW,19910404 0000,19910404 0100,2360,,CFS
SHA,D,23,OUTFLOW,19910407 0000,19910407 0000,2300,,CFS
SHA,D,23,OUTFLOW,19910408 0000,19910407 0100,2300,,CFS
SHA,D,23,OUTFLOW,19910409 0000,19910408 0100,2278,,CFS
SHA,D,23,OUTFLOW,19910410 0000,19910410 0000,2335,,CFS
SHA,D,23,OUTFLOW,19910411 0000,19910410 0100,2335,,CFS
SHA,D,23,OUTFLOW,19910412 0000,19910411 0100,2506,,CFS
SHA,D,23,OUTFLOW,19910414 0000,19910414 0000,2505,,CFS
SHA,D,23,OUTFLOW,19910415 0000,19910414 0100,2505,,CFS
SHA,D,23,OUTFLOW,19910416 0000,19910415 0100,2491,,CFS
SHA,D,23,OUTFLOW,19910417 0000,19910416 0100,2526,,CFS
SHA,D,23,OUTFLOW,19910418 0000,19910417 0100,2577,,CFS
SHA,D,23,OUTFLOW,19910419 0000,19910418 0100,2460,,CFS
SHA,D,23,OUTFLOW,19910421 0000,19910421 0000,3297,,CFS
SHA,D,23,OUTFLOW,19910422 0000,19910421 0100,3297,,CFS
SHA,D,23,OUTFLOW,19910423 0000,19910422 0100,3113,,CFS
SHA,D,23,OUTFLOW,19910424 0000,19910423 0100,2110,,CFS
SHA,D,23,OUTFLOW,19910425 0000,19910424 0100,3103,,CFS
SHA,D,23,OUTFLOW,19910426 0000,19910425 0100,3500,,CFS
SHA,D,23,OUTFLOW,19910428 0000,19910428 0000,4936,,CFS
SHA,D,23,OUTFLOW,19910429 0000,19910428 0100,4936,,CFS
SHA,D,23,OUTFLOW,19910430 0000,19910429 0100,5084,,CFS
SHA,D,23,OUTFLOW,19910501 0000,19910430 0100,5791,,CFS
SHA,D,23,OUTFLOW,19910502 0000,19910501 0100,6216,,CFS
SHA,D,23,OUTFLOW,19910503 0000,19910502 0100,8196,,CFS
SHA,D,23,OUTFLOW,19910505 0000,19910505 0000,8385,,CFS
SHA,D,23,OUTFLOW,19910506 0000,19910505 0100,8385,,CFS
SHA,D,23,OUTFLOW,19910507 0000,19910506 0100,8118,,CFS
SHA,D,23,OUTFLOW,19910508 0000,19910507 0100,7944,,CFS
SHA,D,23,OUTFLOW,19910509 0000,19910508 0100,7722,,CFS
SHA,D,23,OUTFLOW,19910510 0000,19910509 0100,7374,,CFS
SHA,D,23,OUTFLOW,19910512 0000,19910512 0000,7963,,CFS
SHA,D,23,OUTFLOW,19910513 0000,19910512 0100,7963,,CFS
SHA,D,23,OUTFLOW,19910514 0000,19910513 0100,7937,,CFS
SHA,D,23,OUTFLOW,19910515 0000,19910514 0100,7618,,CFS
SHA,D,23,OUTFLOW,19910516 0000,19910515 0100,7040,,CFS
SHA,D,23,OUTFLOW,19910517 0000,19910516 0100,7143,,CFS
SHA,D,23,OUTFLOW,19910519 0000,19910519 0000,6480,,CFS
SHA,D,23,OUTFLOW,19910520 0000,19910519 0100,6480,,CFS
SHA,D,23,OUTFLOW,19910521 0000,19910520 0100,6250,,CFS
SHA,D,23,OUTFLOW,19910522 0000,19910521 0100,6264,,CFS
SHA,D,23,OUTFLOW,19910523 0000,19910522 0100,6451,,CFS
SHA,D,23,OUTFLOW,19910524 0000,19910523 0100,6283,,CFS
SHA,D,23,OUTFLOW,19910527 0000,19910527 0000,7255,,CFS
SHA,D,23,OUTFLOW,19910528 0000,19910527 0100,7255,,CFS
SHA,D,23,OUTFLOW,19910529 0000,19910528 0100,7539,,CFS
SHA,D,23,OUTFLOW,19910530 0000,19910529 0100,8486,,CFS
SHA,D,23,OUTFLOW,19910531 0000,19910530 0100,7614,,CFS
SHA,D,23,OUTFLOW,19910602 0000,19910602 0000,7098,,CFS
SHA,D,23,OUTFLOW,19910603 0000,19910602 0100,7098,,CFS
SHA,D,23,OUTFLOW,19910604 0000,19910603 0100,7281,,CFS
SHA,D,23,OUTFLOW,19910605 0000,19910604 0100,7683,,CFS
SHA,D,23,OUTFLOW,19910606 0000,19910605 0100,6919,,CFS
SHA,D,23,OUTFLOW,19910607 0000,19910606 0100,7529,,CFS
SHA,D,23,OUTFLOW,19910608 0000,19910607 0100,8006,,CFS
SHA,D,23,OUTFLOW,19910609 0000,19910609 0000,7569,,CFS
SHA,D,23,OUTFLOW,19910610 0000,19910609 0100,7569,,CFS
SHA,D,23,OUTFLOW,19910611 0000,19910610 0100,8248,,CFS
SHA,D,23,OUTFLOW,19910612 0000,19910611 0100,8007,,CFS
SHA,D,23,OUTFLOW,19910613 0000,19910612 0100,8023,,CFS
SHA,D,23,OUTFLOW,19910614 0000,19910613 0100,8060,,CFS
SHA,D,23,OUTFLOW,19910616 0000,19910616 0000,7456,,CFS
SHA,D,23,OUTFLOW,19910617 0000,19910616 0100,7456,,CFS
SHA,D,23,OUTFLOW,19910618 0000,19910617 0100,7465,,CFS
SHA,D,23,OUTFLOW,19910619 0000,19910618 0100,7572,,CFS
SHA,D,23,OUTFLOW,19910620 0000,19910619 0100,8429,,CFS
SHA,D,23,OUTFLOW,19910621 0000,19910620 0100,6927,,CFS
SHA,D,23,OUTFLOW,19910622 0000,19910621 0100,8459,,CFS
SHA,D,23,OUTFLOW,19910623 0000,19910622 0100,8006,,CFS
SHA,D,23,OUTFLOW,19910624 0000,19910623 0100,8738,,CFS
SHA,D,23,OUTFLOW,19910625 0000,19910624 0100,7857,,CFS
SHA,D,23,OUTFLOW,19910626 0000,19910625 0100,7712,,CFS
SHA,D,23,OUTFLOW,19910627 0000,19910626 0100,7335,,CFS
SHA,D,23,OUTFLOW,19910628 0000,19910627 0100,7033,,CFS
SHA,D,23,OUTFLOW,19910629 0000,19910628 0100,7505,,CFS
SHA,D,23,OUTFLOW,19910630 0000,19910629 0100,7110,,CFS
SHA,D,23,OUTFLOW,19910701 0000,19910630 0100,7437,,CFS
SHA,D,23,OUTFLOW,19910702 0000,19910701 0100,8681,,CFS
SHA,D,23,OUTFLOW,19910703 0000,19910702 0100,7472,,CFS
SHA,D,23,OUTFLOW,19910704 0000,19910704 0000,7332,,CFS
