JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,ICETH(m),Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),     MAC,
 16799.000,  2376.153,   310.503,     4.117,     0.003,     0.000,     0.000,     0.250,   134.943,  1569.300,     1.000,     0.000,     5.866,   -75.932,     0.000,   286.738,   343.465,    12.410,     6.795,     0.000,         0.000,
 16800.000,  2316.579,   310.550,     4.113,     0.003,     0.000,     0.000,     0.250,   134.990,  1569.300,     1.000,     0.000,     5.779,   -37.876,     0.000,   301.158,   343.271,    -0.776,    -3.461,     0.000,         0.000,
 16801.000,  1495.849,   310.598,     4.121,     0.002,     0.000,     0.000,     0.250,   135.038,  1585.300,     1.000,     0.000,     5.814,   -43.702,     0.000,   290.561,   343.103,    -1.217,    -7.623,     0.000,         0.000,
 16802.000,  2673.026,   310.649,     4.122,     0.002,     0.000,     0.000,     0.250,   135.089,  1585.300,     1.000,     0.000,     5.820,  -112.244,     0.000,   260.702,   342.890,    30.682,    -0.627,     0.000,         0.000,
 16803.000,   113.570,   310.693,     4.162,     0.003,     0.000,     0.000,     0.250,   135.133,  1585.300,     1.000,     0.000,     5.917,   -92.608,     0.000,   270.355,   342.806,    28.011,    -7.853,     0.000,         0.000,
 16804.000,   879.845,   310.726,     4.153,     0.003,     0.000,     0.000,     0.250,   135.166,  1585.300,     1.000,     0.000,     5.819,   -46.044,     0.000,   287.393,   342.753,     3.650,   -12.966,     0.000,         0.000,
 16805.000,   658.415,   310.739,     4.126,     0.003,     0.000,     0.000,     0.250,   135.179,  1585.300,     1.000,     0.000,     5.760,   -73.782,     0.000,   276.867,   342.413,     9.501,    -1.264,     0.000,         0.000,
 16806.000,  2672.198,   310.751,     4.143,     0.003,     0.000,     0.000,     0.250,   135.191,  1585.300,     1.000,     0.000,     5.827,   -54.626,     0.000,   296.280,   341.941,    11.026,    -2.062,     0.000,         0.000,
 16807.000,  1998.189,   310.763,     4.138,     0.003,     0.000,     0.000,     0.250,   135.203,  1585.300,     1.000,     0.000,     5.884,   -59.755,     0.000,   293.030,   341.806,    10.591,     0.388,     0.000,         0.000,
 16808.000,  1880.443,   310.771,     4.135,     0.003,     0.000,     0.000,     0.250,   135.211,  1585.300,     1.000,     0.000,     5.856,   -64.063,     0.000,   291.535,   341.743,    13.062,     0.794,     0.000,         0.000,
 16809.000,  2464.588,   310.786,     4.187,     0.003,     0.000,     0.000,     0.250,   135.226,  1585.300,     1.000,     0.000,     5.913,   -56.077,     0.000,   295.020,   341.663,    11.716,    -2.282,     0.000,         0.000,
 16810.000,  2531.496,   310.815,     4.207,     0.002,     0.000,     0.000,     0.250,   135.255,  1585.300,     1.000,     0.000,     5.875,   -51.157,     0.000,   297.957,   341.600,    10.724,    -3.210,     0.000,         0.000,
 16811.000,   394.888,   310.870,     4.168,     0.002,     0.000,     0.000,     0.250,   135.310,  1585.300,     1.000,     0.000,     5.843,  -105.790,     0.000,   253.290,   341.579,    13.497,     4.004,     0.000,         0.000,
 16812.000,  1972.260,   310.927,     4.141,     0.002,     0.000,     0.000,     0.250,   135.367,  1585.300,     1.000,     0.000,     5.899,   -83.068,     0.000,   282.039,   341.551,    35.711,   -12.155,     0.000,         0.000,
 16813.000,   430.730,   310.992,     4.144,     0.002,     0.000,     0.000,     0.250,   135.432,  1585.300,     1.000,     0.000,     5.919,   -99.109,     0.000,   258.934,   341.560,    22.803,    -6.320,     0.000,         0.000,
 16814.000,   499.351,   311.065,     4.166,     0.002,     0.000,     0.000,     0.250,   135.505,  1585.300,     1.000,     0.000,     5.872,  -103.859,     0.000,   256.132,   341.527,    19.620,    -1.157,     0.000,         0.000,
 16815.000,  1616.335,   311.103,     4.170,     0.003,     0.000,     0.000,     0.250,   135.543,  1585.300,     1.000,     0.000,     5.879,  -112.576,     0.000,   255.849,   341.321,    22.805,     4.298,     0.000,         0.000,
 16816.000,   522.064,   311.146,     4.182,     0.002,     0.000,     0.000,     0.250,   135.586,  1585.300,     1.000,     0.000,     5.903,   -47.669,     0.000,   298.603,   341.239,     9.761,    -4.727,     0.000,         0.000,
 16817.000,   944.678,   311.291,     4.180,     0.003,     0.000,     0.000,     0.250,   135.731,  1585.300,     1.000,     0.000,     5.775,   -28.921,     0.000,   302.095,   341.089,    -2.261,    -7.812,     0.000,         0.000,
 16818.000,  1080.140,   311.558,     4.192,     0.002,     0.000,     0.000,     0.250,   135.998,  1585.300,     1.000,     0.000,     5.795,  -124.456,     0.000,   246.672,   340.741,    23.544,     6.843,     0.000,         0.000,
