$10/1/1995-12/31/2016 SHA outflow (historical),,,,,
,,,,,
JDAY,QOUT,QOUT,QOUT,QOUT,QOUT
16922,163.59,0.0,0.0,0.0,0.0
16923,194.06,0.0,0.0,0.0,0.0
16924,198.08,0.0,0.0,0.0,0.0
16925,170.64,0.0,0.0,0.0,0.0
16926,160.61,0.0,0.0,0.0,0.0
16927,150.5,0.0,0.0,0.0,0.0
16928,153.93,0.0,0.0,0.0,0.0
16929,155.66,0.0,0.0,0.0,0.0
16930,154.61,0.0,0.0,0.0,0.0
16931,179.3,0.0,0.0,0.0,0.0
16932,206.12,0.0,0.0,0.0,0.0
16933,221.27,0.0,0.0,0.0,0.0
16934,224.64,0.0,0.0,0.0,0.0
16935,232.79,0.0,0.0,0.0,0.0
16936,256.18,0.0,0.0,0.0,0.0
16937,257.57,0.0,0.0,0.0,0.0
16938,222.8,0.0,0.0,0.0,0.0
16939,180.83,0.0,0.0,0.0,0.0
16940,161.32,0.0,0.0,0.0,0.0
16941,398.19,0.0,0.0,0.0,0.0
16942,397.6,0.0,0.0,0.0,0.0
16943,419.23,0.0,0.0,0.0,0.0
16944,478.58,0.0,0.0,0.0,0.0
16945,423.28,0.0,0.0,0.0,0.0
16946,386.52,0.0,0.0,0.0,0.0
16947,407.05,0.0,0.0,0.0,0.0
16948,329.44,0.0,0.0,0.0,0.0
16949,278.07,0.0,0.0,0.0,0.0
16950,328.36,0.0,0.0,0.0,0.0
16951,376.76,0.0,0.0,0.0,0.0
16952,369.11,0.0,0.0,0.0,0.0
16953,369.11,0.0,0.0,0.0,0.0
16954,367.72,0.0,0.0,0.0,0.0
16955,345.92,0.0,0.0,0.0,0.0
16956,403.15,0.0,0.0,0.0,0.0
16957,368.49,0.0,0.0,0.0,0.0
16958,402.78,0.0,0.0,0.0,0.0
16959,405.13,0.0,0.0,0.0,0.0
16960,394.71,0.0,0.0,0.0,0.0
16961,348.92,0.0,0.0,0.0,0.0
16962,388.0,0.0,0.0,0.0,0.0
16963,357.05,0.0,0.0,0.0,0.0
16964,341.98,0.0,0.0,0.0,0.0
16965,337.42,0.0,0.0,0.0,0.0
16966,338.81,0.0,0.0,0.0,0.0
16967,359.74,0.0,0.0,0.0,0.0
16968,319.61,0.0,0.0,0.0,0.0
16969,327.0,0.0,0.0,0.0,0.0
16970,298.37,0.0,0.0,0.0,0.0
16971,328.84,0.0,0.0,0.0,0.0
16972,272.52,0.0,0.0,0.0,0.0
16973,306.7,0.0,0.0,0.0,0.0
16974,266.97,0.0,0.0,0.0,0.0
16975,300.1,0.0,0.0,0.0,0.0
16976,291.72,0.0,0.0,0.0,0.0
16977,288.15,0.0,0.0,0.0,0.0
16978,236.9,0.0,0.0,0.0,0.0
16979,256.13,0.0,0.0,0.0,0.0
16980,270.71,0.0,0.0,0.0,0.0
16981,270.37,0.0,0.0,0.0,0.0
16982,272.21,0.0,0.0,0.0,0.0
16983,294.41,0.0,0.0,0.0,0.0
16984,329.04,0.0,0.0,0.0,0.0
16985,337.06,0.0,0.0,0.0,0.0
16986,327.68,0.0,0.0,0.0,0.0
16987,314.94,0.0,0.0,0.0,0.0
16988,314.18,0.0,0.0,0.0,0.0
16989,326.21,0.0,0.0,0.0,0.0
16990,326.41,0.0,0.0,0.0,0.0
16991,322.76,0.0,0.0,0.0,0.0
16992,335.55,0.0,0.0,0.0,0.0
16993,326.69,0.0,0.0,0.0,0.0
16994,338.02,0.0,0.0,0.0,0.0
16995,342.21,0.0,0.0,0.0,0.0
16996,334.14,0.0,0.0,0.0,0.0
16997,294.55,0.0,0.0,0.0,0.0
16998,295.54,0.0,0.0,0.0,0.0
16999,287.64,0.0,0.0,0.0,0.0
17000,293.9,0.0,0.0,0.0,0.0
17001,272.55,0.0,0.0,0.0,0.0
17002,307.86,0.0,0.0,0.0,0.0
17003,303.19,0.0,0.0,0.0,0.0
17004,305.54,0.0,0.0,0.0,0.0
17005,304.04,0.0,0.0,0.0,0.0
17006,328.65,0.0,0.0,0.0,0.0
17007,325.36,0.0,0.0,0.0,0.0
17008,309.39,0.0,0.0,0.0,0.0
17009,309.59,0.0,0.0,0.0,0.0
17010,323.92,0.0,0.0,0.0,0.0
17011,333.74,0.0,0.0,0.0,0.0
17012,334.05,0.0,0.0,0.0,0.0
17013,331.79,0.0,0.0,0.0,0.0
17014,339.07,0.0,0.0,0.0,0.0
17015,325.39,0.0,0.0,0.0,0.0
17016,311.63,0.0,0.0,0.0,0.0
17017,281.87,0.0,0.0,0.0,0.0
17018,285.77,0.0,0.0,0.0,0.0
17019,312.16,0.0,0.0,0.0,0.0
17020,365.91,0.0,0.0,0.0,0.0
17021,357.16,0.0,0.0,0.0,0.0
17022,385.02,0.0,0.0,0.0,0.0
17023,340.76,0.0,0.0,0.0,0.0
17024,376.64,0.0,0.0,0.0,0.0
17025,343.4,0.0,0.0,0.0,0.0
17026,355.09,0.0,0.0,0.0,0.0
17027,337.74,0.0,0.0,0.0,0.0
17028,330.26,0.0,0.0,0.0,0.0
17029,325.96,0.0,0.0,0.0,0.0
17030,318.2,0.0,0.0,0.0,0.0
17031,264.48,0.0,0.0,0.0,0.0
17032,303.02,0.0,0.0,0.0,0.0
17033,341.16,0.0,0.0,0.0,0.0
17034,353.88,0.0,0.0,0.0,0.0
17035,379.87,0.0,0.0,0.0,0.0
17036,327.12,0.0,0.0,0.0,0.0
17037,310.66,0.0,0.0,0.0,0.0
17038,323.58,0.0,0.0,0.0,0.0
17039,326.63,0.0,0.0,0.0,0.0
17040,324.45,0.0,0.0,0.0,0.0
17041,315.42,0.0,0.0,0.0,0.0
17042,283.28,0.0,0.0,0.0,0.0
17043,245.9,0.0,0.0,0.0,0.0
17044,245.45,0.0,0.0,0.0,0.0
17045,277.34,0.0,0.0,0.0,0.0
17046,267.71,0.0,0.0,0.0,0.0
17047,246.05,0.0,0.0,0.0,0.0
17048,231.12,0.0,0.0,0.0,0.0
17049,221.38,0.0,0.0,0.0,0.0
17050,183.97,0.0,0.0,0.0,0.0
17051,225.37,0.0,0.0,0.0,0.0
17052,217.93,0.0,0.0,0.0,0.0
17053,218.44,0.0,0.0,0.0,0.0
17054,217.64,0.0,0.0,0.0,0.0
17055,202.83,0.0,0.0,0.0,0.0
17056,189.27,0.0,0.0,0.0,0.0
17057,211.64,0.0,0.0,0.0,0.0
17058,226.34,0.0,0.0,0.0,0.0
17059,211.75,0.0,0.0,0.0,0.0
17060,201.67,0.0,0.0,0.0,0.0
