$2/1/1990-8/29/2024 SHA outflow (historical),,,,,
,,,,,
JDAY,QOUT,QOUT,QOUT,QOUT,QOUT
14976,125.84,0.0,0.0,0.0,0.0
14977,118.48,0.0,0.0,0.0,0.0
14978,125.56,0.0,0.0,0.0,0.0
14979,125.56,0.0,0.0,0.0,0.0
14980,125.56,0.0,0.0,0.0,0.0
14981,121.76,0.0,0.0,0.0,0.0
14982,125.64,0.0,0.0,0.0,0.0
14983,122.39,0.0,0.0,0.0,0.0
14984,125.16,0.0,0.0,0.0,0.0
14985,120.94,0.0,0.0,0.0,0.0
14986,120.94,0.0,0.0,0.0,0.0
14987,120.94,0.0,0.0,0.0,0.0
14988,120.94,0.0,0.0,0.0,0.0
14989,118.87,0.0,0.0,0.0,0.0
14990,119.84,0.0,0.0,0.0,0.0
14991,118.73,0.0,0.0,0.0,0.0
14992,116.84,0.0,0.0,0.0,0.0
14993,116.84,0.0,0.0,0.0,0.0
14994,116.84,0.0,0.0,0.0,0.0
14995,116.84,0.0,0.0,0.0,0.0
14996,125.36,0.0,0.0,0.0,0.0
14997,127.48,0.0,0.0,0.0,0.0
14998,111.0,0.0,0.0,0.0,0.0
14999,104.97,0.0,0.0,0.0,0.0
15000,104.97,0.0,0.0,0.0,0.0
15001,104.97,0.0,0.0,0.0,0.0
15002,121.93,0.0,0.0,0.0,0.0
15003,118.53,0.0,0.0,0.0,0.0
15004,134.28,0.0,0.0,0.0,0.0
15005,133.49,0.0,0.0,0.0,0.0
15006,144.44,0.0,0.0,0.0,0.0
15007,144.44,0.0,0.0,0.0,0.0
15008,144.44,0.0,0.0,0.0,0.0
15009,141.56,0.0,0.0,0.0,0.0
15010,147.64,0.0,0.0,0.0,0.0
15011,121.9,0.0,0.0,0.0,0.0
15012,95.34,0.0,0.0,0.0,0.0
15013,94.15,0.0,0.0,0.0,0.0
15014,94.15,0.0,0.0,0.0,0.0
15015,94.15,0.0,0.0,0.0,0.0
15016,86.54,0.0,0.0,0.0,0.0
15017,86.54,0.0,0.0,0.0,0.0
15018,86.54,0.0,0.0,0.0,0.0
15019,114.0,0.0,0.0,0.0,0.0
15020,106.67,0.0,0.0,0.0,0.0
15021,106.67,0.0,0.0,0.0,0.0
15022,106.67,0.0,0.0,0.0,0.0
15023,106.67,0.0,0.0,0.0,0.0
15024,117.77,0.0,0.0,0.0,0.0
15025,121.82,0.0,0.0,0.0,0.0
15026,117.18,0.0,0.0,0.0,0.0
15027,115.39,0.0,0.0,0.0,0.0
15028,115.39,0.0,0.0,0.0,0.0
15029,115.39,0.0,0.0,0.0,0.0
15030,124.14,0.0,0.0,0.0,0.0
15031,126.01,0.0,0.0,0.0,0.0
15032,132.27,0.0,0.0,0.0,0.0
15033,132.27,0.0,0.0,0.0,0.0
15034,148.32,0.0,0.0,0.0,0.0
15035,148.32,0.0,0.0,0.0,0.0
15036,106.22,0.0,0.0,0.0,0.0
15037,95.12,0.0,0.0,0.0,0.0
15038,48.08,0.0,0.0,0.0,0.0
15039,45.7,0.0,0.0,0.0,0.0
15040,56.83,0.0,0.0,0.0,0.0
15041,59.55,0.0,0.0,0.0,0.0
15042,59.55,0.0,0.0,0.0,0.0
15043,59.55,0.0,0.0,0.0,0.0
15044,70.2,0.0,0.0,0.0,0.0
15045,66.83,0.0,0.0,0.0,0.0
15046,67.03,0.0,0.0,0.0,0.0
15047,65.44,0.0,0.0,0.0,0.0
15048,61.87,0.0,0.0,0.0,0.0
15049,61.87,0.0,0.0,0.0,0.0
15050,61.87,0.0,0.0,0.0,0.0
15051,71.25,0.0,0.0,0.0,0.0
15052,61.11,0.0,0.0,0.0,0.0
15053,48.31,0.0,0.0,0.0,0.0
15054,60.37,0.0,0.0,0.0,0.0
15055,54.34,0.0,0.0,0.0,0.0
15056,22.43,0.0,0.0,0.0,0.0
15057,38.6,0.0,0.0,0.0,0.0
15058,8.1,0.0,0.0,0.0,0.0
15059,4.11,0.0,0.0,0.0,0.0
15060,57.37,0.0,0.0,0.0,0.0
15061,64.76,0.0,0.0,0.0,0.0
15062,63.4,0.0,0.0,0.0,0.0
15063,63.4,0.0,0.0,0.0,0.0
15064,63.4,0.0,0.0,0.0,0.0
15065,51.93,0.0,0.0,0.0,0.0
15066,52.3,0.0,0.0,0.0,0.0
15067,64.56,0.0,0.0,0.0,0.0
15068,60.4,0.0,0.0,0.0,0.0
15069,66.83,0.0,0.0,0.0,0.0
15070,66.83,0.0,0.0,0.0,0.0
15071,66.83,0.0,0.0,0.0,0.0
15072,65.13,0.0,0.0,0.0,0.0
15073,65.13,0.0,0.0,0.0,0.0
15074,64.51,0.0,0.0,0.0,0.0
15075,66.12,0.0,0.0,0.0,0.0
15076,66.12,0.0,0.0,0.0,0.0
15077,70.96,0.0,0.0,0.0,0.0
15078,70.96,0.0,0.0,0.0,0.0
15079,70.93,0.0,0.0,0.0,0.0
15080,70.93,0.0,0.0,0.0,0.0
15081,70.54,0.0,0.0,0.0,0.0
15082,71.53,0.0,0.0,0.0,0.0
15083,72.97,0.0,0.0,0.0,0.0
15084,69.66,0.0,0.0,0.0,0.0
15085,69.66,0.0,0.0,0.0,0.0
15086,93.36,0.0,0.0,0.0,0.0
15087,93.36,0.0,0.0,0.0,0.0
15088,88.15,0.0,0.0,0.0,0.0
15089,59.75,0.0,0.0,0.0,0.0
15090,87.87,0.0,0.0,0.0,0.0
15091,99.11,0.0,0.0,0.0,0.0
15092,99.11,0.0,0.0,0.0,0.0
15093,139.77,0.0,0.0,0.0,0.0
15094,139.77,0.0,0.0,0.0,0.0
15095,143.96,0.0,0.0,0.0,0.0
15096,163.98,0.0,0.0,0.0,0.0
15097,176.02,0.0,0.0,0.0,0.0
15098,232.08,0.0,0.0,0.0,0.0
15099,232.08,0.0,0.0,0.0,0.0
15100,237.44,0.0,0.0,0.0,0.0
15101,237.44,0.0,0.0,0.0,0.0
15102,229.88,0.0,0.0,0.0,0.0
15103,224.95,0.0,0.0,0.0,0.0
15104,218.66,0.0,0.0,0.0,0.0
15105,208.81,0.0,0.0,0.0,0.0
15106,208.81,0.0,0.0,0.0,0.0
15107,225.49,0.0,0.0,0.0,0.0
15108,225.49,0.0,0.0,0.0,0.0
15109,224.75,0.0,0.0,0.0,0.0
15110,215.72,0.0,0.0,0.0,0.0
15111,199.35,0.0,0.0,0.0,0.0
15112,202.27,0.0,0.0,0.0,0.0
15113,202.27,0.0,0.0,0.0,0.0
15114,183.49,0.0,0.0,0.0,0.0
15115,183.49,0.0,0.0,0.0,0.0
15116,176.98,0.0,0.0,0.0,0.0
15117,177.38,0.0,0.0,0.0,0.0
15118,182.67,0.0,0.0,0.0,0.0
15119,177.91,0.0,0.0,0.0,0.0
15120,177.91,0.0,0.0,0.0,0.0
15121,177.91,0.0,0.0,0.0,0.0
15122,205.44,0.0,0.0,0.0,0.0
15123,205.44,0.0,0.0,0.0,0.0
15124,213.48,0.0,0.0,0.0,0.0
15125,240.3,0.0,0.0,0.0,0.0
15126,215.6,0.0,0.0,0.0,0.0
15127,215.6,0.0,0.0,0.0,0.0
15128,200.99,0.0,0.0,0.0,0.0
15129,200.99,0.0,0.0,0.0,0.0
15130,206.17,0.0,0.0,0.0,0.0
15131,217.56,0.0,0.0,0.0,0.0
15132,195.92,0.0,0.0,0.0,0.0
15133,213.2,0.0,0.0,0.0,0.0
15134,226.7,0.0,0.0,0.0,0.0
15135,214.33,0.0,0.0,0.0,0.0
15136,214.33,0.0,0.0,0.0,0.0
15137,233.56,0.0,0.0,0.0,0.0
15138,226.73,0.0,0.0,0.0,0.0
15139,227.19,0.0,0.0,0.0,0.0
15140,228.23,0.0,0.0,0.0,0.0
15141,228.23,0.0,0.0,0.0,0.0
15142,211.13,0.0,0.0,0.0,0.0
15143,211.13,0.0,0.0,0.0,0.0
15144,211.39,0.0,0.0,0.0,0.0
15145,214.42,0.0,0.0,0.0,0.0
15146,238.68,0.0,0.0,0.0,0.0
15147,196.15,0.0,0.0,0.0,0.0
15148,239.53,0.0,0.0,0.0,0.0
15149,226.7,0.0,0.0,0.0,0.0
15150,247.43,0.0,0.0,0.0,0.0
15151,222.49,0.0,0.0,0.0,0.0
15152,218.38,0.0,0.0,0.0,0.0
15153,207.7,0.0,0.0,0.0,0.0
15154,199.15,0.0,0.0,0.0,0.0
15155,212.52,0.0,0.0,0.0,0.0
15156,201.33,0.0,0.0,0.0,0.0
15157,210.59,0.0,0.0,0.0,0.0
15158,245.82,0.0,0.0,0.0,0.0
15159,211.58,0.0,0.0,0.0,0.0
15160,207.62,0.0,0.0,0.0,0.0
15161,207.62,0.0,0.0,0.0,0.0
15162,205.27,0.0,0.0,0.0,0.0
15163,209.37,0.0,0.0,0.0,0.0
15164,209.37,0.0,0.0,0.0,0.0
15165,213.42,0.0,0.0,0.0,0.0
15166,224.18,0.0,0.0,0.0,0.0
15167,221.58,0.0,0.0,0.0,0.0
15168,209.15,0.0,0.0,0.0,0.0
15169,220.64,0.0,0.0,0.0,0.0
15170,215.38,0.0,0.0,0.0,0.0
15171,228.94,0.0,0.0,0.0,0.0
15172,219.99,0.0,0.0,0.0,0.0
15173,215.29,0.0,0.0,0.0,0.0
15174,215.75,0.0,0.0,0.0,0.0
15175,210.85,0.0,0.0,0.0,0.0
15176,210.85,0.0,0.0,0.0,0.0
15177,240.64,0.0,0.0,0.0,0.0
15178,240.64,0.0,0.0,0.0,0.0
15179,212.91,0.0,0.0,0.0,0.0
15180,216.37,0.0,0.0,0.0,0.0
15181,218.32,0.0,0.0,0.0,0.0
15182,223.39,0.0,0.0,0.0,0.0
15183,211.61,0.0,0.0,0.0,0.0
15184,203.65,0.0,0.0,0.0,0.0
15185,205.61,0.0,0.0,0.0,0.0
15186,227.87,0.0,0.0,0.0,0.0
15187,216.48,0.0,0.0,0.0,0.0
15188,236.42,0.0,0.0,0.0,0.0
15189,204.9,0.0,0.0,0.0,0.0
15190,198.3,0.0,0.0,0.0,0.0
15191,214.73,0.0,0.0,0.0,0.0
15192,211.3,0.0,0.0,0.0,0.0
15193,209.4,0.0,0.0,0.0,0.0
15194,224.13,0.0,0.0,0.0,0.0
15195,215.01,0.0,0.0,0.0,0.0
15196,226.73,0.0,0.0,0.0,0.0
15197,203.77,0.0,0.0,0.0,0.0
15198,205.35,0.0,0.0,0.0,0.0
15199,216.28,0.0,0.0,0.0,0.0
15200,207.19,0.0,0.0,0.0,0.0
15201,190.83,0.0,0.0,0.0,0.0
15202,182.28,0.0,0.0,0.0,0.0
15203,172.22,0.0,0.0,0.0,0.0
15204,162.17,0.0,0.0,0.0,0.0
15205,155.52,0.0,0.0,0.0,0.0
15206,155.26,0.0,0.0,0.0,0.0
15207,151.67,0.0,0.0,0.0,0.0
15208,149.8,0.0,0.0,0.0,0.0
15209,146.51,0.0,0.0,0.0,0.0
15210,144.56,0.0,0.0,0.0,0.0
15211,143.2,0.0,0.0,0.0,0.0
15212,133.29,0.0,0.0,0.0,0.0
15213,136.46,0.0,0.0,0.0,0.0
15214,149.99,0.0,0.0,0.0,0.0
15215,129.58,0.0,0.0,0.0,0.0
15216,118.22,0.0,0.0,0.0,0.0
15217,120.35,0.0,0.0,0.0,0.0
15218,115.76,0.0,0.0,0.0,0.0
15219,119.89,0.0,0.0,0.0,0.0
15220,107.12,0.0,0.0,0.0,0.0
15221,100.64,0.0,0.0,0.0,0.0
15222,100.86,0.0,0.0,0.0,0.0
15223,85.66,0.0,0.0,0.0,0.0
15224,59.3,0.0,0.0,0.0,0.0
15225,75.27,0.0,0.0,0.0,0.0
15226,89.91,0.0,0.0,0.0,0.0
15227,46.61,0.0,0.0,0.0,0.0
15228,92.17,0.0,0.0,0.0,0.0
15229,50.29,0.0,0.0,0.0,0.0
15230,88.6,0.0,0.0,0.0,0.0
15231,84.75,0.0,0.0,0.0,0.0
15232,72.58,0.0,0.0,0.0,0.0
15233,70.91,0.0,0.0,0.0,0.0
15234,75.01,0.0,0.0,0.0,0.0
15235,75.01,0.0,0.0,0.0,0.0
15236,81.72,0.0,0.0,0.0,0.0
15237,68.19,0.0,0.0,0.0,0.0
15238,55.98,0.0,0.0,0.0,0.0
15239,51.03,0.0,0.0,0.0,0.0
15240,44.77,0.0,0.0,0.0,0.0
15241,44.77,0.0,0.0,0.0,0.0
