"JDAY","QOUT","QOUT.1","QOUT.2","QOUT.3","QOUT.4"
20792,140.307305883938,0,0,0,0
20793,145.347305883938,0,0,0,0
20794,146.007305883938,0,0,0,0
20795,147.727305883938,0,0,0,0
20796,144.387305883938,0,0,0,0
20797,151.327305883938,0,0,0,0
20798,150.957305883938,0,0,0,0
20799,145.577305883938,0,0,0,0
20800,141.157305883938,0,0,0,0
20801,125.957305883938,0,0,0,0
20802,111.937305883938,0,0,0,0
20803,103.667305883938,0,0,0,0
20804,104.947305883938,0,0,0,0
20805,122.297305883938,0,0,0,0
20806,137.507305883938,0,0,0,0
20807,122.897305883938,0,0,0,0
20808,139.547305883938,0,0,0,0
20809,121.907305883938,0,0,0,0
20810,121.307305883938,0,0,0,0
20811,116.267305883938,0,0,0,0
20812,125.927305883938,0,0,0,0
20813,127.567305883938,0,0,0,0
20814,125.787305883938,0,0,0,0
20815,112.617305883938,0,0,0,0
20816,121.537305883938,0,0,0,0
20817,100.187305883938,0,0,0,0
20818,106.637305883938,0,0,0,0
20819,125.077305883938,0,0,0,0
20820,135.897305883938,0,0,0,0
20821,138.127305883938,0,0,0,0
20822,129.377305883938,0,0,0,0
20823,158.207305883938,0,0,0,0
20824,141.387305883938,0,0,0,0
20825,133.207305883938,0,0,0,0
20826,130.007305883938,0,0,0,0
20827,116.067305883938,0,0,0,0
20828,124.257305883938,0,0,0,0
20829,114.117305883938,0,0,0,0
20830,117.907305883938,0,0,0,0
20831,128.897305883938,0,0,0,0
20832,128.137305883938,0,0,0,0
20833,118.707305883938,0,0,0,0
20834,120.147305883938,0,0,0,0
20835,116.127305883938,0,0,0,0
20836,123.517305883938,0,0,0,0
20837,124.767305883938,0,0,0,0
20838,134.987305883938,0,0,0,0
20839,129.377305883938,0,0,0,0
20840,125.247305883938,0,0,0,0
20841,118.137305883938,0,0,0,0
20842,136.177305883938,0,0,0,0
20843,138.947305883938,0,0,0,0
20844,135.727305883938,0,0,0,0
20845,134.877305883938,0,0,0,0
20846,131.027305883938,0,0,0,0
20847,131.027305883938,0,0,0,0
20848,131.757305883938,0,0,0,0
20849,128.277305883938,0,0,0,0
20850,128.167305883938,0,0,0,0
20851,136.377305883938,0,0,0,0
20852,143.907305883938,0,0,0,0
20853,143.167305883938,0,0,0,0
20854,133.967305883938,0,0,0,0
20855,141.837305883938,0,0,0,0
20856,149.457305883938,0,0,0,0
20857,140.167305883938,0,0,0,0
20858,137.707305883938,0,0,0,0
20859,111.537305883938,0,0,0,0
20860,122.157305883938,0,0,0,0
20861,63.7973058839382,0,0,0,0
20862,103.467305883938,0,0,0,0
20863,129.637305883938,0,0,0,0
20864,122.787305883938,0,0,0,0
20865,112.217305883938,0,0,0,0
20866,116.527305883938,0,0,0,0
20867,126.917305883938,0,0,0,0
20868,114.007305883938,0,0,0,0
20869,124.287305883938,0,0,0,0
20870,139.827305883938,0,0,0,0
20871,132.237305883938,0,0,0,0
20872,74.9873058839382,0,0,0,0
20873,78.2973058839383,0,0,0,0
20874,123.207305883938,0,0,0,0
20875,106.587305883938,0,0,0,0
20876,80.5573058839382,0,0,0,0
20877,131.137305883938,0,0,0,0
20878,129.017305883938,0,0,0,0
20879,117.287305883938,0,0,0,0
20880,116.867305883938,0,0,0,0
20881,114.797305883938,0,0,0,0
20882,100.637305883938,0,0,0,0
20883,121.937305883938,0,0,0,0
20884,118.107305883938,0,0,0,0
20885,124.767305883938,0,0,0,0
20886,113.437305883938,0,0,0,0
20887,117.887305883938,0,0,0,0
20888,107.997305883938,0,0,0,0
20889,121.937305883938,0,0,0,0
20890,111.877305883938,0,0,0,0
20891,112.447305883938,0,0,0,0
20892,121.767305883938,0,0,0,0
20893,114.227305883938,0,0,0,0
20894,118.647305883938,0,0,0,0
20895,118.417305883938,0,0,0,0
20896,105.847305883938,0,0,0,0
20897,114.087305883938,0,0,0,0
20898,112.277305883938,0,0,0,0
20899,124.817305883938,0,0,0,0
20900,116.897305883938,0,0,0,0
20901,113.037305883938,0,0,0,0
20902,127.027305883938,0,0,0,0
20903,158.207305883938,0,0,0,0
20904,144.617305883938,0,0,0,0
20905,163.787305883938,0,0,0,0
20906,162.427305883938,0,0,0,0
20907,144.957305883938,0,0,0,0
20908,163.477305883938,0,0,0,0
20909,175.677305883938,0,0,0,0
20910,193.407305883938,0,0,0,0
20911,191.197305883938,0,0,0,0
20912,192.977305883938,0,0,0,0
20913,196.857305883938,0,0,0,0
20914,211.277305883938,0,0,0,0
20915,214.247305883938,0,0,0,0
20916,208.947305883938,0,0,0,0
20917,207.677305883938,0,0,0,0
20918,222.887305883938,0,0,0,0
20919,213.707305883938,0,0,0,0
20920,224.697305883938,0,0,0,0
20921,229.987305883938,0,0,0,0
20922,228.887305883938,0,0,0,0
20923,226.197305883938,0,0,0,0
20924,218.097305883938,0,0,0,0
20925,223.367305883938,0,0,0,0
20926,223.107305883938,0,0,0,0
20927,234.267305883938,0,0,0,0
20928,228.457305883938,0,0,0,0
20929,211.357305883938,0,0,0,0
20930,211.447305883938,0,0,0,0
20931,203.227305883938,0,0,0,0
20932,206.907305883938,0,0,0,0
20933,202.837305883938,0,0,0,0
20934,207.227305883938,0,0,0,0
20935,214.727305883938,0,0,0,0
20936,213.457305883938,0,0,0,0
20937,219.877305883938,0,0,0,0
20938,187.457305883938,0,0,0,0
20939,222.317305883938,0,0,0,0
20940,217.647305883938,0,0,0,0
20941,234.637305883938,0,0,0,0
20942,298.917305883938,0,0,0,0
20943,263.097305883938,0,0,0,0
20944,251.287305883938,0,0,0,0
20945,264.277305883938,0,0,0,0
20946,252.277305883938,0,0,0,0
20947,253.837305883938,0,0,0,0
20948,257.737305883938,0,0,0,0
20949,254.487305883938,0,0,0,0
20950,266.657305883938,0,0,0,0
20951,269.917305883938,0,0,0,0
20952,280.987305883938,0,0,0,0
20953,308.877305883938,0,0,0,0
20954,328.647305883938,0,0,0,0
20955,290.167305883938,0,0,0,0
20956,278.727305883938,0,0,0,0
20957,259.127305883938,0,0,0,0
20958,261.027305883938,0,0,0,0
20959,261.027305883938,0,0,0,0
20960,255.617305883938,0,0,0,0
20961,257.287305883938,0,0,0,0
20962,259.267305883938,0,0,0,0
20963,255.187305883938,0,0,0,0
20964,273.877305883938,0,0,0,0
20965,264.737305883938,0,0,0,0
20966,280.597305883938,0,0,0,0
20967,283.537305883938,0,0,0,0
20968,235.227305883938,0,0,0,0
20969,296.417305883938,0,0,0,0
20970,293.137305883938,0,0,0,0
20971,286.627305883938,0,0,0,0
20972,284.447305883938,0,0,0,0
20973,294.187305883938,0,0,0,0
20974,298.517305883938,0,0,0,0
20975,299.427305883938,0,0,0,0
20976,296.757305883938,0,0,0,0
20977,289.997305883938,0,0,0,0
20978,291.837305883938,0,0,0,0
20979,292.257305883938,0,0,0,0
20980,295.657305883938,0,0,0,0
20981,293.787305883938,0,0,0,0
20982,297.727305883938,0,0,0,0
20983,277.877305883938,0,0,0,0
20984,292.057305883938,0,0,0,0
20985,314.317305883938,0,0,0,0
20986,344.787305883938,0,0,0,0
20987,336.887305883938,0,0,0,0
20988,337.027305883938,0,0,0,0
20989,338.417305883938,0,0,0,0
20990,330.037305883938,0,0,0,0
20991,331.617305883938,0,0,0,0
20992,341.327305883938,0,0,0,0
20993,337.737305883938,0,0,0,0
20994,342.297305883938,0,0,0,0
20995,329.917305883938,0,0,0,0
20996,352.597305883938,0,0,0,0
20997,323.097305883938,0,0,0,0
20998,359.707305883938,0,0,0,0
20999,374.977305883938,0,0,0,0
21000,376.837305883938,0,0,0,0
21001,372.617305883938,0,0,0,0
21002,377.377305883938,0,0,0,0
21003,378.337305883938,0,0,0,0
21004,395.757305883938,0,0,0,0
21005,378.767305883938,0,0,0,0
21006,368.827305883938,0,0,0,0
21007,386.867305883938,0,0,0,0
21008,370.097305883938,0,0,0,0
21009,373.867305883938,0,0,0,0
21010,385.027305883938,0,0,0,0
21011,372.257305883938,0,0,0,0
21012,365.397305883938,0,0,0,0
21013,385.307305883938,0,0,0,0
21014,364.607305883938,0,0,0,0
21015,372.877305883938,0,0,0,0
21016,392.867305883938,0,0,0,0
21017,373.417305883938,0,0,0,0
21018,372.677305883938,0,0,0,0
21019,370.667305883938,0,0,0,0
21020,369.087305883938,0,0,0,0
21021,372.197305883938,0,0,0,0
21022,362.537305883938,0,0,0,0
21023,371.207305883938,0,0,0,0
21024,364.097305883938,0,0,0,0
21025,374.377305883938,0,0,0,0
21026,369.537305883938,0,0,0,0
21027,359.907305883938,0,0,0,0
21028,323.947305883938,0,0,0,0
21029,328.137305883938,0,0,0,0
21030,321.537305883938,0,0,0,0
21031,324.657305883938,0,0,0,0
21032,324.087305883938,0,0,0,0
21033,342.177305883938,0,0,0,0
21034,345.327305883938,0,0,0,0
21035,336.547305883938,0,0,0,0
21036,330.177305883938,0,0,0,0
21037,348.727305883938,0,0,0,0
21038,342.517305883938,0,0,0,0
21039,330.317305883938,0,0,0,0
21040,330.857305883938,0,0,0,0
21041,334.847305883938,0,0,0,0
21042,322.667305883938,0,0,0,0
21043,332.467305883938,0,0,0,0
21044,293.757305883938,0,0,0,0
21045,344.017305883938,0,0,0,0
21046,267.677305883938,0,0,0,0
21047,270.147305883938,0,0,0,0
21048,273.767305883938,0,0,0,0
21049,251.457305883938,0,0,0,0
21050,249.867305883938,0,0,0,0
21051,258.077305883938,0,0,0,0
21052,246.587305883938,0,0,0,0
21053,241.547305883938,0,0,0,0
21054,244.147305883938,0,0,0,0
21055,236.897305883938,0,0,0,0
21056,224.467305883938,0,0,0,0
21057,237.467305883938,0,0,0,0
21058,226.477305883938,0,0,0,0
21059,227.357305883938,0,0,0,0
21060,261.507305883938,0,0,0,0
21061,249.837305883938,0,0,0,0
21062,242.107305883938,0,0,0,0
21063,249.927305883938,0,0,0,0
21064,252.277305883938,0,0,0,0
21065,254.087305883938,0,0,0,0
21066,246.357305883938,0,0,0,0
21067,246.357305883938,0,0,0,0
21068,251.397305883938,0,0,0,0
21069,234.267305883938,0,0,0,0
21070,234.377305883938,0,0,0,0
21071,222.397305883938,0,0,0,0
21072,226.537305883938,0,0,0,0
21073,220.047305883938,0,0,0,0
21074,212.747305883938,0,0,0,0
21075,218.917305883938,0,0,0,0
21076,198.667305883938,0,0,0,0
21077,203.037305883938,0,0,0,0
21078,199.157305883938,0,0,0,0
21079,159.167305883938,0,0,0,0
21080,191.907305883938,0,0,0,0
21081,209.287305883938,0,0,0,0
21082,203.597305883938,0,0,0,0
21083,201.357305883938,0,0,0,0
21084,190.407305883938,0,0,0,0
21085,196.127305883938,0,0,0,0
21086,198.987305883938,0,0,0,0
21087,188.587305883938,0,0,0,0
21088,195.467305883938,0,0,0,0
21089,186.837305883938,0,0,0,0
21090,192.927305883938,0,0,0,0
21091,194.477305883938,0,0,0,0
21092,187.627305883938,0,0,0,0
21093,189.897305883938,0,0,0,0
21094,185.787305883938,0,0,0,0
21095,185.167305883938,0,0,0,0
21096,172.877305883938,0,0,0,0
21097,177.947305883938,0,0,0,0
21098,178.937305883938,0,0,0,0
21099,186.157305883938,0,0,0,0
21100,175.817305883938,0,0,0,0
21101,175.447305883938,0,0,0,0
21102,116.237305883938,0,0,0,0
21103,116.237305883938,0,0,0,0
21104,144.497305883938,0,0,0,0
21105,158.717305883938,0,0,0,0
21106,159.117305883938,0,0,0,0
21107,162.677305883938,0,0,0,0
21108,159.597305883938,0,0,0,0
21109,131.197305883938,0,0,0,0
21110,134.567305883938,0,0,0,0
21111,140.307305883938,0,0,0,0
21112,141.557305883938,0,0,0,0
21113,130.367305883938,0,0,0,0
21114,142.127305883938,0,0,0,0
21115,130.057305883938,0,0,0,0
21116,126.947305883938,0,0,0,0
21117,124.907305883938,0,0,0,0
21118,146.847305883938,0,0,0,0
21119,133.937305883938,0,0,0,0
21120,131.787305883938,0,0,0,0
21121,143.317305883938,0,0,0,0
21122,135.837305883938,0,0,0,0
21123,129.097305883938,0,0,0,0
21124,130.147305883938,0,0,0,0
21125,135.947305883938,0,0,0,0
21126,133.257305883938,0,0,0,0
21127,134.507305883938,0,0,0,0
21128,135.527305883938,0,0,0,0
21129,137.027305883938,0,0,0,0
21130,136.207305883938,0,0,0,0
21131,130.687305883938,0,0,0,0
21132,136.177305883938,0,0,0,0
21133,134.227305883938,0,0,0,0
21134,135.807305883938,0,0,0,0
21135,140.427305883938,0,0,0,0
21136,133.627305883938,0,0,0,0
21137,136.797305883938,0,0,0,0
21138,136.967305883938,0,0,0,0
21139,135.917305883938,0,0,0,0
21140,137.737305883938,0,0,0,0
21141,140.567305883938,0,0,0,0
21142,138.267305883938,0,0,0,0
21143,142.517305883938,0,0,0,0
21144,160.667305883938,0,0,0,0
21145,131.077305883938,0,0,0,0
21146,136.767305883938,0,0,0,0
21147,137.617305883938,0,0,0,0
21148,142.237305883938,0,0,0,0
21149,135.267305883938,0,0,0,0
21150,140.477305883938,0,0,0,0
21151,127.147305883938,0,0,0,0
21152,135.327305883938,0,0,0,0
21153,136.407305883938,0,0,0,0
21154,153.057305883938,0,0,0,0
21155,151.977305883938,0,0,0,0
21156,145.007305883938,0,0,0,0
21157,141.467305883938,0,0,0,0
21158,142.857305883938,0,0,0,0
21159,141.957305883938,0,0,0,0
21160,152.567305883938,0,0,0,0
21161,135.387305883938,0,0,0,0
21162,129.977305883938,0,0,0,0
21163,139.717305883938,0,0,0,0
21164,134.537305883938,0,0,0,0
21165,126.577305883938,0,0,0,0
21166,118.167305883938,0,0,0,0
21167,123.437305883938,0,0,0,0
21168,123.147305883938,0,0,0,0
21169,130.737305883938,0,0,0,0
21170,124.847305883938,0,0,0,0
21171,80.8473058839382,0,0,0,0
21172,115.927305883938,0,0,0,0
21173,111.827305883938,0,0,0,0
21174,120.607305883938,0,0,0,0
21175,104.577305883938,0,0,0,0
21176,124.457305883938,0,0,0,0
21177,125.277305883938,0,0,0,0
21178,125.837305883938,0,0,0,0
21179,119.047305883938,0,0,0,0
21180,128.987305883938,0,0,0,0
21181,120.717305883938,0,0,0,0
21182,124.287305883938,0,0,0,0
21183,123.037305883938,0,0,0,0
21184,121.197305883938,0,0,0,0
21185,123.997305883938,0,0,0,0
21186,116.187305883938,0,0,0,0
21187,95.9673058839382,0,0,0,0
21188,95.9673058839382,0,0,0,0
21189,49.0173058839382,0,0,0,0
21190,60.8773058839382,0,0,0,0
21191,99.8773058839382,0,0,0,0
21192,95.3173058839382,0,0,0,0
21193,112.527305883938,0,0,0,0
21194,91.9173058839382,0,0,0,0
21195,103.587305883938,0,0,0,0
21196,96.1373058839382,0,0,0,0
21197,94.0673058839382,0,0,0,0
21198,100.587305883938,0,0,0,0
21199,93.0773058839382,0,0,0,0
21200,101.997305883938,0,0,0,0
21201,104.377305883938,0,0,0,0
21202,104.117305883938,0,0,0,0
21203,95.1973058839382,0,0,0,0
21204,83.1673058839382,0,0,0,0
21205,87.8073058839382,0,0,0,0
21206,98.2273058839382,0,0,0,0
21207,97.7773058839382,0,0,0,0
21208,113.547305883938,0,0,0,0
21209,93.6473058839382,0,0,0,0
21210,63.9673058839382,0,0,0,0
21211,60.0573058839382,0,0,0,0
21212,63.2373058839382,0,0,0,0
21213,63.3773058839382,0,0,0,0
21214,58.7273058839382,0,0,0,0
21215,57.9373058839382,0,0,0,0
21216,52.5573058839382,0,0,0,0
21217,59.4373058839382,0,0,0,0
21218,54.6573058839382,0,0,0,0
21219,60.9073058839382,0,0,0,0
21220,78.3573058839382,0,0,0,0
21221,77.3873058839382,0,0,0,0
21222,81.5273058839382,0,0,0,0
21223,85.7773058839382,0,0,0,0
21224,85.7973058839383,0,0,0,0
21225,78.7773058839382,0,0,0,0
21226,102.647305883938,0,0,0,0
21227,74.3573058839382,0,0,0,0
21228,99.8173058839382,0,0,0,0
21229,77.3873058839382,0,0,0,0
21230,69.4073058839382,0,0,0,0
21231,88.9773058839382,0,0,0,0
21232,90.8373058839382,0,0,0,0
21233,86.1373058839382,0,0,0,0
21234,88.5173058839382,0,0,0,0
21235,86.2273058839382,0,0,0,0
21236,101.287305883938,0,0,0,0
21237,65.1273058839382,0,0,0,0
21238,67.4773058839382,0,0,0,0
21239,34.4673058839382,0,0,0,0
21240,39.0173058839382,0,0,0,0
21241,46.4073058839382,0,0,0,0
21242,68.5873058839382,0,0,0,0
21243,28.7973058839382,0,0,0,0
21244,39.1673058839382,0,0,0,0
21245,83.9873058839382,0,0,0,0
21246,70.2573058839382,0,0,0,0
21247,79.3973058839382,0,0,0,0
21248,84.7273058839382,0,0,0,0
21249,85.9473058839382,0,0,0,0
21250,75.2373058839382,0,0,0,0
21251,68.5273058839382,0,0,0,0
21252,78.1873058839383,0,0,0,0
21253,84.5573058839382,0,0,0,0
21254,70.9073058839382,0,0,0,0
21255,81.5273058839382,0,0,0,0
21256,97.2973058839383,0,0,0,0
21257,91.0373058839382,0,0,0,0
21258,93.7873058839382,0,0,0,0
21259,85.2373058839382,0,0,0,0
21260,70.8773058839382,0,0,0,0
21261,83.1373058839382,0,0,0,0
21262,79.3173058839382,0,0,0,0
21263,86.6773058839382,0,0,0,0
21264,88.2973058839383,0,0,0,0
21265,93.7273058839382,0,0,0,0
21266,88.7173058839382,0,0,0,0
21267,91.0373058839382,0,0,0,0
21268,91.7173058839382,0,0,0,0
21269,96.6773058839382,0,0,0,0
21270,96.9273058839382,0,0,0,0
21271,83.5673058839382,0,0,0,0
21272,91.1573058839382,0,0,0,0
21273,83.2773058839382,0,0,0,0
21274,95.1473058839382,0,0,0,0
21275,112.247305883938,0,0,0,0
21276,112.787305883938,0,0,0,0
21277,135.067305883938,0,0,0,0
21278,116.127305883938,0,0,0,0
21279,110.777305883938,0,0,0,0
21280,143.817305883938,0,0,0,0
21281,152.717305883938,0,0,0,0
21282,152.767305883938,0,0,0,0
21283,175.087305883938,0,0,0,0
21284,183.017305883938,0,0,0,0
21285,192.777305883938,0,0,0,0
21286,206.487305883938,0,0,0,0
21287,191.507305883938,0,0,0,0
21288,191.227305883938,0,0,0,0
21289,198.387305883938,0,0,0,0
21290,200.657305883938,0,0,0,0
21291,202.777305883938,0,0,0,0
21292,198.327305883938,0,0,0,0
21293,201.217305883938,0,0,0,0
21294,205.437305883938,0,0,0,0
21295,207.367305883938,0,0,0,0
21296,197.057305883938,0,0,0,0
21297,190.317305883938,0,0,0,0
21298,202.407305883938,0,0,0,0
21299,193.007305883938,0,0,0,0
21300,195.047305883938,0,0,0,0
21301,194.257305883938,0,0,0,0
21302,195.757305883938,0,0,0,0
21303,206.287305883938,0,0,0,0
21304,215.207305883938,0,0,0,0
21305,211.387305883938,0,0,0,0
21306,204.027305883938,0,0,0,0
21307,214.417305883938,0,0,0,0
21308,227.727305883938,0,0,0,0
21309,225.377305883938,0,0,0,0
21310,220.587305883938,0,0,0,0
21311,242.477305883938,0,0,0,0
21312,222.287305883938,0,0,0,0
21313,231.747305883938,0,0,0,0
21314,233.047305883938,0,0,0,0
21315,231.547305883938,0,0,0,0
21316,235.117305883938,0,0,0,0
21317,231.997305883938,0,0,0,0
21318,228.007305883938,0,0,0,0
21319,259.497305883938,0,0,0,0
21320,295.007305883938,0,0,0,0
21321,237.887305883938,0,0,0,0
21322,241.087305883938,0,0,0,0
21323,268.697305883938,0,0,0,0
21324,272.637305883938,0,0,0,0
21325,279.517305883938,0,0,0,0
21326,273.487305883938,0,0,0,0
21327,247.747305883938,0,0,0,0
21328,281.387305883938,0,0,0,0
21329,275.467305883938,0,0,0,0
21330,273.397305883938,0,0,0,0
21331,267.967305883938,0,0,0,0
21332,279.967305883938,0,0,0,0
21333,268.157305883938,0,0,0,0
21334,278.897305883938,0,0,0,0
21335,281.727305883938,0,0,0,0
21336,268.137305883938,0,0,0,0
21337,281.387305883938,0,0,0,0
21338,287.837305883938,0,0,0,0
21339,252.727305883938,0,0,0,0
21340,272.837305883938,0,0,0,0
21341,262.777305883938,0,0,0,0
21342,260.827305883938,0,0,0,0
21343,252.187305883938,0,0,0,0
21344,257.377305883938,0,0,0,0
21345,258.137305883938,0,0,0,0
21346,270.507305883938,0,0,0,0
21347,285.947305883938,0,0,0,0
21348,288.807305883938,0,0,0,0
21349,268.187305883938,0,0,0,0
21350,292.207305883938,0,0,0,0
21351,275.237305883938,0,0,0,0
21352,284.637305883938,0,0,0,0
21353,310.127305883938,0,0,0,0
21354,325.867305883938,0,0,0,0
21355,331.417305883938,0,0,0,0
21356,330.487305883938,0,0,0,0
21357,324.737305883938,0,0,0,0
21358,360.817305883938,0,0,0,0
21359,335.327305883938,0,0,0,0
21360,341.447305883938,0,0,0,0
21361,323.547305883938,0,0,0,0
21362,329.267305883938,0,0,0,0
21363,320.377305883938,0,0,0,0
21364,331.367305883938,0,0,0,0
21365,326.127305883938,0,0,0,0
21366,297.097305883938,0,0,0,0
21367,347.537305883938,0,0,0,0
21368,337.707305883938,0,0,0,0
21369,313.637305883938,0,0,0,0
21370,332.917305883938,0,0,0,0
21371,336.177305883938,0,0,0,0
21372,328.337305883938,0,0,0,0
21373,331.057305883938,0,0,0,0
21374,330.117305883938,0,0,0,0
21375,332.047305883938,0,0,0,0
21376,332.437305883938,0,0,0,0
21377,332.217305883938,0,0,0,0
21378,327.427305883938,0,0,0,0
21379,340.677305883938,0,0,0,0
21380,336.287305883938,0,0,0,0
21381,334.507305883938,0,0,0,0
21382,314.917305883938,0,0,0,0
21383,314.287305883938,0,0,0,0
21384,318.087305883938,0,0,0,0
21385,302.167305883938,0,0,0,0
21386,313.217305883938,0,0,0,0
21387,327.567305883938,0,0,0,0
21388,287.557305883938,0,0,0,0
21389,282.457305883938,0,0,0,0
21390,293.787305883938,0,0,0,0
21391,292.517305883938,0,0,0,0
21392,282.657305883938,0,0,0,0
21393,274.477305883938,0,0,0,0
21394,278.637305883938,0,0,0,0
21395,277.787305883938,0,0,0,0
21396,273.347305883938,0,0,0,0
21397,262.867305883938,0,0,0,0
21398,269.807305883938,0,0,0,0
21399,264.707305883938,0,0,0,0
21400,258.927305883938,0,0,0,0
21401,234.667305883938,0,0,0,0
21402,255.477305883938,0,0,0,0
21403,257.057305883938,0,0,0,0
21404,241.687305883938,0,0,0,0
21405,249.157305883938,0,0,0,0
21406,257.767305883938,0,0,0,0
21407,232.627305883938,0,0,0,0
21408,244.287305883938,0,0,0,0
21409,237.357305883938,0,0,0,0
21410,244.517305883938,0,0,0,0
21411,249.307305883938,0,0,0,0
21412,237.667305883938,0,0,0,0
21413,237.207305883938,0,0,0,0
21414,226.057305883938,0,0,0,0
21415,227.387305883938,0,0,0,0
21416,242.567305883938,0,0,0,0
21417,242.367305883938,0,0,0,0
21418,230.617305883938,0,0,0,0
21419,219.567305883938,0,0,0,0
21420,213.567305883938,0,0,0,0
21421,202.667305883938,0,0,0,0
21422,209.287305883938,0,0,0,0
21423,218.687305883938,0,0,0,0
21424,219.597305883938,0,0,0,0
21425,217.617305883938,0,0,0,0
21426,205.127305883938,0,0,0,0
21427,211.017305883938,0,0,0,0
21428,193.887305883938,0,0,0,0
21429,176.697305883938,0,0,0,0
21430,190.487305883938,0,0,0,0
21431,192.387305883938,0,0,0,0
21432,183.067305883938,0,0,0,0
21433,193.147305883938,0,0,0,0
21434,180.297305883938,0,0,0,0
21435,169.557305883938,0,0,0,0
21436,166.387305883938,0,0,0,0
21437,164.747305883938,0,0,0,0
21438,155.747305883938,0,0,0,0
21439,155.917305883938,0,0,0,0
21440,161.547305883938,0,0,0,0
21441,160.697305883938,0,0,0,0
21442,157.217305883938,0,0,0,0
21443,157.277305883938,0,0,0,0
21444,153.227305883938,0,0,0,0
21445,155.377305883938,0,0,0,0
21446,147.167305883938,0,0,0,0
21447,141.497305883938,0,0,0,0
21448,153.817305883938,0,0,0,0
21449,138.807305883938,0,0,0,0
21450,153.927305883938,0,0,0,0
21451,136.087305883938,0,0,0,0
21452,134.677305883938,0,0,0,0
21453,132.637305883938,0,0,0,0
21454,127.657305883938,0,0,0,0
21455,140.137305883938,0,0,0,0
21456,133.857305883938,0,0,0,0
21457,135.127305883938,0,0,0,0
21458,135.917305883938,0,0,0,0
21459,140.137305883938,0,0,0,0
21460,136.087305883938,0,0,0,0
21461,132.667305883938,0,0,0,0
21462,132.527305883938,0,0,0,0
21463,131.677305883938,0,0,0,0
21464,127.087305883938,0,0,0,0
21465,131.957305883938,0,0,0,0
21466,132.917305883938,0,0,0,0
21467,118.197305883938,0,0,0,0
21468,124.967305883938,0,0,0,0
21469,117.717305883938,0,0,0,0
21470,120.747305883938,0,0,0,0
21471,127.457305883938,0,0,0,0
21472,118.167305883938,0,0,0,0
21473,117.967305883938,0,0,0,0
21474,141.447305883938,0,0,0,0
21475,162.737305883938,0,0,0,0
21476,153.927305883938,0,0,0,0
21477,153.027305883938,0,0,0,0
21478,157.977305883938,0,0,0,0
21479,145.007305883938,0,0,0,0
21480,143.117305883938,0,0,0,0
21481,146.117305883938,0,0,0,0
21482,152.567305883938,0,0,0,0
21483,151.297305883938,0,0,0,0
21484,164.667305883938,0,0,0,0
21485,158.037305883938,0,0,0,0
21486,152.967305883938,0,0,0,0
21487,155.917305883938,0,0,0,0
21488,170.067305883938,0,0,0,0
21489,154.267305883938,0,0,0,0
21490,147.357305883938,0,0,0,0
21491,99.5873058839382,0,0,0,0
21492,133.147305883938,0,0,0,0
21493,132.297305883938,0,0,0,0
21494,98.3173058839382,0,0,0,0
21495,107.517305883938,0,0,0,0
21496,119.927305883938,0,0,0,0
21497,112.847305883938,0,0,0,0
21498,111.177305883938,0,0,0,0
21499,97.7473058839382,0,0,0,0
21500,108.877305883938,0,0,0,0
21501,110.947305883938,0,0,0,0
21502,99.2273058839382,0,0,0,0
21503,89.0873058839382,0,0,0,0
21504,76.7073058839382,0,0,0,0
21505,73.6773058839382,0,0,0,0
21506,76.2573058839382,0,0,0,0
21507,68.0473058839383,0,0,0,0
21508,83.8173058839382,0,0,0,0
21509,72.2673058839382,0,0,0,0
21510,73.3373058839382,0,0,0,0
21511,70.1673058839382,0,0,0,0
21512,88.6073058839382,0,0,0,0
21513,88.1473058839382,0,0,0,0
21514,96.6473058839382,0,0,0,0
21515,91.1773058839382,0,0,0,0
21516,98.4873058839382,0,0,0,0
21517,109.557305883938,0,0,0,0
21518,101.967305883938,0,0,0,0
21519,96.7073058839382,0,0,0,0
21520,97.5773058839382,0,0,0,0
21521,96.4173058839382,0,0,0,0
21522,111.117305883938,0,0,0,0
21523,95.3673058839382,0,0,0,0
21524,95.3673058839382,0,0,0,0
21525,106.277305883938,0,0,0,0
21526,95.3173058839382,0,0,0,0
21527,62.6073058839382,0,0,0,0
21528,101.747305883938,0,0,0,0
21529,102.257305883938,0,0,0,0
21530,92.8473058839382,0,0,0,0
21531,93.2173058839382,0,0,0,0
21532,96.1073058839382,0,0,0,0
21533,96.4173058839382,0,0,0,0
21534,94.4973058839382,0,0,0,0
21535,105.397305883938,0,0,0,0
21536,103.927305883938,0,0,0,0
21537,118.137305883938,0,0,0,0
21538,98.9373058839383,0,0,0,0
21539,88.2073058839382,0,0,0,0
21540,98.9673058839382,0,0,0,0
21541,101.237305883938,0,0,0,0
21542,95.5673058839382,0,0,0,0
21543,98.1473058839382,0,0,0,0
21544,90.6473058839382,0,0,0,0
21545,101.597305883938,0,0,0,0
21546,100.047305883938,0,0,0,0
21547,100.077305883938,0,0,0,0
21548,86.3073058839382,0,0,0,0
21549,107.917305883938,0,0,0,0
21550,102.907305883938,0,0,0,0
21551,96.0273058839382,0,0,0,0
21552,89.0273058839382,0,0,0,0
21553,87.8373058839382,0,0,0,0
21554,85.7973058839383,0,0,0,0
21555,88.3773058839382,0,0,0,0
21556,86.1173058839382,0,0,0,0
21557,93.9873058839382,0,0,0,0
21558,87.7573058839382,0,0,0,0
21559,77.2473058839382,0,0,0,0
