$2/1/1990-8/29/2024 Sacramento River (proportional estimate),
,
JDAY,QIN
20568,132.05
20569,138.4
20570,126.24
20571,129.01
20572,130.74
20573,137.23
20574,134.91
20575,127.99
20576,110.67
20577,115.37
20578,109.61
20579,110.03
20580,108.67
20581,104.27
20582,98.25
20583,104.28
20584,93.32
20585,92.9
20586,83.33
20587,92.6
20588,91.51
20589,94.15
20590,96.02
20591,96.97
20592,96.77
20593,108.83
20594,111.65
20595,99.31
20596,108.72
20597,82.71
20598,71.24
20599,83.93
20600,69.38
20601,72.5
20602,70.67
20603,56.81
20604,59.9
20605,59.98
20606,57.11
20607,62.05
20608,62.05
20609,56.37
20610,63.66
20611,47.74
20612,54.85
20613,54.14
20614,50.52
20615,49.25
20616,49.16
20617,46.66
20618,50.28
20619,45.85
20620,35.05
20621,42.39
20622,41.38
20623,41.27
20624,40.53
20625,39.41
20626,39.23
20627,37.88
20628,37.33
20629,39.29
20630,33.67
20631,36.24
20632,31.53
20633,35.06
20634,34.71
20635,33.32
20636,34.08
20637,30.46
20638,31.96
20639,38.16
20640,30.61
20641,31.12
20642,31.18
20643,31.54
20644,31.54
20645,29.48
20646,25.76
20647,32.99
20648,27.42
20649,30.77
20650,25.19
20651,29.01
20652,31.35
20653,34.29
20654,29.45
20655,29.38
20656,28.67
20657,25.98
20658,32.43
20659,29.35
20660,27.16
20661,29.26
20662,27.2
20663,27.83
20664,25.72
20665,26.74
20666,26.47
20667,19.34
20668,27.86
20669,28.53
20670,27.11
20671,23.95
20672,27.95
20673,29.32
20674,28.34
20675,27.03
20676,22.95
20677,27.3
20678,26.59
20679,25.91
20680,23.9
20681,25.69
20682,25.2
20683,25.51
20684,24.68
20685,24.54
20686,25.46
20687,25.54
20688,23.64
20689,24.94
20690,23.91
20691,20.71
20692,20.71
20693,24.96
20694,27.85
20695,25.89
20696,27.6
20697,22.62
20698,29.01
20699,23.68
20700,25.3
20701,22.8
20702,23.31
20703,23.88
20704,22.9
20705,24.57
20706,21.86
20707,22.75
20708,23.4
20709,27.98
20710,24.17
20711,17.84
20712,25.35
20713,22.99
20714,24.5
20715,24.03
20716,19.12
20717,23.15
20718,24.36
20719,24.67
20720,17.95
20721,25.48
20722,24.58
20723,29.31
20724,18.14
20725,30.05
20726,24.99
20727,15.15
20728,22.52
20729,23.03
20730,23.46
20731,21.3
20732,27.2
20733,29.02
20734,28.63
20735,15.75
20736,31.81
20737,11.9
20738,25.73
20739,29.99
20740,31.39
20741,24.53
20742,29.78
20743,22.14
20744,16.33
20745,24.61
20746,24.65
20747,24.64
20748,23.09
20749,23.17
20750,24.38
20751,11.88
20752,20.62
20753,18.56
20754,25.48
20755,31.97
20756,26.21
20757,20.95
20758,27.67
20759,26.06
20760,27.99
20761,33.71
20762,23.29
20763,26.4
20764,23.28
20765,24.01
20766,27.6
20767,25.65
20768,23.8
20769,29.01
20770,28.88
20771,44.34
20772,33.9
20773,28.96
20774,35.56
20775,33.86
20776,27.68
20777,25.43
20778,28.4
20779,28.25
20780,36.01
20781,32.95
20782,27.07
20783,27.22
20784,42.06
20785,34.56
20786,28.54
20787,27.8
20788,27.12
20789,27.16
20790,26.74
20791,26.55
20792,21.01
20793,26.93
20794,26.19
20795,25.49
20796,27.66
20797,44.87
20798,49.81
20799,60.0
20800,85.4
20801,97.11
20802,96.86
20803,102.87
20804,58.38
20805,43.72
20806,42.03
20807,37.37
20808,33.85
20809,37.19
20810,30.47
20811,29.57
20812,31.47
20813,30.13
20814,80.44
20815,96.56
20816,57.11
20817,46.38
20818,39.64
20819,39.4
20820,35.46
20821,34.07
20822,52.2
20823,50.01
20824,43.28
20825,38.91
20826,36.27
20827,37.41
20828,33.21
20829,33.78
20830,32.99
20831,31.58
20832,29.89
20833,29.56
20834,28.38
20835,31.0
20836,29.47
20837,29.61
20838,29.86
20839,29.43
20840,28.68
20841,26.26
20842,30.21
20843,31.41
20844,26.1
20845,30.71
20846,27.53
20847,27.76
20848,26.02
20849,28.83
20850,25.23
20851,25.97
20852,28.16
20853,29.61
20854,27.01
20855,28.37
20856,28.55
20857,40.19
20858,50.47
20859,63.45
20860,151.01
20861,174.36
20862,97.22
20863,73.87
20864,61.2
20865,55.79
20866,50.78
20867,45.43
20868,44.26
20869,42.1
20870,42.83
20871,83.67
20872,160.97
20873,100.01
20874,97.97
20875,114.35
20876,88.9
20877,84.19
20878,64.31
20879,64.31
20880,57.69
20881,54.75
20882,54.82
20883,59.3
20884,57.43
20885,59.86
20886,59.55
20887,59.55
20888,56.26
20889,55.77
20890,56.26
20891,55.86
20892,59.49
20893,54.08
20894,52.8
20895,50.49
20896,49.87
20897,47.47
20898,53.56
20899,46.47
20900,46.61
20901,43.82
20902,45.05
20903,44.86
20904,44.94
20905,46.22
20906,39.1
20907,41.96
20908,39.81
20909,40.02
20910,38.91
20911,36.33
20912,34.78
20913,36.88
20914,36.2
20915,33.28
20916,36.27
20917,33.96
20918,36.0
20919,35.61
20920,37.37
20921,36.4
20922,35.21
20923,38.97
20924,33.02
20925,32.64
20926,31.89
20927,31.6
20928,31.73
20929,31.22
20930,47.44
20931,46.77
20932,37.21
20933,34.92
20934,33.14
20935,33.84
20936,35.15
20937,34.26
20938,33.44
20939,33.43
20940,36.11
20941,41.53
20942,37.44
20943,36.0
20944,33.17
20945,33.12
20946,33.26
20947,33.26
20948,31.85
20949,31.79
20950,31.06
20951,31.68
20952,29.28
20953,31.34
20954,29.51
20955,29.13
20956,30.38
20957,27.87
20958,27.52
20959,27.49
20960,24.06
20961,26.43
20962,26.91
20963,27.7
20964,27.48
20965,26.44
20966,25.03
20967,23.92
20968,22.4
20969,24.13
20970,24.89
20971,24.45
20972,23.28
20973,24.72
20974,23.42
20975,22.85
20976,24.99
20977,23.2
20978,22.85
20979,23.74
20980,25.68
20981,22.43
20982,22.45
20983,23.51
20984,22.11
20985,23.06
20986,23.04
20987,19.96
20988,15.59
20989,14.77
20990,21.27
20991,21.25
20992,21.08
20993,22.4
20994,24.92
20995,21.38
20996,21.31
20997,17.29
20998,20.68
20999,22.12
21000,22.96
21001,20.45
21002,22.8
21003,20.13
21004,22.5
21005,21.33
21006,20.76
21007,23.9
21008,20.8
21009,21.61
21010,21.77
21011,22.92
21012,21.48
21013,21.55
21014,21.83
21015,21.54
21016,23.88
21017,20.35
21018,37.71
21019,22.06
21020,21.02
21021,22.33
21022,24.02
21023,22.17
21024,20.48
21025,22.38
21026,21.32
21027,20.4
21028,22.07
21029,19.43
21030,19.93
21031,19.91
21032,21.37
21033,21.24
21034,19.79
21035,18.96
21036,18.94
21037,15.44
21038,13.72
21039,5.91
21040,15.61
21041,20.42
21042,22.52
21043,17.76
21044,18.39
21045,20.56
21046,16.41
21047,18.7
21048,15.62
21049,20.21
21050,19.89
21051,20.37
21052,20.35
21053,19.31
21054,23.98
21055,17.73
21056,11.79
21057,21.16
21058,22.12
21059,18.58
21060,22.68
21061,20.05
21062,22.88
21063,22.8
21064,19.64
21065,20.03
21066,20.49
21067,19.17
21068,23.31
21069,20.65
21070,20.19
21071,18.9
21072,20.05
21073,21.16
21074,19.16
21075,19.51
21076,19.0
21077,20.55
21078,18.5
21079,22.49
21080,20.45
21081,18.08
21082,23.18
21083,19.48
21084,19.88
21085,3.35
21086,14.65
21087,14.65
21088,22.65
21089,20.68
21090,26.22
21091,22.31
21092,18.37
21093,24.91
21094,20.41
21095,19.89
21096,21.21
21097,20.91
21098,30.51
21099,18.46
21100,18.46
21101,24.04
21102,31.33
21103,23.34
21104,22.2
21105,21.17
21106,18.52
21107,24.61
21108,28.39
21109,28.73
21110,28.74
21111,37.99
21112,29.94
21113,21.44
21114,21.18
21115,24.49
21116,22.46
21117,21.68
21118,17.03
21119,20.29
21120,20.21
21121,21.56
21122,21.06
21123,21.09
21124,21.58
21125,20.77
21126,21.53
21127,22.37
21128,22.07
21129,21.23
21130,20.37
21131,21.18
21132,22.48
21133,23.64
21134,22.31
21135,23.04
21136,22.72
21137,23.08
21138,18.9
21139,19.74
21140,21.77
21141,20.43
21142,26.63
21143,26.63
21144,25.15
21145,23.52
21146,22.38
21147,22.02
21148,21.32
21149,13.05
21150,11.88
21151,20.53
21152,20.36
21153,22.69
21154,20.17
21155,24.68
21156,29.13
21157,35.78
21158,27.47
21159,34.05
21160,41.85
21161,36.39
21162,30.26
21163,30.38
21164,23.41
21165,22.48
21166,22.48
21167,21.84
21168,22.49
21169,28.19
21170,32.65
21171,83.43
21172,80.15
21173,63.54
21174,42.23
21175,33.7
21176,29.1
21177,28.82
21178,27.58
21179,27.58
21180,25.13
21181,26.42
21182,29.65
21183,24.73
21184,24.73
21185,25.15
21186,26.12
21187,46.77
21188,190.67
21189,119.06
21190,77.44
21191,63.45
21192,70.93
21193,56.13
21194,62.29
21195,59.02
21196,55.07
21197,48.37
21198,44.6
21199,42.49
21200,39.34
21201,36.86
21202,36.03
21203,35.57
21204,33.8
21205,35.44
21206,32.04
21207,30.33
21208,36.74
21209,40.0
21210,72.2
21211,80.92
21212,85.37
21213,68.66
21214,54.43
21215,74.19
21216,59.38
21217,68.27
21218,68.15
21219,53.12
21220,47.89
21221,45.92
21222,43.83
21223,44.16
21224,44.54
21225,47.65
21226,48.99
21227,54.0
21228,55.06
21229,54.55
21230,46.68
21231,46.68
21232,44.24
21233,44.49
21234,42.23
21235,45.64
21236,43.98
21237,85.34
21238,76.9
21239,164.8
21240,156.1
21241,104.88
21242,93.61
21243,75.48
21244,76.61
21245,74.26
21246,68.11
21247,63.62
21248,63.84
21249,56.9
21250,54.38
21251,49.85
21252,48.69
21253,44.16
21254,47.66
21255,49.11
21256,52.02
21257,58.15
21258,60.59
21259,58.07
21260,52.67
21261,51.2
21262,49.81
21263,51.01
21264,50.13
21265,49.81
21266,48.78
21267,49.35
21268,50.33
21269,47.26
21270,47.88
21271,51.21
21272,48.06
21273,43.6
21274,40.89
21275,41.25
21276,40.73
21277,38.12
21278,39.11
21279,36.71
21280,37.97
21281,36.01
21282,36.98
21283,35.6
21284,35.28
21285,34.01
21286,32.22
21287,36.93
21288,40.36
21289,41.93
21290,44.45
21291,41.38
21292,38.09
21293,40.16
21294,36.38
21295,40.73
21296,35.08
21297,43.36
21298,38.23
21299,35.18
21300,33.49
21301,35.38
21302,38.14
21303,38.02
21304,43.23
21305,36.78
21306,36.2
21307,35.69
21308,37.44
21309,38.26
21310,34.76
21311,40.56
21312,44.45
21313,43.08
21314,41.37
21315,39.27
21316,38.2
21317,39.26
21318,38.74
21319,36.44
21320,43.34
21321,46.95
21322,46.96
21323,43.24
21324,40.26
21325,42.46
21326,34.64
21327,36.16
21328,34.05
21329,38.94
21330,33.59
21331,33.62
21332,34.28
21333,56.25
21334,33.18
21335,31.51
21336,32.71
21337,35.35
21338,30.54
21339,33.58
21340,34.96
21341,32.77
21342,28.93
21343,24.83
21344,25.53
21345,25.53
21346,24.62
21347,26.11
21348,24.73
21349,25.03
21350,24.13
21351,23.04
21352,22.42
21353,21.29
21354,22.73
21355,22.05
21356,22.28
21357,21.65
21358,20.4
21359,22.36
21360,22.37
21361,21.21
21362,19.47
21363,24.63
21364,18.29
21365,21.08
21366,19.88
21367,19.38
21368,17.41
21369,18.56
21370,19.76
21371,19.69
21372,19.96
21373,16.49
21374,19.28
21375,19.64
21376,18.74
21377,16.89
21378,21.14
21379,17.66
21380,17.62
21381,19.49
21382,21.05
21383,16.22
21384,18.78
21385,19.02
21386,19.04
21387,17.88
21388,17.98
21389,18.29
21390,17.29
21391,17.49
21392,18.88
21393,18.3
21394,19.47
21395,15.36
21396,15.15
21397,15.39
21398,15.45
21399,15.86
21400,16.73
21401,14.42
21402,15.73
21403,16.38
21404,14.74
21405,14.79
21406,16.18
21407,14.61
21408,14.54
21409,17.69
21410,14.83
21411,16.75
21412,19.97
21413,15.43
21414,18.95
21415,15.68
21416,15.45
21417,18.03
21418,17.65
21419,17.54
21420,17.96
21421,15.15
21422,18.03
21423,17.24
21424,14.94
21425,16.63
21426,16.83
21427,18.41
21428,15.65
21429,15.38
21430,16.48
21431,17.83
21432,18.33
21433,18.07
21434,17.35
21435,18.0
21436,16.36
21437,7.54
21438,16.52
21439,7.54
21440,17.38
21441,17.08
21442,16.52
21443,16.73
21444,17.13
21445,18.17
21446,16.82
21447,16.57
21448,18.5
21449,16.28
21450,18.77
21451,17.25
21452,16.83
21453,17.04
21454,15.32
21455,16.89
21456,18.31
21457,18.26
21458,20.99
21459,19.72
21460,20.84
21461,27.58
21462,30.12
21463,20.53
21464,18.79
21465,17.05
21466,16.89
21467,16.97
21468,16.83
21469,17.11
21470,17.66
21471,16.51
21472,18.37
21473,18.74
21474,23.36
21475,19.8
21476,20.24
21477,18.37
21478,18.96
21479,17.74
21480,18.68
21481,18.4
21482,18.15
21483,18.98
21484,20.14
21485,20.15
21486,19.27
21487,19.79
21488,21.48
21489,28.0
21490,55.2
21491,49.41
21492,45.3
21493,38.85
21494,31.81
21495,25.15
21496,23.96
21497,25.13
21498,25.97
21499,26.19
21500,25.24
21501,22.8
21502,24.77
21503,25.45
21504,18.06
21505,19.15
21506,21.63
21507,21.1
21508,21.13
21509,19.74
21510,20.69
21511,22.39
21512,18.3
21513,18.95
21514,21.97
21515,21.27
21516,22.38
21517,19.86
21518,19.21
21519,18.15
21520,21.59
21521,19.52
21522,21.19
21523,19.39
21524,20.72
21525,19.84
21526,19.53
21527,21.18
21528,20.6
21529,18.59
21530,19.37
21531,17.92
21532,20.56
21533,23.64
21534,20.8
21535,19.58
21536,21.65
21537,25.35
21538,19.05
21539,19.72
21540,24.86
21541,23.01
21542,19.43
21543,30.36
21544,28.8
21545,22.83
21546,21.61
21547,27.07
21548,28.5
21549,27.86
21550,25.63
21551,23.72
21552,26.05
21553,24.89
21554,19.85
21555,24.52
21556,24.28
21557,22.28
21558,23.45
21559,22.3
21560,23.07
21561,22.9
21562,25.04
21563,26.19
21564,25.02
21565,20.8
21566,24.51
21567,24.22
21568,24.39
21569,23.31
21570,24.14
21571,23.32
21572,25.24
21573,24.67
21574,28.72
21575,30.05
21576,26.4
21577,26.27
21578,25.86
21579,25.75
21580,24.3
21581,22.94
21582,20.92
21583,20.04
21584,22.96
21585,20.26
21586,30.56
21587,41.17
21588,33.7
21589,30.6
21590,29.27
21591,28.84
21592,37.71
21593,29.19
21594,50.65
21595,54.47
21596,90.23
21597,76.85
21598,69.46
21599,58.56
21600,48.69
21601,43.33
21602,43.65
21603,123.53
21604,334.33
21605,260.56
21606,138.99
21607,126.6
21608,101.39
21609,84.22
21610,171.04
21611,378.08
21612,265.31
21613,190.25
21614,140.35
21615,116.09
21616,93.8
21617,76.91
21618,80.39
21619,58.72
21620,57.37
21621,71.09
21622,52.49
21623,51.83
21624,70.95
21625,186.21
21626,154.94
21627,110.89
21628,94.35
21629,82.13
21630,86.81
21631,96.69
21632,72.24
21633,68.94
21634,67.81
21635,66.56
21636,61.91
21637,60.81
21638,56.92
21639,54.98
21640,55.98
21641,51.61
21642,47.9
21643,45.04
21644,42.98
21645,43.17
21646,40.91
21647,42.36
21648,45.92
21649,72.18
21650,65.36
21651,58.71
21652,53.91
21653,47.86
21654,50.0
21655,46.42
21656,44.34
21657,44.34
21658,42.07
21659,42.5
21660,44.4
21661,47.26
21662,47.32
21663,50.47
21664,45.68
21665,41.15
21666,58.71
21667,37.43
21668,39.08
21669,37.64
21670,36.02
21671,44.83
21672,71.83
21673,130.35
21674,119.13
21675,177.61
21676,133.62
21677,101.46
21678,84.09
21679,73.35
21680,66.01
21681,61.73
21682,59.49
21683,51.51
21684,51.72
21685,49.19
21686,50.72
21687,46.17
21688,45.14
21689,45.15
21690,42.55
21691,39.61
21692,38.6
21693,38.47
21694,37.61
21695,34.95
21696,33.68
21697,35.06
21698,31.65
21699,33.64
21700,33.14
21701,31.76
21702,29.65
21703,29.52
21704,30.05
21705,37.78
21706,35.92
21707,33.65
21708,32.04
21709,30.0
21710,26.53
21711,32.8
21712,29.96
21713,30.18
21714,32.38
21715,24.26
21716,26.62
21717,27.38
21718,26.93
21719,26.92
21720,25.73
21721,25.39
21722,24.66
21723,24.99
21724,26.45
21725,22.49
21726,25.81
21727,25.77
21728,24.74
21729,23.72
21730,19.86
21731,10.39
21732,16.57
21733,10.74
21734,22.43
21735,21.87
21736,22.32
21737,22.62
21738,20.67
21739,22.9
21740,22.81
21741,22.21
21742,23.47
21743,21.28
21744,22.64
21745,24.19
21746,22.22
21747,23.46
21748,22.42
21749,22.31
21750,22.31
21751,21.98
21752,35.04
21753,35.04
21754,32.23
21755,19.73
21756,18.53
21757,18.85
21758,18.3
21759,18.35
21760,18.35
21761,17.05
21762,17.6
21763,17.79
21764,17.68
21765,15.91
21766,18.14
21767,16.3
21768,19.26
21769,17.23
21770,18.56
21771,18.49
21772,18.82
21773,17.2
21774,21.0
21775,18.64
21776,17.83
21777,18.61
21778,17.32
21779,17.15
21780,17.16
21781,18.55
21782,17.94
21783,21.54
21784,16.42
21785,16.95
21786,14.17
21787,16.67
21788,16.56
21789,17.49
21790,16.32
21791,15.91
21792,17.38
21793,17.33
21794,15.97
21795,15.35
21796,16.2
21797,17.33
21798,16.41
21799,17.5
21800,16.08
21801,16.75
21802,14.96
21803,19.24
21804,16.1
21805,16.41
21806,16.17
21807,17.93
21808,17.0
21809,17.05
21810,15.43
21811,16.89
21812,15.91
21813,16.35
21814,14.36
21815,17.3
21816,16.82
21817,17.06
21818,18.19
21819,15.44
21820,15.9
21821,15.63
21822,15.84
21823,18.01
21824,15.47
21825,18.03
21826,16.55
21827,16.4
21828,16.81
21829,16.18
21830,15.47
21831,16.54
21832,17.9
21833,15.92
21834,18.19
21835,18.23
21836,60.15
21837,127.05
21838,59.88
21839,32.18
21840,27.45
21841,25.32
21842,26.22
21843,23.03
21844,23.35
21845,21.71
21846,22.9
21847,20.99
21848,21.67
21849,19.89
21850,20.29
21851,21.24
21852,19.66
21853,20.17
21854,19.1
21855,17.55
21856,23.06
21857,20.99
21858,20.04
21859,21.32
21860,30.13
21861,24.1
21862,22.47
21863,21.28
21864,21.26
21865,23.22
21866,21.86
21867,18.15
21868,21.46
21869,21.21
21870,20.95
21871,21.03
21872,21.58
21873,20.97
21874,26.87
21875,22.49
21876,24.1
21877,21.29
21878,21.15
21879,21.0
21880,22.84
21881,23.83
21882,20.15
21883,20.82
21884,20.49
21885,21.14
21886,21.32
21887,18.87
21888,20.23
21889,20.68
21890,20.58
21891,20.07
21892,19.42
21893,19.93
21894,20.16
21895,22.92
21896,24.23
21897,24.87
21898,24.87
21899,46.81
21900,58.89
21901,42.39
21902,36.09
21903,31.4
21904,31.85
21905,42.82
21906,40.93
21907,37.18
21908,31.31
21909,28.53
21910,26.86
21911,29.75
21912,27.37
21913,29.12
21914,28.59
21915,31.84
21916,82.67
21917,69.04
21918,47.32
21919,39.8
21920,36.84
21921,33.69
21922,32.8
21923,33.79
21924,33.8
21925,30.75
21926,27.9
21927,79.67
21928,138.43
21929,79.7
21930,60.76
21931,53.05
21932,72.16
21933,175.14
21934,280.91
21935,256.01
21936,220.82
21937,141.18
21938,111.97
21939,114.77
21940,128.03
21941,115.29
21942,92.44
21943,63.74
21944,78.9
21945,71.08
21946,64.7
21947,65.85
21948,57.9
21949,66.18
21950,99.86
21951,211.54
21952,202.21
21953,147.8
21954,111.17
21955,92.15
21956,78.07
21957,78.79
21958,91.23
21959,104.87
21960,95.36
21961,84.45
21962,76.39
21963,74.12
21964,71.75
21965,66.09
21966,64.08
21967,58.95
21968,55.09
21969,64.74
21970,64.16
21971,57.66
21972,115.81
21973,133.1
21974,94.34
21975,79.91
21976,92.52
21977,127.18
21978,101.48
21979,71.15
21980,77.3
21981,71.51
21982,69.37
21983,71.15
21984,58.84
21985,54.54
21986,70.53
21987,61.2
21988,53.53
21989,52.59
21990,51.82
21991,71.74
21992,48.88
21993,48.88
21994,48.22
21995,48.59
21996,46.52
21997,44.3
21998,46.42
21999,50.7
22000,47.38
22001,43.09
22002,42.14
22003,66.79
22004,81.17
22005,69.29
22006,61.15
22007,70.76
22008,59.03
22009,71.71
22010,70.68
22011,61.08
22012,59.91
22013,57.64
22014,59.49
22015,55.17
22016,73.02
22017,124.24
22018,115.02
22019,100.75
22020,89.53
22021,80.92
22022,76.52
22023,70.14
22024,69.39
22025,85.54
22026,72.33
22027,68.41
22028,66.63
22029,64.26
22030,60.68
22031,59.47
22032,106.93
22033,89.78
22034,92.65
22035,73.18
22036,66.68
22037,67.91
22038,63.85
22039,63.08
22040,59.76
22041,56.5
22042,57.18
22043,57.48
22044,56.0
22045,74.81
22046,64.11
22047,58.11
22048,56.99
22049,56.96
22050,60.54
22051,58.17
22052,66.66
22053,66.66
22054,56.36
22055,57.96
22056,53.12
22057,50.92
22058,46.15
22059,45.55
22060,51.6
22061,58.0
22062,58.9
22063,52.9
22064,49.22
22065,47.76
22066,50.81
22067,50.74
22068,55.92
22069,57.66
22070,84.38
22071,85.91
22072,71.96
22073,67.13
22074,61.5
22075,65.5
22076,57.59
22077,55.18
22078,53.02
22079,51.11
22080,51.06
22081,48.59
22082,47.14
22083,43.52
22084,42.48
22085,40.03
22086,39.78
22087,39.7
22088,39.21
22089,38.6
22090,38.47
22091,38.06
22092,36.13
22093,35.75
22094,32.76
22095,33.81
22096,34.69
22097,30.89
22098,31.87
22099,28.66
22100,27.22
22101,27.53
22102,24.26
22103,30.95
22104,28.09
22105,29.7
22106,26.4
22107,26.73
22108,25.88
22109,24.81
22110,27.03
22111,22.68
22112,26.72
22113,24.66
22114,24.19
22115,24.6
22116,24.07
22117,23.05
22118,22.59
22119,20.11
22120,22.05
22121,22.04
22122,22.61
22123,22.9
22124,22.46
22125,22.79
22126,23.48
22127,22.73
22128,22.31
22129,22.82
22130,22.12
22131,22.79
22132,22.14
22133,21.56
22134,22.46
22135,22.24
22136,22.41
22137,20.52
22138,22.23
22139,20.73
22140,22.55
22141,22.86
22142,22.31
22143,21.67
22144,20.86
22145,20.4
22146,22.06
22147,20.65
22148,19.91
22149,19.46
22150,18.13
22151,20.58
22152,20.83
22153,21.06
22154,19.56
22155,24.66
22156,21.26
22157,20.35
22158,20.6
22159,20.02
22160,21.15
22161,21.55
22162,20.8
22163,18.85
22164,21.27
22165,19.34
22166,22.35
22167,22.57
22168,0.55
22169,19.93
22170,21.0
22171,18.87
22172,21.33
22173,20.94
22174,20.73
22175,22.03
22176,22.83
22177,18.71
22178,20.67
22179,18.71
22180,18.45
22181,21.33
22182,20.9
22183,20.76
22184,20.26
22185,18.45
22186,23.36
22187,20.15
22188,21.49
22189,20.24
22190,22.0
22191,18.27
22192,19.28
22193,16.84
22194,16.88
22195,16.86
22196,16.51
22197,20.07
22198,20.23
22199,19.17
22200,20.4
22201,19.1
22202,19.24
22203,18.98
22204,16.47
22205,19.25
22206,17.65
22207,17.87
22208,18.98
22209,20.67
22210,19.34
22211,41.17
22212,82.43
22213,28.15
22214,22.77
22215,21.69
22216,26.78
22217,29.92
22218,29.4
22219,33.13
22220,29.57
22221,24.3
22222,25.97
22223,24.17
22224,21.49
22225,22.34
22226,50.58
22227,30.7
22228,30.26
22229,30.26
22230,24.28
22231,23.8
22232,24.05
22233,21.32
22234,22.11
22235,21.54
22236,20.68
22237,19.57
22238,22.98
22239,38.48
22240,29.71
22241,48.25
22242,21.63
22243,28.94
22244,26.0
22245,25.91
22246,30.73
22247,25.59
22248,20.78
22249,21.81
22250,21.3
22251,27.62
22252,29.86
22253,36.74
22254,48.16
22255,97.46
22256,69.46
22257,77.59
22258,86.4
22259,104.62
22260,74.96
22261,62.27
22262,53.8
22263,71.42
22264,62.62
22265,51.68
22266,53.76
22267,70.55
22268,86.67
22269,108.06
22270,124.1
22271,151.64
22272,102.09
22273,78.22
22274,90.4
22275,124.54
22276,109.89
22277,127.52
22278,157.12
22279,106.22
22280,83.56
22281,70.36
22282,60.1
22283,55.62
22284,47.16
22285,48.53
22286,42.64
22287,42.53
22288,41.84
22289,37.98
22290,39.42
22291,38.72
22292,43.27
22293,43.28
22294,46.36
22295,45.59
22296,45.58
22297,53.24
22298,55.25
22299,52.69
22300,50.87
22301,49.52
22302,48.25
22303,47.39
22304,41.5
22305,42.62
22306,41.16
22307,36.95
22308,42.62
22309,39.31
22310,38.78
22311,36.8
22312,35.3
22313,32.34
22314,35.75
22315,31.55
22316,33.45
22317,32.24
22318,33.01
22319,32.91
22320,33.96
22321,34.79
22322,34.15
22323,32.9
22324,31.87
22325,50.41
22326,117.34
22327,150.52
22328,103.0
22329,117.87
22330,86.68
22331,66.04
22332,66.3
22333,43.5
22334,39.12
22335,42.25
22336,51.06
22337,48.71
22338,46.26
22339,45.95
22340,94.37
22341,110.41
22342,114.43
22343,65.05
22344,85.02
22345,97.95
22346,98.34
22347,94.07
22348,86.75
22349,94.13
22350,93.49
22351,108.31
22352,99.75
22353,110.76
22354,156.2
22355,223.45
22356,191.56
22357,212.96
22358,230.17
22359,258.49
22360,190.12
22361,150.65
22362,154.76
22363,217.87
22364,261.53
22365,275.12
22366,182.27
22367,153.79
22368,137.29
22369,124.11
22370,124.16
22371,89.72
22372,173.3
22373,120.79
22374,107.93
22375,132.93
22376,93.13
22377,85.17
22378,84.55
22379,72.3
22380,77.92
22381,75.14
22382,72.18
22383,78.41
22384,70.15
22385,90.44
22386,90.44
22387,69.13
22388,60.04
22389,62.74
22390,109.85
22391,122.65
22392,111.37
22393,110.99
22394,112.03
22395,118.29
22396,117.04
22397,78.46
22398,101.4
22399,132.11
22400,89.9
22401,89.11
22402,83.55
22403,78.29
22404,77.5
22405,76.22
22406,77.92
22407,78.35
22408,75.96
22409,73.87
22410,68.26
22411,72.08
22412,72.79
22413,61.47
22414,86.64
22415,70.75
22416,69.24
22417,84.82
22418,72.27
22419,63.87
22420,68.94
22421,64.79
22422,67.07
22423,67.02
22424,60.23
22425,75.17
22426,71.5
22427,63.56
22428,68.68
22429,60.77
22430,62.72
22431,75.41
22432,74.55
22433,74.22
22434,64.56
22435,62.75
22436,61.42
22437,62.06
22438,63.97
22439,63.03
22440,63.81
22441,62.94
22442,65.77
22443,63.47
22444,60.65
22445,64.46
22446,57.96
22447,60.9
22448,54.82
22449,53.43
22450,51.47
22451,55.18
22452,54.41
22453,51.44
22454,51.9
22455,48.21
22456,46.06
22457,48.96
22458,42.88
22459,62.09
22460,53.47
22461,45.37
22462,41.14
22463,40.4
22464,40.36
22465,36.55
22466,35.11
22467,33.47
22468,40.56
22469,29.35
22470,33.33
22471,32.95
22472,32.42
22473,27.39
22474,27.87
22475,27.65
22476,28.85
22477,28.69
22478,26.69
22479,27.81
22480,25.34
22481,26.95
22482,26.6
22483,25.87
22484,26.57
22485,26.09
22486,25.01
22487,25.68
22488,24.23
22489,24.5
22490,24.67
22491,20.61
22492,24.18
22493,24.19
22494,19.55
22495,22.08
22496,24.21
22497,24.21
22498,23.12
22499,23.12
22500,22.48
22501,23.47
22502,22.95
22503,22.83
22504,23.41
22505,23.31
22506,22.56
22507,20.69
22508,22.77
22509,22.2
22510,22.19
22511,22.19
22512,21.11
22513,21.35
22514,22.25
22515,20.93
22516,21.19
22517,22.73
22518,21.92
22519,22.69
22520,18.18
22521,19.93
22522,23.8
22523,19.5
22524,20.95
22525,20.95
22526,16.08
22527,27.39
22528,14.57
22529,19.97
22530,24.91
22531,21.03
22532,22.08
22533,21.1
22534,22.47
22535,24.74
22536,22.16
22537,18.93
22538,22.92
22539,22.06
22540,22.65
22541,16.19
22542,22.52
22543,21.65
22544,21.94
22545,25.11
22546,18.47
22547,21.08
22548,20.45
22549,20.15
22550,19.26
22551,19.63
22552,29.92
22553,24.75
22554,21.57
22555,20.22
22556,20.97
22557,33.3
22558,35.14
22559,24.92
22560,21.65
22561,21.34
