$10/1/1950-8/29/2024 McCloud River (proportional estimate),
,
JDAY,QIN
19601,21.97
19602,17.39
19603,22.29
19604,19.84
19605,19.92
19606,19.19
19607,19.32
19608,17.64
19609,17.64
19610,15.18
19611,19.58
19612,18.42
19613,20.92
19614,16.55
19615,15.32
19616,18.77
19617,17.28
19618,17.1
19619,17.06
19620,18.71
19621,17.65
19622,16.63
19623,15.47
19624,14.92
19625,15.98
19626,15.94
19627,14.03
19628,16.58
19629,15.2
19630,18.0
19631,14.58
19632,17.68
19633,16.87
19634,18.5
19635,13.95
19636,16.73
19637,17.1
19638,15.2
19639,12.84
19640,13.73
19641,15.08
19642,13.29
19643,13.28
19644,15.3
19645,13.11
19646,14.09
19647,14.37
19648,16.04
19649,12.81
19650,15.53
19651,14.46
19652,17.18
19653,19.09
19654,14.01
19655,14.0
19656,12.71
19657,13.53
19658,15.37
19659,11.1
19660,12.85
19661,13.61
19662,13.25
19663,12.66
19664,12.08
19665,13.23
19666,12.41
19667,13.69
19668,10.26
19669,12.5
19670,11.77
19671,12.75
19672,12.45
19673,12.45
19674,12.67
19675,12.4
19676,12.53
19677,12.14
19678,11.73
19679,13.05
19680,11.92
19681,12.03
19682,12.26
19683,12.24
19684,11.21
19685,12.2
19686,11.48
19687,11.34
19688,12.63
19689,11.63
19690,11.08
19691,9.69
19692,12.24
19693,11.05
19694,10.55
19695,11.86
19696,11.1
19697,11.12
19698,12.21
19699,12.62
19700,11.75
19701,12.44
19702,11.73
19703,11.6
19704,12.29
19705,12.38
19706,11.36
19707,11.39
19708,11.65
19709,10.91
19710,10.44
19711,11.7
19712,10.72
19713,12.74
19714,12.23
19715,11.43
19716,12.96
19717,11.57
19718,12.71
19719,12.21
19720,12.92
19721,11.85
19722,12.5
19723,11.67
19724,11.86
19725,11.78
19726,11.74
19727,12.45
19728,12.46
19729,12.21
19730,12.4
19731,11.9
19732,12.88
19733,12.88
19734,12.0
19735,11.54
19736,11.68
19737,13.33
19738,12.04
19739,12.12
19740,19.0
19741,16.14
19742,14.19
19743,39.07
19744,18.99
19745,15.84
19746,13.88
19747,23.78
19748,16.68
19749,18.72
19750,23.09
19751,18.36
19752,16.71
19753,16.4
19754,14.77
19755,15.08
19756,13.64
19757,13.36
19758,5.24
19759,9.97
19760,12.64
19761,13.47
19762,14.87
19763,15.05
19764,15.48
19765,16.73
19766,16.76
19767,14.01
19768,14.51
19769,14.15
19770,13.85
19771,14.92
19772,14.66
19773,14.51
19774,13.93
19775,14.12
19776,13.56
19777,12.67
19778,14.48
19779,14.32
19780,14.96
19781,15.08
19782,15.96
19783,13.63
19784,12.76
19785,13.24
19786,13.46
19787,14.72
19788,10.99
19789,14.22
19790,12.68
19791,26.23
19792,40.62
19793,113.57
19794,66.85
19795,40.42
19796,31.36
19797,26.99
19798,24.07
19799,23.39
19800,21.51
19801,21.71
19802,21.39
19803,18.02
19804,17.71
19805,17.13
19806,17.23
19807,17.46
19808,17.67
19809,15.42
19810,16.2
19811,26.21
19812,47.03
19813,42.99
19814,48.45
19815,64.73
19816,51.0
19817,47.8
19818,43.14
19819,37.37
19820,29.04
19821,27.27
19822,25.29
19823,30.53
19824,28.36
19825,34.84
19826,35.68
19827,36.46
19828,31.87
19829,25.22
19830,27.43
19831,24.9
19832,23.48
19833,23.04
19834,27.08
19835,28.61
19836,30.78
19837,29.5
19838,30.44
19839,28.86
19840,28.6
19841,32.98
19842,71.24
19843,69.39
19844,97.96
19845,75.96
19846,55.38
19847,45.99
19848,40.04
19849,37.47
19850,34.16
19851,34.16
19852,30.34
19853,29.37
19854,30.26
19855,27.08
19856,27.73
19857,25.84
19858,25.22
19859,24.88
19860,34.78
19861,33.31
19862,32.97
19863,30.96
19864,28.45
19865,30.24
19866,31.52
19867,55.51
19868,48.64
19869,45.73
19870,38.73
19871,36.72
19872,33.15
19873,31.66
19874,45.49
19875,59.92
19876,58.13
19877,59.01
19878,51.37
19879,45.6
19880,41.26
19881,35.86
19882,34.32
19883,34.39
19884,33.4
19885,35.54
19886,32.63
19887,33.77
19888,29.55
19889,31.78
19890,29.94
19891,28.49
19892,27.7
19893,28.2
19894,44.59
19895,53.88
19896,64.93
19897,120.52
19898,104.99
19899,73.87
19900,58.6
19901,50.13
19902,66.26
19903,75.11
19904,66.09
19905,59.07
19906,50.63
19907,47.62
19908,43.17
19909,50.18
19910,46.36
19911,47.35
19912,45.48
19913,45.14
19914,61.47
19915,47.68
19916,47.04
19917,45.31
19918,44.55
19919,40.4
19920,38.13
19921,36.8
19922,36.54
19923,33.36
19924,34.51
19925,32.72
19926,31.11
19927,31.2
19928,32.08
19929,38.32
19930,32.7
19931,32.53
19932,31.05
19933,30.57
19934,32.87
19935,32.88
19936,35.23
19937,32.84
19938,34.08
19939,33.4
19940,39.09
19941,52.52
19942,47.19
19943,47.98
19944,97.68
19945,155.98
19946,111.65
19947,85.3
19948,75.92
19949,69.52
19950,67.05
19951,45.93
19952,114.23
19953,66.75
19954,122.43
19955,131.78
19956,104.21
19957,88.55
19958,78.2
19959,69.49
19960,63.85
19961,55.54
19962,55.76
19963,52.81
19964,48.22
19965,43.08
19966,44.24
19967,36.66
19968,37.49
19969,36.42
19970,34.69
19971,30.84
19972,33.45
19973,30.67
19974,29.73
19975,30.95
19976,29.43
19977,29.45
19978,29.23
19979,26.06
19980,25.82
19981,23.91
19982,21.37
19983,30.29
19984,39.28
19985,45.87
19986,37.64
19987,31.24
19988,28.59
19989,27.26
19990,23.8
19991,22.16
19992,21.17
19993,22.35
19994,19.44
19995,24.98
19996,24.32
19997,22.74
19998,21.54
19999,20.96
20000,22.22
20001,20.25
20002,19.36
20003,19.36
20004,20.16
20005,18.83
20006,18.42
20007,18.88
20008,18.94
20009,13.85
20010,18.37
20011,19.21
20012,19.58
20013,17.91
20014,16.8
20015,16.58
20016,18.1
20017,16.37
20018,17.31
20019,15.55
20020,14.97
20021,14.14
20022,6.23
20023,9.05
20024,15.29
20025,14.71
20026,14.84
20027,14.87
20028,14.51
20029,15.89
20030,14.21
20031,22.95
20032,9.62
20033,11.92
20034,14.44
20035,13.84
20036,14.64
20037,14.86
20038,14.52
20039,14.33
20040,16.02
20041,12.9
20042,13.63
20043,14.13
20044,13.14
20045,14.29
20046,13.22
20047,13.8
20048,12.92
20049,11.97
20050,14.4
20051,13.0
20052,12.68
20053,13.64
20054,10.33
20055,12.2
20056,17.07
20057,8.17
20058,12.17
20059,13.56
20060,13.04
20061,12.96
20062,13.0
20063,12.56
20064,12.17
20065,11.65
20066,12.71
20067,13.66
20068,14.6
20069,12.8
20070,12.25
20071,13.77
20072,14.46
20073,13.21
20074,15.23
20075,13.97
20076,13.7
20077,13.34
20078,12.58
20079,11.97
20080,13.8
20081,14.52
20082,13.25
20083,12.93
20084,13.07
20085,14.03
20086,17.05
20087,13.16
20088,13.23
20089,10.41
20090,13.13
20091,13.13
20092,12.66
20093,11.99
20094,12.03
20095,14.96
20096,14.21
20097,13.33
20098,13.99
20099,13.86
20100,14.19
20101,16.76
20102,13.22
20103,12.53
20104,13.19
20105,12.19
20106,14.85
20107,14.06
20108,14.55
20109,13.95
20110,14.12
20111,13.62
20112,12.96
20113,12.13
20114,10.94
20115,17.73
20116,11.4
20117,18.3
20118,14.64
20119,12.79
20120,11.31
20121,16.56
20122,14.57
20123,21.74
20124,17.68
20125,12.81
20126,21.61
20127,60.55
20128,32.2
20129,20.56
20130,22.87
20131,18.34
20132,17.2
20133,15.81
20134,14.68
20135,15.81
20136,19.89
20137,16.2
20138,12.6
20139,19.45
20140,15.96
20141,15.32
20142,13.91
20143,15.1
20144,14.06
20145,19.53
20146,15.6
20147,14.64
20148,21.51
20149,14.63
20150,21.34
20151,67.95
20152,40.11
20153,25.24
20154,21.48
20155,17.46
20156,22.01
20157,19.65
20158,19.16
20159,18.46
20160,16.82
20161,16.82
20162,16.42
20163,15.45
20164,17.84
20165,17.89
20166,18.13
20167,17.39
20168,29.44
20169,85.19
20170,81.03
20171,104.63
20172,152.59
20173,133.85
20174,80.44
20175,79.95
20176,128.25
20177,153.01
20178,268.58
20179,163.05
20180,223.07
20181,309.32
20182,244.26
20183,217.04
20184,183.73
20185,178.03
20186,134.06
20187,106.41
20188,91.12
20189,81.89
20190,74.09
20191,78.15
20192,79.84
20193,69.75
20194,61.73
20195,99.28
20196,79.35
20197,69.01
20198,64.67
20199,78.97
20200,69.77
20201,67.48
20202,58.7
20203,53.66
20204,49.72
20205,51.68
20206,45.93
20207,47.4
20208,43.25
20209,73.3
20210,69.82
20211,85.43
20212,83.04
20213,77.26
20214,83.24
20215,81.76
20216,92.43
20217,82.4
20218,74.15
20219,58.03
20220,61.89
20221,58.32
20222,54.24
20223,50.85
20224,48.43
20225,45.88
20226,44.57
20227,42.77
20228,39.9
20229,40.56
20230,39.27
20231,34.88
20232,35.3
20233,33.14
20234,31.59
20235,32.56
20236,33.18
20237,31.91
20238,38.25
20239,126.16
20240,155.11
20241,123.15
20242,99.13
20243,85.3
20244,82.23
20245,118.57
20246,118.56
20247,119.71
20248,94.24
20249,81.48
20250,77.4
20251,65.62
20252,54.59
20253,67.65
20254,61.25
20255,67.35
20256,99.19
20257,103.74
20258,82.49
20259,71.66
20260,70.16
20261,71.69
20262,58.01
20263,56.19
20264,68.79
20265,114.63
20266,96.4
20267,92.2
20268,94.56
20269,106.54
20270,97.14
20271,120.47
20272,126.61
20273,123.15
20274,150.53
20275,143.75
20276,119.6
20277,115.08
20278,98.86
20279,114.56
20280,117.47
20281,110.63
20282,148.57
20283,224.94
20284,170.17
20285,140.47
20286,139.94
20287,138.61
20288,116.37
20289,97.38
20290,102.27
20291,97.54
20292,90.25
20293,91.55
20294,85.95
20295,84.34
20296,88.39
20297,80.62
20298,82.4
20299,83.5
20300,87.65
20301,86.16
20302,81.74
20303,70.69
20304,73.69
20305,70.0
20306,70.27
20307,69.41
20308,66.6
20309,62.75
20310,66.6
20311,59.6
20312,59.34
20313,53.22
20314,59.14
20315,58.44
20316,60.13
20317,61.32
20318,61.94
20319,61.81
20320,69.51
20321,71.31
20322,63.43
20323,69.44
20324,52.83
20325,45.5
20326,53.6
20327,44.31
20328,46.31
20329,45.14
20330,36.28
20331,38.26
20332,38.31
20333,36.48
20334,39.63
20335,39.63
20336,36.0
20337,40.66
20338,30.49
20339,35.03
20340,34.58
20341,32.27
20342,31.45
20343,31.4
20344,29.8
20345,32.12
20346,29.29
20347,22.38
20348,27.07
20349,26.43
20350,26.36
20351,25.89
20352,25.17
20353,25.05
20354,24.19
20355,23.84
20356,25.09
20357,21.5
20358,23.15
20359,20.14
20360,22.39
20361,22.17
20362,21.28
20363,21.77
20364,19.46
20365,20.42
20366,24.37
20367,19.55
20368,19.88
20369,19.91
20370,20.15
20371,20.15
20372,18.83
20373,16.45
20374,21.07
20375,17.52
20376,19.65
20377,16.09
20378,18.53
20379,20.02
20380,21.9
20381,18.81
20382,18.76
20383,18.31
20384,16.6
20385,20.71
20386,18.74
20387,17.35
20388,18.69
20389,17.37
20390,17.77
20391,16.42
20392,17.08
20393,16.91
20394,12.35
20395,17.79
20396,18.22
20397,17.32
20398,15.3
20399,17.85
20400,18.72
20401,18.1
20402,17.26
20403,14.66
20404,17.44
20405,16.98
20406,16.55
20407,15.27
20408,16.41
20409,16.1
20410,16.29
20411,15.76
20412,15.68
20413,16.26
20414,16.31
20415,15.1
20416,15.93
20417,15.27
20418,13.23
20419,13.23
20420,15.94
20421,17.79
20422,16.54
20423,17.63
20424,14.45
20425,18.53
20426,15.12
20427,16.16
20428,14.56
20429,14.89
20430,15.25
20431,14.62
20432,15.69
20433,13.96
20434,14.53
20435,14.94
20436,17.87
20437,15.43
20438,11.39
20439,16.19
20440,14.68
20441,15.65
20442,15.35
20443,12.21
20444,14.79
20445,15.56
20446,15.76
20447,11.47
20448,16.28
20449,15.7
20450,18.72
20451,11.58
20452,19.19
20453,15.96
20454,9.68
20455,14.38
20456,14.71
20457,14.98
20458,13.61
20459,17.37
20460,18.54
20461,18.29
20462,10.06
20463,20.32
20464,7.6
20465,16.44
20466,19.16
20467,20.05
20468,15.67
20469,19.02
20470,14.14
20471,10.43
20472,15.72
20473,15.74
20474,15.74
20475,14.75
20476,14.8
20477,15.57
20478,7.59
20479,13.17
20480,11.85
20481,16.27
20482,20.42
20483,16.74
20484,13.38
20485,17.67
20486,16.64
20487,17.88
20488,21.53
20489,14.87
20490,16.86
20491,14.87
20492,15.34
20493,17.63
20494,16.38
20495,15.2
20496,18.53
20497,18.45
20498,28.32
20499,21.65
20500,18.5
20501,22.71
20502,21.62
20503,17.68
20504,16.24
20505,18.14
20506,18.04
20507,23.0
20508,21.04
20509,17.29
20510,17.39
20511,26.86
20512,22.07
20513,18.23
20514,17.75
20515,17.32
20516,17.35
20517,17.08
20518,16.96
20519,13.42
20520,17.2
20521,16.73
20522,16.28
20523,17.67
20524,28.66
20525,31.81
20526,38.32
20527,54.54
20528,62.02
20529,61.86
20530,65.7
20531,37.29
20532,27.92
20533,26.84
20534,23.87
20535,21.62
20536,23.75
20537,19.46
20538,18.89
20539,20.1
20540,19.24
20541,51.38
20542,61.67
20543,36.48
20544,29.62
20545,25.31
20546,25.16
20547,22.65
20548,21.76
20549,33.34
20550,31.94
20551,27.64
20552,24.85
20553,23.16
20554,23.89
20555,21.21
20556,21.57
20557,21.07
20558,20.17
20559,19.09
20560,18.88
20561,18.13
20562,19.8
20563,18.82
20564,18.91
20565,19.07
20566,18.8
20567,18.32
20568,16.77
20569,19.29
20570,20.06
20571,16.67
20572,19.62
20573,17.58
20574,17.73
20575,16.62
20576,18.41
20577,16.11
20578,16.58
20579,17.99
20580,18.91
20581,17.25
20582,18.12
20583,18.23
20584,25.67
20585,32.23
20586,40.53
20587,96.45
20588,111.36
20589,62.09
20590,47.18
20591,39.09
20592,35.63
20593,32.43
20594,29.01
20595,28.27
20596,26.89
20597,27.36
20598,53.44
20599,102.81
20600,63.88
20601,62.57
20602,73.04
20603,56.78
20604,53.77
20605,41.07
20606,41.07
20607,36.85
20608,34.96
20609,35.02
20610,37.87
20611,36.68
20612,38.23
20613,38.03
20614,38.03
20615,35.94
20616,35.62
20617,35.94
20618,35.68
20619,38.0
20620,34.54
20621,33.72
20622,32.25
20623,31.85
20624,30.32
20625,34.21
20626,29.68
20627,29.77
20628,27.99
20629,28.77
20630,28.65
20631,28.7
20632,29.52
20633,24.97
20634,26.8
20635,25.43
20636,25.56
20637,24.85
20638,23.21
20639,22.21
20640,23.55
20641,23.12
20642,21.26
20643,23.16
20644,21.69
20645,22.99
20646,22.74
20647,23.87
20648,23.25
20649,22.49
20650,24.89
20651,21.09
20652,20.85
20653,20.36
20654,20.18
20655,20.26
20656,19.94
20657,30.3
20658,29.87
20659,23.77
20660,22.3
20661,21.16
20662,21.61
20663,22.45
20664,21.88
20665,21.36
20666,21.35
20667,23.06
20668,26.52
20669,23.91
20670,22.99
20671,21.18
20672,21.16
20673,21.24
20674,21.24
20675,20.34
20676,20.31
20677,19.84
20678,20.24
20679,18.7
20680,20.02
20681,18.85
20682,18.61
20683,19.4
20684,17.8
20685,17.58
20686,17.55
20687,15.37
20688,16.88
20689,17.19
20690,17.69
20691,17.55
20692,16.89
20693,15.99
20694,15.28
20695,14.31
20696,15.41
20697,15.9
20698,15.61
20699,14.87
20700,15.79
20701,14.96
20702,14.6
20703,15.96
20704,14.82
20705,14.59
20706,15.16
20707,16.4
20708,14.33
20709,14.34
20710,15.02
20711,14.12
20712,14.73
20713,14.72
20714,12.75
20715,9.96
20716,9.43
20717,13.59
20718,13.57
20719,13.47
20720,14.31
20721,15.92
20722,13.66
20723,13.61
20724,11.04
20725,13.21
20726,14.13
20727,14.67
20728,13.06
20729,14.57
20730,12.86
20731,14.37
20732,13.62
20733,13.26
20734,15.27
20735,13.29
20736,13.8
20737,13.9
20738,14.64
20739,13.72
20740,13.77
20741,13.94
20742,13.76
20743,15.25
20744,13.0
20745,24.08
20746,14.09
20747,13.42
20748,14.26
20749,15.34
20750,14.16
20751,13.08
20752,14.29
20753,13.62
20754,13.03
20755,14.1
20756,12.41
20757,12.73
20758,12.72
20759,13.65
20760,13.57
20761,12.64
20762,12.11
20763,12.1
20764,9.86
20765,8.76
20766,3.78
20767,9.97
20768,13.04
20769,14.39
20770,11.34
20771,11.74
20772,13.13
20773,10.48
20774,11.94
20775,9.98
20776,12.91
20777,12.7
20778,13.01
20779,13.0
20780,12.33
20781,15.31
20782,11.32
20783,7.53
20784,13.51
20785,14.13
20786,11.86
20787,14.49
20788,12.81
20789,14.62
20790,14.56
20791,12.54
20792,12.79
20793,13.09
20794,12.24
20795,14.89
20796,13.19
20797,12.89
20798,12.07
20799,12.81
20800,13.52
20801,12.24
20802,12.46
20803,12.13
20804,13.13
20805,11.81
20806,14.37
20807,13.06
20808,11.55
20809,14.8
20810,12.44
20811,12.69
20812,2.14
20813,9.36
20814,9.36
20815,14.46
20816,13.21
20817,16.75
20818,14.25
20819,11.73
20820,15.91
20821,13.04
20822,12.7
20823,13.54
20824,13.36
20825,19.48
20826,11.79
20827,11.79
20828,15.35
20829,20.01
20830,14.91
20831,14.18
20832,13.52
20833,11.83
20834,15.72
20835,18.13
20836,18.35
20837,18.35
20838,24.27
20839,19.12
20840,13.69
20841,13.53
20842,15.64
20843,14.34
20844,13.85
20845,10.87
20846,12.96
20847,12.91
20848,13.77
20849,13.45
20850,13.47
20851,13.78
20852,13.27
20853,13.75
20854,14.29
20855,14.1
20856,13.56
20857,13.01
20858,13.52
20859,14.36
20860,15.1
20861,14.25
20862,14.71
20863,14.51
20864,14.74
20865,12.07
20866,12.6
20867,13.9
20868,13.05
20869,17.01
20870,17.01
20871,16.06
20872,15.02
20873,14.29
20874,14.06
20875,13.61
20876,8.34
20877,7.59
20878,13.11
20879,13.0
20880,14.49
20881,12.88
20882,15.76
20883,18.61
20884,22.85
20885,17.54
20886,21.75
20887,26.73
20888,23.24
20889,19.33
20890,19.41
20891,14.95
20892,14.36
20893,14.36
20894,13.95
20895,14.37
20896,18.0
20897,20.85
20898,53.28
20899,51.19
20900,40.58
20901,26.97
20902,21.53
20903,18.59
20904,18.4
20905,17.62
20906,17.62
20907,16.05
20908,16.87
20909,18.94
20910,15.79
20911,15.8
20912,16.06
20913,16.68
20914,29.87
20915,121.78
20916,76.04
20917,49.46
20918,40.52
20919,45.3
20920,35.85
20921,39.79
20922,37.7
20923,35.17
20924,30.9
20925,28.48
20926,27.14
20927,25.12
20928,23.54
20929,23.01
20930,22.72
20931,21.59
20932,22.63
20933,20.47
20934,19.37
20935,23.47
20936,25.55
20937,46.11
20938,51.68
20939,54.53
20940,43.85
20941,34.77
20942,47.39
20943,37.92
20944,43.61
20945,43.53
20946,33.93
20947,30.59
20948,29.33
20949,28.0
20950,28.21
20951,28.45
20952,30.43
20953,31.29
20954,34.49
20955,35.16
20956,34.84
20957,29.82
20958,29.82
20959,28.26
20960,28.41
20961,26.97
20962,29.15
20963,28.09
20964,54.51
20965,49.12
20966,105.26
20967,99.7
20968,66.99
20969,59.79
20970,48.21
20971,48.93
20972,47.43
20973,43.5
20974,40.63
20975,40.77
20976,36.34
20977,34.73
20978,31.84
20979,31.09
20980,28.21
20981,30.44
20982,31.37
20983,33.23
20984,37.14
20985,38.7
20986,37.09
20987,33.64
20988,32.7
20989,31.81
20990,32.58
20991,32.01
20992,31.81
20993,31.15
20994,31.52
20995,32.14
20996,30.18
20997,30.58
20998,32.71
20999,30.7
21000,27.85
21001,26.12
21002,26.34
21003,26.02
21004,24.35
21005,24.98
21006,23.45
21007,24.25
21008,23.0
21009,23.62
21010,22.74
21011,22.53
21012,21.72
21013,20.58
21014,23.59
21015,25.78
21016,26.78
21017,28.39
21018,26.43
21019,24.32
21020,25.65
21021,23.23
21022,26.02
21023,22.4
21024,27.69
21025,24.41
21026,22.47
21027,21.39
21028,22.6
21029,24.36
21030,24.28
21031,27.61
21032,23.49
21033,23.12
21034,22.79
21035,23.91
21036,24.44
21037,22.2
21038,25.91
21039,28.39
21040,27.51
21041,26.42
21042,25.08
21043,24.4
21044,25.07
21045,24.74
21046,23.27
21047,27.68
21048,29.98
21049,30.0
21050,27.62
21051,25.71
21052,27.12
21053,22.13
21054,23.1
21055,21.75
21056,24.87
21057,21.45
21058,21.47
21059,21.89
21060,35.93
21061,21.19
21062,20.12
21063,20.89
21064,22.58
21065,19.5
21066,21.44
21067,22.33
21068,20.93
21069,18.48
21070,15.86
21071,16.3
21072,16.3
21073,15.73
21074,16.68
21075,15.79
21076,15.99
21077,15.41
21078,14.72
21079,14.32
21080,13.59
21081,14.52
21082,14.08
21083,14.23
21084,13.83
21085,13.03
21086,14.28
21087,14.29
21088,13.55
21089,12.43
21090,15.73
21091,11.68
21092,13.46
21093,12.7
21094,12.38
21095,11.12
21096,11.86
21097,12.62
21098,12.57
21099,12.75
21100,10.53
21101,12.31
21102,12.55
21103,11.97
21104,10.78
21105,13.5
21106,11.28
21107,11.25
21108,12.45
21109,13.44
21110,10.36
21111,11.99
21112,12.15
21113,12.16
21114,11.42
21115,11.48
21116,11.68
21117,11.04
21118,11.17
21119,12.06
21120,11.68
21121,12.44
21122,9.81
21123,9.67
21124,9.83
21125,9.87
21126,10.13
21127,10.68
21128,9.21
21129,10.05
21130,10.46
21131,9.41
21132,9.45
21133,10.33
21134,9.33
21135,9.29
21136,11.3
21137,9.47
21138,10.7
21139,12.75
21140,9.86
21141,12.1
21142,10.01
21143,9.87
21144,11.52
21145,11.27
21146,11.2
21147,11.47
21148,9.67
21149,11.52
21150,11.01
21151,9.54
21152,10.62
21153,10.75
21154,11.76
21155,10.0
21156,9.83
21157,10.53
21158,11.39
21159,11.71
21160,11.54
21161,11.08
21162,11.5
21163,10.45
21164,4.81
21165,10.55
21166,4.81
21167,11.1
21168,10.91
21169,10.55
21170,10.68
21171,10.94
21172,11.61
21173,10.74
21174,10.58
21175,11.81
21176,10.4
21177,11.99
21178,11.02
21179,10.75
21180,10.88
21181,9.78
21182,10.78
21183,11.69
21184,11.66
21185,13.4
21186,12.6
21187,13.31
21188,17.62
21189,19.24
21190,13.11
21191,12.0
21192,10.89
21193,10.78
21194,10.84
21195,10.75
21196,10.93
21197,11.28
21198,10.55
21199,11.74
21200,11.97
21201,14.92
21202,12.65
21203,12.93
21204,11.74
21205,12.11
21206,11.33
21207,11.93
21208,11.75
21209,11.59
21210,12.12
21211,12.86
21212,12.87
21213,12.31
21214,12.64
21215,13.72
21216,17.88
21217,35.25
21218,31.56
21219,28.93
21220,24.81
21221,20.32
21222,16.06
21223,15.3
21224,16.05
21225,16.58
21226,16.73
21227,16.12
21228,14.57
21229,15.82
21230,16.25
21231,11.54
21232,12.23
21233,13.82
21234,13.48
21235,13.5
21236,12.6
21237,13.22
21238,14.3
21239,11.68
21240,12.1
21241,14.03
21242,13.59
21243,14.3
21244,12.69
21245,12.27
21246,11.59
21247,13.79
21248,12.47
21249,13.54
21250,12.39
21251,13.23
21252,12.67
21253,12.48
21254,13.52
21255,13.16
21256,11.87
21257,12.37
21258,11.44
21259,13.13
21260,15.1
21261,13.29
21262,12.51
21263,13.83
21264,16.19
21265,12.17
21266,12.59
21267,15.88
21268,14.69
21269,12.41
21270,19.39
21271,18.4
21272,14.58
21273,13.8
21274,17.29
21275,18.2
21276,17.79
21277,16.37
21278,15.15
21279,16.64
21280,15.9
21281,12.68
21282,15.66
21283,15.51
21284,14.23
21285,14.98
21286,14.24
21287,14.73
21288,14.63
21289,15.99
21290,16.73
21291,15.98
21292,13.29
21293,15.66
21294,15.47
21295,15.57
21296,14.89
21297,15.42
21298,14.89
21299,16.12
21300,15.76
21301,18.34
21302,19.19
21303,16.86
21304,16.78
21305,16.51
21306,16.45
21307,15.52
21308,14.65
21309,13.36
21310,12.8
21311,14.67
21312,12.94
21313,19.52
21314,26.29
21315,21.53
21316,19.55
21317,18.69
21318,18.42
21319,24.08
21320,18.64
21321,32.35
21322,34.79
21323,57.63
21324,49.08
21325,44.36
21326,37.4
21327,31.09
21328,27.67
21329,27.88
21330,78.9
21331,213.53
21332,166.41
21333,88.77
21334,80.86
21335,64.76
21336,53.79
21337,109.24
21338,241.47
21339,169.45
21340,121.51
21341,89.64
21342,74.14
21343,59.91
21344,49.12
21345,51.34
21346,37.5
21347,36.64
21348,45.41
21349,33.52
21350,33.1
21351,45.32
21352,118.93
21353,98.96
21354,70.82
21355,60.26
21356,52.46
21357,55.44
21358,61.75
21359,46.14
21360,44.03
21361,43.31
21362,42.51
21363,39.54
21364,38.84
21365,36.35
21366,35.12
21367,35.76
21368,32.96
21369,30.59
21370,28.77
21371,27.45
21372,27.57
21373,26.13
21374,27.05
21375,29.33
21376,46.1
21377,41.75
21378,37.5
21379,34.43
21380,30.57
21381,31.94
21382,29.65
21383,28.32
21384,28.32
21385,26.87
21386,27.15
21387,28.36
21388,30.18
21389,30.22
21390,32.24
21391,29.18
21392,26.28
21393,37.5
21394,23.91
21395,24.96
21396,24.04
21397,23.01
21398,28.63
21399,45.88
21400,83.25
21401,76.09
21402,113.44
21403,85.34
21404,64.8
21405,53.71
21406,46.85
21407,42.16
21408,39.43
21409,38.0
21410,32.9
21411,33.04
21412,31.42
21413,32.39
21414,29.49
21415,28.83
21416,28.84
21417,27.18
21418,25.3
21419,24.65
21420,24.57
21421,24.02
21422,22.32
21423,21.51
21424,22.39
21425,20.21
21426,21.48
21427,21.17
21428,20.28
21429,18.94
21430,18.85
21431,19.19
21432,24.13
21433,22.94
21434,21.49
21435,20.47
21436,19.16
21437,16.94
21438,20.95
21439,19.14
21440,19.28
21441,20.68
21442,15.49
21443,17.0
21444,17.48
21445,17.2
21446,17.19
21447,16.44
21448,16.22
21449,15.75
21450,15.96
21451,16.89
21452,14.37
21453,16.48
21454,16.46
21455,15.8
21456,15.15
21457,12.69
21458,6.63
21459,10.58
21460,6.86
21461,14.33
21462,13.97
21463,14.26
21464,14.45
21465,13.2
21466,14.63
21467,14.57
21468,14.19
21469,14.99
21470,13.59
21471,14.46
21472,15.45
21473,14.19
21474,14.98
21475,14.32
21476,14.25
21477,14.25
21478,14.04
21479,22.38
21480,22.38
21481,20.58
21482,12.6
21483,11.84
21484,12.04
21485,11.68
21486,11.72
21487,11.72
21488,10.89
21489,11.24
21490,11.36
21491,11.29
21492,10.16
21493,11.59
21494,10.41
21495,12.3
21496,11.0
21497,11.86
21498,11.81
21499,12.02
21500,10.98
21501,13.41
21502,11.91
21503,11.39
21504,11.88
21505,11.06
21506,10.95
21507,10.96
21508,11.85
21509,11.46
21510,13.76
21511,10.49
21512,10.82
21513,9.05
21514,10.64
21515,10.58
21516,11.17
21517,10.42
21518,10.16
21519,11.1
21520,11.07
21521,10.2
21522,9.81
21523,10.35
21524,11.07
21525,10.48
21526,11.18
21527,10.27
21528,10.69
21529,9.56
21530,12.29
21531,10.28
21532,10.48
21533,10.33
21534,11.45
21535,10.86
21536,10.89
21537,9.85
21538,10.79
21539,10.16
21540,10.44
21541,9.17
21542,11.05
21543,10.74
21544,10.9
21545,11.62
21546,9.86
21547,10.15
21548,9.98
21549,10.12
21550,11.5
21551,9.88
21552,11.52
21553,10.57
21554,10.47
21555,10.73
21556,10.33
21557,9.88
21558,10.56
21559,11.43
21560,10.17
21561,11.62
21562,11.65
21563,38.42
21564,81.15
21565,38.24
21566,20.55
21567,17.53
21568,16.17
21569,16.75
21570,14.71
21571,14.91
21572,13.86
21573,14.63
21574,13.4
21575,13.84
21576,12.7
21577,12.96
21578,13.57
21579,12.55
21580,12.88
21581,12.2
21582,11.21
21583,14.73
21584,13.4
21585,12.8
21586,13.62
21587,19.25
21588,15.39
21589,14.35
21590,13.59
21591,13.58
21592,14.83
21593,13.96
21594,11.59
