$10/1/1950-8/29/2024 Sacramento River (proportional estimate),
,
JDAY,QIN
22436,25.37
22437,26.17
22438,24.8
22439,24.78
22440,30.03
22441,24.78
22442,24.56
22443,24.56
22444,28.59
22445,66.11
22446,111.68
22447,181.83
22448,250.55
22449,171.31
22450,101.0
22451,73.78
22452,60.93
22453,55.46
22454,62.11
22455,58.46
22456,52.99
22457,59.7
22458,72.94
22459,118.06
22460,194.55
22461,132.33
22462,199.5
22463,227.5
22464,174.39
22465,125.45
22466,100.46
22467,84.99
22468,74.82
22469,79.14
22470,59.9
22471,64.68
22472,59.49
22473,78.55
22474,77.7
22475,87.4
22476,109.97
22477,101.31
22478,84.99
22479,75.2
22480,72.84
22481,68.67
22482,65.22
22483,62.96
22484,65.03
22485,73.16
22486,71.8
22487,71.03
22488,69.66
22489,86.75
22490,61.41
22491,71.1
22492,55.01
22493,53.32
22494,62.16
22495,54.13
22496,55.47
22497,51.94
22498,50.38
22499,46.41
22500,47.26
22501,46.69
22502,45.9
22503,43.24
22504,48.67
22505,43.21
22506,38.26
22507,45.44
22508,58.46
22509,39.82
22510,26.97
22511,36.98
22512,36.28
22513,33.07
22514,34.33
22515,32.5
22516,31.01
22517,29.45
22518,30.28
22519,31.39
22520,27.87
22521,28.1
22522,27.76
22523,28.43
22524,27.91
22525,28.21
22526,27.83
22527,21.56
22528,31.95
22529,36.7
22530,28.91
22531,24.48
22532,24.75
22533,26.81
22534,24.97
22535,25.13
22536,23.94
22537,24.05
22538,24.05
22539,22.45
22540,23.03
22541,23.31
22542,23.31
22543,22.08
22544,22.92
22545,20.46
22546,22.12
22547,21.27
22548,21.49
22549,19.95
22550,-8.46
22551,52.31
22552,21.19
22553,20.8
22554,20.0
22555,22.37
22556,19.02
22557,20.32
22558,20.93
22559,19.27
22560,19.25
22561,20.07
22562,19.1
22563,19.91
22564,18.14
22565,18.6
22566,19.75
22567,18.12
22568,18.49
22569,16.94
22570,17.2
22571,18.23
22572,15.72
22573,13.27
22574,21.18
22575,17.81
22576,19.51
22577,15.87
22578,18.42
22579,18.13
22580,18.6
22581,17.1
22582,18.19
22583,17.23
22584,19.28
22585,19.79
22586,13.28
22587,20.64
22588,18.25
22589,17.57
22590,17.97
22591,16.48
22592,14.96
22593,14.96
22594,15.92
22595,14.96
22596,16.09
22597,14.81
22598,14.86
22599,18.25
22600,18.02
22601,14.86
22602,17.78
22603,17.39
22604,17.5
22605,16.16
22606,18.98
22607,17.11
22608,17.76
22609,16.86
22610,17.12
22611,16.62
22612,16.43
22613,17.68
22614,16.21
22615,17.12
22616,17.25
22617,17.33
22618,16.58
22619,18.12
22620,16.77
22621,7.51
22622,16.9
22623,8.12
22624,7.89
22625,17.2
22626,17.55
22627,16.49
22628,15.94
22629,17.19
22630,17.33
22631,16.91
22632,16.7
22633,16.6
22634,18.02
22635,18.18
22636,17.83
22637,17.83
22638,17.49
22639,17.92
22640,17.7
22641,17.7
22642,16.51
22643,17.0
22644,16.13
22645,16.51
22646,15.97
22647,15.62
22648,12.05
22649,14.48
22650,14.25
22651,16.92
22652,15.08
22653,16.27
22654,17.28
22655,15.61
22656,16.56
22657,14.59
22658,15.07
22659,15.26
22660,16.02
22661,17.32
22662,16.73
22663,15.13
22664,15.18
22665,16.81
22666,15.75
22667,15.75
22668,22.46
22669,21.99
22670,20.99
22671,19.91
22672,17.15
22673,18.65
22674,18.82
22675,18.1
22676,18.53
22677,22.55
22678,23.04
22679,17.25
22680,19.62
22681,18.52
22682,18.48
22683,17.48
22684,19.61
22685,15.5
22686,19.54
22687,15.21
22688,17.54
22689,22.87
22690,15.21
22691,18.91
22692,15.54
22693,17.2
22694,51.17
22695,22.42
22696,29.81
22697,94.39
22698,86.75
22699,36.9
22700,30.07
22701,25.85
22702,22.35
22703,23.45
22704,20.59
22705,33.25
22706,110.24
22707,300.16
22708,272.79
22709,464.74
22710,173.57
22711,129.02
22712,134.67
22713,104.12
22714,82.64
22715,65.79
22716,53.89
22717,50.08
22718,50.15
22719,47.78
22720,41.57
22721,39.12
22722,39.9
22723,41.72
22724,69.73
22725,54.11
22726,44.65
22727,48.37
22728,66.78
22729,93.98
22730,167.6
22731,102.79
22732,82.19
22733,67.73
22734,51.0
22735,62.36
22736,45.77
22737,42.98
22738,44.1
22739,37.94
22740,37.36
22741,52.5
22742,39.92
22743,35.48
22744,35.32
22745,37.87
22746,35.72
22747,43.47
22748,42.26
22749,42.96
22750,37.2
22751,33.91
22752,33.29
22753,32.6
22754,33.3
22755,31.93
22756,35.04
22757,35.78
22758,30.01
22759,32.69
22760,30.92
22761,44.54
22762,38.94
22763,45.14
22764,48.08
22765,48.1
22766,45.23
22767,43.51
22768,43.75
22769,46.2
22770,43.29
22771,44.93
22772,39.18
22773,37.96
22774,38.34
22775,41.19
22776,41.19
22777,43.37
22778,40.87
22779,39.01
22780,38.46
22781,34.75
22782,39.66
22783,39.66
22784,35.43
22785,35.44
22786,34.27
22787,35.92
22788,38.67
22789,35.76
22790,33.45
22791,34.77
22792,33.16
22793,33.63
22794,32.39
22795,32.39
22796,33.19
22797,34.89
22798,31.81
22799,32.85
22800,31.77
22801,32.88
22802,46.53
22803,53.5
22804,47.36
22805,44.4
22806,38.53
22807,34.7
22808,35.3
22809,38.25
22810,38.14
22811,39.11
22812,39.11
22813,37.64
22814,38.75
22815,35.73
22816,38.83
22817,64.09
22818,52.64
22819,49.95
22820,43.07
22821,40.95
22822,38.59
22823,38.31
22824,38.4
22825,40.67
22826,39.86
22827,39.27
22828,61.66
22829,47.21
22830,46.34
22831,45.27
22832,58.32
22833,61.83
22834,68.05
22835,64.14
22836,59.9
22837,58.7
22838,52.54
22839,51.99
22840,49.78
22841,46.06
22842,41.48
22843,37.55
22844,39.81
22845,38.34
22846,37.31
22847,36.43
22848,34.01
22849,33.83
22850,32.21
22851,31.81
22852,30.1
22853,29.72
22854,30.0
22855,29.18
22856,30.37
22857,27.15
22858,26.31
22859,28.2
22860,27.95
22861,29.0
22862,25.94
22863,23.22
22864,29.16
22865,27.2
22866,30.33
22867,29.64
22868,25.07
22869,23.77
22870,23.77
22871,23.43
22872,24.4
22873,25.56
22874,24.7
22875,24.02
22876,27.31
22877,20.19
22878,20.7
22879,20.71
22880,22.82
22881,23.92
22882,20.6
22883,21.29
22884,22.05
22885,22.57
22886,23.83
22887,21.07
22888,23.7
22889,20.51
22890,22.39
22891,20.48
22892,21.41
22893,20.92
22894,21.74
22895,20.98
22896,19.34
22897,17.43
22898,18.61
22899,20.13
22900,19.5
22901,18.93
22902,17.6
22903,19.46
22904,19.74
22905,17.22
22906,17.05
22907,21.62
22908,17.95
22909,18.57
22910,18.01
22911,18.98
22912,19.39
22913,24.89
22914,47.37
22915,35.02
22916,33.6
22917,23.07
22918,24.29
22919,21.84
22920,19.89
22921,19.76
22922,19.25
22923,19.2
22924,17.87
22925,18.49
22926,14.85
22927,14.85
22928,12.97
22929,12.97
22930,12.96
22931,12.92
22932,12.92
22933,12.92
22934,15.97
22935,17.73
22936,17.76
22937,16.58
22938,17.84
22939,16.32
22940,17.01
22941,16.17
22942,17.77
22943,17.14
22944,16.17
22945,17.46
22946,17.46
22947,17.3
22948,17.14
22949,16.71
22950,16.42
22951,15.18
22952,15.94
22953,16.21
22954,16.75
22955,30.67
22956,17.08
22957,17.01
22958,16.98
22959,15.42
22960,15.39
22961,17.52
22962,16.95
22963,14.74
22964,15.26
22965,16.75
22966,16.54
22967,17.06
22968,16.42
22969,16.74
22970,15.06
22971,16.61
22972,15.56
22973,17.54
22974,13.94
22975,15.37
22976,14.36
22977,17.11
22978,16.63
22979,15.54
22980,15.54
22981,16.01
22982,16.37
22983,15.79
22984,15.69
22985,11.39
22986,15.9
22987,14.47
22988,14.33
22989,16.07
22990,16.13
22991,15.78
22992,17.81
22993,17.85
22994,16.52
22995,16.97
22996,13.71
22997,14.82
22998,21.22
22999,15.83
23000,18.04
23001,17.66
23002,17.66
23003,24.23
23004,18.04
23005,16.75
23006,18.89
23007,16.48
23008,18.89
23009,16.24
23010,18.42
23011,18.42
23012,18.64
23013,25.3
23014,16.38
23015,18.23
23016,15.81
23017,17.13
23018,15.81
23019,10.62
23020,10.62
23021,14.44
23022,16.24
23023,18.03
23024,15.94
23025,16.58
23026,17.04
23027,16.58
23028,18.91
23029,15.18
23030,17.55
23031,15.65
23032,17.55
23033,17.47
23034,16.15
23035,7.78
23036,17.77
23037,22.43
23038,22.43
23039,17.87
23040,17.87
23041,17.25
23042,16.18
23043,15.84
23044,7.73
23045,15.04
23046,17.54
23047,17.54
23048,17.05
23049,16.79
23050,17.45
23051,16.87
23052,17.62
23053,16.03
23054,15.68
23055,13.76
23056,16.02
23057,17.12
23058,17.12
23059,18.72
23060,17.32
23061,26.13
23062,22.63
23063,25.02
23064,17.73
23065,17.49
23066,16.35
23067,21.04
23068,20.15
23069,18.66
23070,17.54
23071,17.48
23072,17.28
23073,18.8
23074,19.39
23075,17.87
23076,15.7
23077,17.17
23078,17.1
23079,18.71
23080,16.6
23081,16.6
23082,18.33
23083,16.7
23084,17.78
23085,16.48
23086,16.48
23087,18.0
23088,17.28
23089,19.0
23090,18.12
23091,17.8
23092,16.02
23093,17.94
23094,18.99
23095,17.29
23096,18.93
23097,18.06
23098,15.78
23099,17.3
23100,17.3
23101,16.43
23102,19.35
23103,19.16
23104,18.04
23105,17.64
23106,17.05
23107,18.17
23108,15.1
23109,19.39
23110,19.15
23111,16.94
23112,17.74
23113,17.98
23114,19.23
23115,17.63
23116,19.13
23117,18.93
23118,16.48
23119,17.88
23120,17.58
23121,19.95
23122,19.72
23123,12.66
23124,18.8
23125,19.26
23126,17.95
23127,16.53
23128,17.08
23129,17.49
23130,18.48
23131,17.22
23132,18.79
23133,16.57
23134,15.88
23135,16.93
23136,15.73
23137,17.53
23138,16.09
23139,15.12
23140,22.45
23141,36.11
23142,46.6
23143,41.12
23144,37.82
23145,25.93
23146,25.85
23147,31.68
23148,38.8
23149,45.93
23150,46.75
23151,32.48
23152,27.02
23153,29.67
23154,25.93
23155,23.74
23156,25.34
23157,24.83
23158,18.38
23159,22.05
23160,34.19
23161,70.5
23162,62.05
23163,52.28
23164,57.45
23165,120.38
23166,93.25
23167,90.84
23168,114.02
23169,79.71
23170,56.48
23171,60.27
23172,88.59
23173,68.38
23174,55.56
23175,46.42
23176,41.59
23177,38.75
23178,30.73
23179,31.74
23180,31.73
23181,29.7
23182,30.94
23183,27.53
23184,26.92
23185,26.92
23186,26.73
23187,24.59
23188,37.07
23189,32.42
23190,67.89
23191,153.92
23192,93.12
23193,80.13
23194,87.23
23195,65.87
23196,55.15
23197,64.05
23198,47.88
23199,47.72
23200,41.44
23201,40.98
23202,42.55
23203,42.28
23204,36.21
23205,36.15
23206,32.28
23207,34.43
23208,31.33
23209,31.9
23210,26.48
23211,29.97
23212,27.56
23213,28.96
23214,27.06
23215,25.86
23216,25.01
23217,25.51
23218,27.39
23219,23.68
23220,26.46
23221,23.44
23222,22.66
23223,24.44
23224,22.1
23225,25.06
23226,21.54
23227,22.27
23228,22.87
23229,20.77
23230,21.63
23231,22.16
23232,20.53
23233,20.52
23234,23.8
23235,23.8
23236,20.46
23237,22.14
23238,22.66
23239,14.6
23240,21.65
23241,19.61
23242,18.85
23243,19.2
23244,22.93
23245,18.62
23246,18.52
23247,20.45
23248,16.14
23249,17.06
23250,21.82
23251,19.15
23252,13.33
23253,15.29
23254,17.46
23255,17.46
23256,17.5
23257,17.14
23258,17.69
23259,16.54
23260,14.34
23261,19.42
23262,16.29
23263,15.23
23264,15.23
23265,16.73
23266,15.27
23267,17.16
23268,15.89
23269,16.23
23270,13.91
23271,15.91
23272,14.09
23273,15.29
23274,15.76
23275,16.18
23276,14.9
23277,14.69
23278,13.99
23279,15.24
23280,14.96
23281,15.76
23282,15.53
23283,15.37
23284,15.81
23285,9.64
23286,16.97
23287,15.15
23288,13.85
23289,14.06
23290,15.24
23291,15.37
23292,16.43
23293,15.7
23294,15.12
23295,15.39
23296,14.32
23297,14.32
23298,14.74
23299,15.21
23300,13.31
23301,14.45
23302,15.04
23303,13.88
23304,14.52
23305,13.47
23306,14.08
23307,13.6
23308,13.48
23309,14.4
23310,14.08
23311,14.31
23312,14.63
23313,14.18
23314,13.44
23315,15.62
23316,11.1
23317,11.74
23318,11.1
23319,14.34
23320,15.13
23321,14.74
23322,14.64
23323,13.99
23324,15.25
23325,14.72
23326,14.75
23327,14.26
23328,14.27
23329,14.73
23330,13.88
23331,14.57
23332,14.56
23333,13.82
23334,14.82
23335,15.14
23336,13.51
23337,14.1
23338,14.14
23339,14.8
23340,15.21
23341,15.97
23342,18.74
23343,13.41
23344,13.93
23345,12.47
23346,14.29
23347,13.91
23348,13.27
23349,13.27
23350,13.39
23351,12.08
23352,13.57
23353,12.95
23354,13.85
23355,13.37
23356,13.94
23357,13.83
23358,14.72
23359,14.78
23360,14.21
23361,14.7
23362,14.79
23363,9.9
23364,14.78
23365,13.52
23366,15.44
23367,15.02
23368,14.36
23369,12.38
23370,17.7
23371,28.56
23372,15.84
23373,14.69
23374,22.61
23375,16.54
23376,14.51
23377,14.96
23378,9.71
23379,19.8
23380,15.35
23381,15.38
23382,16.57
23383,17.6
23384,16.45
23385,16.25
23386,13.25
23387,16.1
23388,14.8
23389,14.72
23390,13.84
23391,19.59
23392,17.62
23393,16.25
23394,16.78
23395,14.02
23396,24.26
23397,17.21
23398,16.7
23399,21.33
23400,20.85
23401,10.2
23402,53.71
23403,15.5
23404,18.31
23405,16.11
23406,17.79
23407,21.86
23408,19.83
23409,18.54
23410,16.57
23411,17.5
23412,18.61
23413,17.88
23414,17.73
23415,16.97
23416,17.56
23417,16.4
23418,8.57
23419,24.76
23420,17.96
23421,15.92
23422,15.15
23423,19.15
23424,13.98
23425,13.79
23426,20.19
23427,20.46
23428,23.35
23429,33.51
23430,21.08
23431,19.38
23432,20.05
23433,17.39
23434,17.94
23435,21.61
23436,24.55
23437,25.87
23438,23.46
23439,25.34
23440,42.56
23441,55.03
23442,63.95
23443,107.32
23444,53.83
23445,54.78
23446,47.67
23447,65.96
23448,421.37
23449,211.62
23450,102.05
23451,76.99
23452,67.52
23453,72.01
23454,117.9
23455,124.31
23456,184.79
23457,181.14
23458,160.11
23459,111.2
23460,91.26
23461,80.64
23462,68.52
23463,61.43
23464,55.65
23465,49.21
23466,46.65
23467,44.53
23468,41.84
23469,38.22
23470,36.58
23471,36.35
23472,35.11
23473,32.68
23474,33.81
23475,32.28
23476,32.22
23477,28.78
23478,32.75
23479,30.94
23480,29.8
23481,28.55
23482,28.28
23483,26.84
23484,30.67
23485,30.69
23486,37.14
23487,31.31
23488,29.96
23489,31.2
23490,29.56
23491,28.1
23492,28.25
23493,28.17
23494,27.97
23495,29.12
23496,26.67
23497,50.59
23498,25.51
23499,23.31
23500,26.35
23501,29.13
23502,30.93
23503,25.68
23504,30.3
23505,134.34
23506,284.13
23507,226.79
23508,304.45
23509,176.02
23510,121.74
23511,92.3
23512,75.7
23513,67.1
23514,58.24
23515,54.47
23516,50.23
23517,50.25
23518,43.4
23519,41.53
23520,43.16
23521,38.3
23522,41.79
23523,41.79
23524,35.07
23525,33.81
23526,32.83
23527,33.44
23528,30.64
23529,33.48
23530,30.37
23531,29.95
23532,29.11
23533,28.09
23534,27.69
23535,29.76
23536,25.23
23537,27.98
23538,29.07
23539,26.29
23540,29.06
23541,26.67
23542,26.19
23543,28.64
23544,25.79
23545,22.61
23546,26.23
23547,25.46
23548,25.52
23549,29.38
23550,28.22
23551,26.09
23552,23.45
23553,22.63
23554,29.51
23555,27.19
23556,24.64
23557,23.81
23558,24.5
23559,21.82
23560,22.66
23561,24.04
23562,21.43
23563,25.67
23564,22.46
23565,36.53
23566,26.43
23567,26.62
23568,25.35
23569,23.44
23570,20.73
23571,21.15
23572,22.3
23573,23.2
23574,21.98
23575,20.68
23576,20.6
23577,20.6
23578,22.07
23579,21.18
23580,21.13
23581,20.46
23582,21.05
23583,20.9
23584,18.36
23585,22.31
23586,21.75
23587,20.05
23588,19.07
23589,18.91
23590,18.71
23591,18.2
23592,19.4
23593,19.25
23594,19.04
23595,21.1
23596,19.31
23597,17.81
23598,18.74
23599,19.43
23600,21.02
23601,20.51
23602,20.18
23603,21.11
23604,19.45
23605,19.45
23606,18.78
23607,13.98
23608,19.32
23609,18.73
23610,21.91
23611,17.58
23612,17.52
23613,18.97
23614,18.71
23615,18.17
23616,18.17
23617,16.14
23618,18.51
23619,16.87
23620,16.13
23621,17.65
23622,18.18
23623,19.88
23624,15.85
23625,17.68
23626,17.08
23627,17.41
23628,18.17
23629,20.8
23630,17.17
23631,16.46
23632,16.6
23633,16.81
23634,16.49
23635,15.17
23636,16.1
23637,16.09
23638,15.22
23639,15.47
23640,14.82
23641,14.07
23642,14.85
23643,17.22
23644,12.44
23645,15.44
23646,16.32
23647,15.06
23648,15.64
23649,14.17
23650,15.39
23651,13.49
23652,15.3
23653,15.45
23654,14.58
23655,14.3
23656,14.49
23657,17.16
23658,14.82
23659,14.81
23660,13.98
23661,16.33
23662,13.59
23663,14.71
23664,15.35
23665,14.33
23666,14.26
23667,14.23
23668,14.76
23669,14.43
23670,14.28
23671,13.77
23672,15.26
23673,14.64
23674,13.58
23675,12.76
23676,14.16
23677,14.43
23678,14.13
23679,13.41
23680,15.38
23681,13.36
23682,15.38
23683,15.86
23684,14.15
23685,15.11
23686,13.22
23687,15.12
23688,13.26
23689,13.42
23690,15.1
23691,14.07
23692,15.93
23693,14.14
23694,13.6
23695,12.51
23696,13.06
23697,14.55
23698,13.72
23699,14.94
23700,13.84
23701,14.29
23702,13.61
23703,13.52
23704,14.0
23705,14.7
23706,14.21
23707,10.84
23708,12.77
23709,15.37
23710,13.91
23711,14.66
23712,13.38
23713,13.38
23714,12.78
23715,14.94
23716,13.03
23717,13.42
23718,14.59
23719,13.72
23720,13.63
23721,13.62
23722,14.61
23723,14.26
23724,14.87
23725,14.87
23726,10.9
23727,17.98
23728,16.92
23729,13.57
23730,13.57
23731,13.13
23732,15.86
23733,13.98
23734,14.4
23735,14.4
23736,15.62
23737,14.08
23738,13.61
23739,13.94
23740,13.94
23741,14.44
23742,14.1
23743,14.73
23744,13.02
23745,14.24
23746,13.94
23747,13.74
23748,14.74
23749,13.45
23750,13.17
23751,13.34
23752,13.34
23753,14.42
23754,15.23
23755,16.62
23756,10.72
23757,15.39
23758,17.87
23759,15.09
23760,12.97
23761,9.38
23762,12.07
23763,16.57
23764,12.92
23765,11.48
23766,18.15
23767,12.9
23768,14.53
23769,17.95
23770,14.43
23771,13.32
23772,17.41
23773,14.0
23774,16.81
23775,15.81
23776,15.75
23777,12.9
23778,12.67
23779,14.01
23780,20.8
23781,21.01
23782,17.68
23783,13.61
23784,15.62
23785,15.17
23786,13.52
23787,22.05
23788,12.14
23789,18.11
23790,15.54
23791,15.97
23792,14.8
23793,13.0
23794,10.6
23795,10.61
23796,18.93
23797,13.3
23798,17.5
23799,12.84
23800,14.66
23801,15.32
23802,14.4
23803,15.35
23804,14.75
23805,21.6
23806,24.31
23807,15.38
23808,28.73
23809,19.95
23810,22.36
23811,29.21
23812,52.55
23813,28.39
23814,26.62
23815,61.45
23816,37.63
23817,26.22
23818,22.79
23819,22.61
23820,33.7
23821,31.12
23822,33.84
23823,59.0
23824,54.83
23825,45.93
23826,40.46
23827,34.79
23828,26.53
23829,28.04
23830,23.32
23831,24.66
23832,22.61
23833,23.01
23834,19.58
23835,19.13
23836,19.2
23837,26.48
23838,56.77
23839,71.81
23840,56.54
23841,40.89
23842,42.64
23843,34.7
23844,36.04
23845,34.5
23846,89.39
23847,88.37
23848,75.42
23849,68.11
23850,193.34
23851,207.76
23852,266.46
23853,187.57
23854,126.8
23855,189.1
23856,260.86
23857,177.11
23858,130.51
23859,137.1
23860,86.53
23861,77.62
23862,131.08
23863,126.57
23864,111.11
23865,97.48
23866,87.63
23867,76.78
23868,66.29
23869,60.65
23870,53.03
23871,51.09
23872,60.93
23873,45.92
23874,48.3
23875,45.82
23876,47.83
23877,46.57
23878,43.72
23879,44.59
23880,44.73
23881,53.06
23882,86.23
23883,92.64
23884,80.74
23885,73.73
23886,64.28
23887,57.29
23888,56.67
23889,50.62
23890,49.78
23891,50.67
23892,48.61
23893,49.64
23894,40.64
23895,45.22
23896,51.36
23897,54.98
23898,222.52
23899,328.59
23900,221.45
23901,155.26
23902,134.83
23903,247.64
23904,323.26
23905,367.57
23906,486.66
23907,392.06
23908,270.84
23909,183.54
23910,164.71
23911,129.75
23912,109.85
23913,121.26
23914,143.78
23915,130.54
23916,115.44
23917,103.45
23918,90.77
23919,88.49
23920,77.43
23921,72.9
23922,68.96
23923,81.62
23924,63.55
23925,61.63
23926,51.74
23927,59.63
23928,54.32
23929,54.51
23930,55.28
23931,53.06
23932,52.56
23933,56.01
23934,51.99
23935,58.05
23936,58.16
23937,56.33
23938,50.79
23939,50.96
23940,47.93
23941,46.28
23942,45.4
23943,51.58
23944,51.58
23945,44.24
23946,58.49
23947,45.38
23948,45.02
23949,38.87
23950,40.36
23951,45.13
23952,39.68
23953,35.89
23954,34.87
23955,34.08
23956,34.0
23957,35.06
23958,41.04
23959,33.18
23960,37.37
23961,37.09
23962,34.86
23963,35.87
23964,32.53
23965,32.65
23966,35.73
23967,36.92
23968,33.38
23969,30.45
23970,33.78
23971,30.56
23972,29.48
23973,28.7
23974,32.87
23975,33.45
23976,34.94
23977,31.28
23978,27.95
23979,28.58
23980,29.72
23981,27.2
23982,29.29
23983,25.2
23984,26.58
23985,25.59
23986,25.42
23987,25.93
23988,22.09
23989,26.11
23990,20.58
23991,24.02
23992,24.29
23993,23.4
23994,24.97
23995,26.55
23996,21.18
23997,20.13
23998,19.51
23999,21.6
24000,21.93
24001,23.91
24002,29.05
24003,27.77
24004,27.77
24005,20.92
24006,21.59
24007,22.53
24008,21.93
24009,21.33
24010,19.13
24011,20.79
24012,21.44
24013,20.54
24014,20.22
24015,18.85
24016,18.6
24017,21.05
24018,18.22
24019,19.4
24020,18.17
24021,16.22
24022,18.13
24023,18.95
24024,17.99
24025,17.09
24026,17.05
24027,18.74
24028,16.76
24029,14.11
24030,21.36
24031,16.76
24032,16.4
24033,17.85
24034,17.74
24035,17.12
24036,16.92
24037,16.61
24038,16.96
24039,15.95
24040,18.18
24041,16.46
24042,18.82
24043,17.73
24044,15.8
24045,16.82
24046,16.28
24047,15.28
24048,17.39
24049,15.66
24050,15.07
24051,17.58
24052,14.61
24053,16.18
24054,14.78
24055,15.4
24056,15.53
24057,13.8
24058,13.8
24059,15.37
24060,14.82
24061,17.3
24062,15.46
24063,15.8
24064,17.05
24065,14.26
24066,15.08
24067,16.7
24068,12.51
24069,18.12
24070,16.3
24071,13.5
24072,16.08
24073,15.33
24074,14.19
24075,14.96
24076,16.0
24077,14.73
24078,14.5
24079,13.85
24080,15.33
24081,13.49
24082,13.34
24083,15.32
24084,14.15
24085,15.23
24086,13.37
24087,16.79
24088,12.92
24089,17.58
24090,15.45
24091,16.05
24092,14.88
24093,2.76
24094,15.07
24095,14.56
24096,16.0
24097,15.65
24098,15.18
24099,14.33
24100,16.24
24101,15.37
24102,13.53
24103,14.89
24104,15.69
24105,16.98
24106,14.96
24107,16.54
24108,13.43
24109,15.4
24110,17.89
24111,13.39
24112,15.31
24113,14.29
24114,15.45
24115,15.07
24116,17.98
24117,15.38
24118,17.2
24119,15.54
24120,15.51
24121,38.94
24122,35.05
24123,34.22
24124,27.6
24125,24.89
24126,18.91
24127,19.36
24128,17.97
24129,20.32
24130,17.6
24131,32.42
24132,56.72
24133,48.4
24134,62.01
24135,47.87
24136,67.82
24137,112.54
24138,110.51
24139,80.14
24140,57.97
24141,44.95
24142,38.15
24143,37.06
24144,38.75
24145,32.01
24146,32.8
24147,31.27
24148,29.63
24149,26.75
24150,27.18
24151,24.16
24152,23.86
24153,28.16
24154,25.45
24155,23.54
24156,23.5
24157,56.04
24158,87.46
24159,50.2
24160,53.6
24161,49.76
24162,44.32
24163,42.64
24164,58.71
24165,56.64
24166,50.63
24167,42.37
24168,41.65
24169,39.88
24170,34.06
24171,34.48
24172,31.49
24173,29.53
24174,29.21
24175,33.99
24176,34.15
24177,52.61
24178,126.92
24179,82.43
24180,60.99
24181,60.52
24182,100.42
24183,376.6
24184,226.47
24185,137.72
24186,103.13
24187,81.28
24188,75.44
24189,57.88
24190,49.37
24191,85.52
24192,68.92
24193,56.91
24194,51.63
24195,45.82
24196,46.72
24197,42.81
24198,42.63
24199,42.85
24200,35.22
24201,40.76
24202,60.65
24203,68.91
24204,50.8
24205,46.08
24206,58.4
24207,321.54
24208,345.92
24209,414.32
24210,341.51
24211,220.29
24212,168.23
24213,140.36
24214,117.87
24215,101.35
24216,93.15
24217,154.52
24218,169.08
24219,237.18
24220,213.69
24221,253.06
24222,174.71
24223,124.91
24224,120.44
24225,88.44
24226,79.03
24227,70.26
24228,67.39
24229,63.32
24230,62.81
24231,61.37
24232,77.72
24233,246.69
24234,337.46
24235,286.91
24236,450.47
24237,544.0
24238,464.01
24239,803.85
24240,639.23
24241,397.94
24242,312.57
24243,248.84
24244,207.25
24245,170.25
24246,205.67
24247,197.74
24248,212.06
24249,225.21
24250,413.29
24251,450.1
24252,309.12
24253,261.15
24254,225.02
24255,192.84
24256,164.41
24257,147.27
24258,126.6
24259,102.71
24260,115.7
24261,95.2
24262,103.72
24263,95.69
24264,98.13
24265,81.81
24266,100.01
24267,88.28
24268,101.34
24269,95.7
24270,101.1
24271,94.93
24272,88.43
24273,108.15
24274,100.91
24275,96.76
24276,103.24
24277,113.01
24278,112.68
24279,185.7
24280,225.17
24281,175.43
24282,223.59
24283,215.22
24284,183.92
24285,165.69
24286,141.7
24287,124.21
24288,118.94
24289,108.65
24290,101.1
24291,98.12
24292,94.78
24293,89.66
24294,87.98
24295,125.07
24296,212.12
24297,181.91
24298,147.42
24299,129.84
24300,137.09
24301,176.16
24302,213.67
24303,169.5
24304,145.99
24305,135.96
24306,146.21
24307,158.97
24308,143.46
24309,143.39
24310,123.41
24311,121.28
24312,109.42
24313,136.72
24314,99.75
24315,99.66
24316,93.46
24317,88.44
24318,87.52
24319,83.11
24320,83.33
24321,90.57
24322,83.33
24323,84.3
24324,91.59
24325,79.7
24326,76.7
24327,70.61
24328,69.31
24329,71.01
24330,67.91
24331,67.23
24332,63.62
24333,57.97
24334,58.28
24335,54.89
24336,57.45
24337,52.53
24338,54.15
24339,51.66
24340,55.61
24341,51.83
24342,53.72
24343,52.82
24344,54.67
24345,46.9
24346,46.04
24347,48.31
24348,45.74
24349,46.09
24350,45.76
24351,41.8
24352,43.66
24353,40.91
24354,42.75
24355,38.78
24356,39.78
24357,36.09
24358,46.0
24359,40.44
24360,36.88
24361,37.04
24362,35.5
24363,36.12
24364,35.24
24365,36.25
24366,35.99
24367,32.06
24368,35.36
24369,34.18
24370,35.65
24371,32.53
24372,30.18
24373,32.53
24374,31.27
24375,30.44
24376,31.48
24377,28.99
24378,30.61
24379,29.59
24380,29.5
24381,29.78
24382,28.26
24383,29.12
24384,28.08
24385,27.77
24386,28.54
24387,27.79
24388,27.88
24389,24.96
24390,26.15
24391,26.32
24392,26.95
24393,26.12
24394,28.82
24395,26.74
24396,27.2
24397,24.72
24398,25.34
24399,26.48
24400,25.77
24401,24.58
24402,24.45
24403,25.79
24404,25.54
24405,23.83
24406,23.96
24407,24.5
24408,25.05
24409,23.18
24410,25.78
24411,24.31
24412,24.31
24413,24.74
24414,23.96
24415,22.34
24416,23.39
24417,23.96
24418,24.53
24419,24.1
24420,23.94
24421,20.99
24422,4.34
24423,23.41
24424,23.64
24425,22.96
24426,21.71
24427,22.59
24428,21.57
24429,22.5
