$10/1/1950-8/29/2024 Pit River (proportional estimate),
,
JDAY,QIN
15712,54.35
15713,48.7
15714,85.54
15715,106.09
15716,80.62
15717,44.7
15718,19.04
15719,53.28
15720,44.86
15721,92.01
15722,70.72
15723,74.59
15724,86.17
15725,70.96
15726,61.32
15727,51.94
15728,72.48
15729,67.18
15730,48.54
15731,65.96
15732,57.82
15733,55.72
15734,73.05
15735,71.69
15736,56.54
15737,69.55
15738,68.45
15739,57.45
15740,65.68
15741,62.77
15742,41.48
15743,71.43
15744,43.4
15745,78.09
15746,49.2
15747,66.15
15748,56.19
15749,78.93
15750,39.56
15751,59.61
15752,54.94
15753,57.85
15754,76.73
15755,32.41
15756,65.5
15757,36.84
15758,66.13
15759,67.0
15760,60.01
15761,58.25
15762,47.98
15763,23.99
15764,93.75
15765,26.54
15766,125.55
15767,67.88
15768,67.89
15769,45.3
15770,63.94
15771,54.71
15772,67.18
15773,79.99
15774,118.3
15775,258.55
15776,156.2
15777,129.96
15778,152.66
15779,117.03
15780,169.66
15781,134.17
15782,90.94
15783,75.06
15784,78.58
15785,73.94
15786,46.12
15787,88.64
15788,70.32
15789,75.09
15790,66.38
15791,45.07
15792,83.34
15793,33.13
15794,84.95
15795,68.28
15796,63.64
15797,70.16
15798,64.86
15799,19.74
15800,101.89
15801,51.29
15802,93.75
15803,87.21
15804,61.62
15805,76.87
15806,41.32
15807,75.39
15808,99.63
15809,65.14
15810,57.4
15811,73.79
15812,64.32
15813,35.03
15814,72.48
15815,93.24
15816,59.98
15817,67.81
15818,60.47
15819,75.02
15820,68.94
15821,172.28
15822,312.83
15823,230.29
15824,167.71
15825,118.7
15826,120.11
15827,61.91
15828,109.86
15829,98.28
15830,84.37
15831,49.06
15832,76.26
15833,84.44
15834,94.27
15835,121.35
15836,105.94
15837,103.64
15838,47.06
15839,162.41
15840,92.32
15841,68.82
15842,48.54
15843,107.11
15844,103.46
15845,77.47
15846,192.94
15847,188.81
15848,172.96
15849,151.06
15850,207.32
15851,156.22
15852,119.87
15853,122.5
15854,137.11
15855,161.8
15856,169.75
15857,145.93
15858,112.49
15859,152.72
15860,165.9
15861,130.23
15862,142.74
15863,166.84
15864,70.53
15865,135.84
15866,108.38
15867,138.25
15868,122.13
15869,119.43
15870,97.34
15871,119.33
15872,100.43
15873,137.48
15874,119.52
15875,96.09
15876,103.5
15877,95.46
15878,95.51
15879,86.03
15880,86.58
15881,111.43
15882,62.91
15883,64.58
15884,83.57
15885,123.7
15886,85.36
15887,88.85
15888,102.83
15889,49.31
15890,89.65
15891,53.27
15892,121.89
15893,98.16
15894,39.16
15895,87.96
15896,118.77
15897,115.35
15898,47.56
15899,55.2
15900,87.35
15901,78.6
15902,78.42
15903,72.64
15904,100.83
15905,86.18
15906,58.98
15907,79.33
15908,88.38
15909,76.77
15910,79.23
15911,105.71
15912,85.78
15913,123.53
15914,111.97
15915,88.07
15916,98.63
15917,49.46
15918,61.84
15919,84.74
15920,89.83
15921,77.38
15922,127.1
15923,63.03
15924,125.38
15925,74.94
15926,90.73
15927,82.89
15928,121.05
15929,100.78
15930,83.34
15931,117.5
15932,67.18
15933,66.1
15934,90.56
15935,88.76
15936,51.66
15937,63.83
15938,83.45
15939,87.6
15940,77.4
15941,87.67
15942,50.56
15943,97.32
15944,44.04
15945,97.12
15946,54.75
15947,56.7
15948,77.08
15949,86.95
15950,48.87
15951,63.13
15952,57.33
15953,79.35
15954,60.57
15955,58.98
15956,41.84
15957,69.39
15958,75.74
15959,59.77
15960,12.15
15961,64.6
15962,83.03
15963,17.64
15964,69.85
15965,72.22
15966,53.25
15967,38.01
15968,32.01
15969,93.47
15970,38.1
15971,55.6
15972,70.21
15973,32.92
15974,61.79
15975,35.01
15976,83.36
15977,34.98
15978,60.92
15979,43.94
15980,59.3
15981,51.64
15982,46.13
15983,56.63
15984,49.55
15985,52.6
15986,44.37
15987,62.33
15988,56.86
15989,28.98
15990,44.79
15991,63.08
15992,37.38
15993,56.37
15994,27.02
15995,66.69
15996,29.68
15997,46.34
15998,47.35
15999,54.82
16000,40.82
16001,53.0
16002,38.41
16003,24.01
16004,90.75
16005,17.3
16006,49.06
16007,56.8
16008,47.65
16009,17.09
16010,86.83
16011,29.19
16012,49.24
16013,57.4
16014,63.15
16015,25.63
16016,17.96
16017,26.41
16018,70.25
16019,53.02
16020,44.56
16021,40.69
16022,40.36
16023,73.98
16024,21.06
16025,56.67
16026,47.51
16027,37.7
16028,36.06
16029,41.55
16030,43.94
16031,22.84
16032,74.99
16033,44.23
16034,52.22
16035,49.78
16036,54.78
16037,38.51
16038,17.96
16039,63.05
16040,55.17
16041,60.68
16042,44.62
16043,31.0
16044,48.78
16045,39.75
16046,42.37
16047,44.2
16048,52.95
16049,38.76
16050,53.89
16051,41.9
16052,27.3
16053,62.3
16054,56.32
16055,38.86
16056,64.35
16057,55.46
16058,39.7
16059,34.05
16060,32.46
16061,72.04
16062,40.24
16063,27.74
16064,37.0
16065,70.63
16066,37.61
16067,58.57
16068,50.42
16069,41.86
16070,70.07
16071,33.93
16072,16.58
16073,46.34
16074,63.97
16075,53.3
16076,53.44
16077,47.6
16078,49.66
16079,39.06
16080,39.09
16081,76.8
16082,41.22
16083,45.56
16084,60.78
16085,56.14
16086,36.81
16087,42.44
16088,70.13
16089,45.52
16090,43.92
16091,48.07
16092,69.58
16093,73.87
16094,78.15
16095,92.11
16096,20.71
16097,69.95
16098,56.25
16099,16.51
16100,64.88
16101,23.9
16102,74.22
16103,57.24
16104,62.73
16105,27.36
16106,87.21
16107,49.15
16108,55.43
16109,42.58
16110,69.04
16111,145.03
16112,115.4
16113,85.78
16114,55.01
16115,57.68
16116,86.2
16117,33.25
16118,76.35
16119,47.6
16120,64.95
16121,51.33
16122,34.84
16123,81.53
16124,51.99
16125,61.77
16126,19.06
16127,76.65
16128,66.69
16129,89.16
16130,47.88
16131,45.99
16132,62.94
16133,67.11
16134,42.91
16135,92.6
16136,73.61
16137,57.36
16138,51.87
16139,61.13
16140,79.12
16141,63.46
16142,44.2
16143,57.1
16144,83.27
16145,62.02
16146,117.78
16147,37.36
16148,109.09
16149,76.11
16150,51.94
16151,116.59
16152,68.12
16153,64.91
16154,84.06
16155,28.3
16156,85.21
16157,59.26
16158,74.59
16159,68.05
16160,84.04
16161,57.26
16162,63.64
16163,42.94
16164,86.22
16165,34.57
16166,94.57
16167,88.66
16168,77.78
16169,146.49
16170,354.95
16171,974.13
16172,1946.31
16173,1494.68
16174,1219.73
16175,1448.53
16176,1554.71
16177,1587.06
16178,864.22
16179,603.65
16180,445.11
16181,355.65
16182,285.64
16183,265.72
16184,225.6
16185,306.22
16186,464.93
16187,464.17
16188,433.29
16189,370.05
16190,435.12
16191,414.28
16192,410.99
16193,529.7
16194,813.24
16195,881.71
16196,638.9
16197,517.24
16198,407.22
16199,365.79
16200,314.99
16201,285.45
16202,295.22
16203,244.03
16204,231.04
16205,233.53
16206,209.0
16207,235.73
16208,218.54
16209,194.75
16210,150.64
16211,196.41
16212,171.32
16213,176.17
16214,137.77
16215,180.7
16216,163.46
16217,185.48
16218,169.21
16219,169.73
16220,116.68
16221,142.99
16222,157.28
16223,160.04
16224,283.36
16225,399.18
16226,345.59
16227,327.16
16228,244.32
16229,244.27
16230,356.73
16231,1514.35
16232,1670.36
16233,1595.98
16234,1033.4
16235,1276.29
16236,1749.07
16237,1329.99
16238,785.34
16239,578.21
16240,606.32
16241,523.41
16242,775.67
16243,736.61
16244,775.63
16245,655.85
16246,529.6
16247,469.88
16248,408.06
16249,387.45
16250,353.85
16251,348.03
16252,327.04
16253,316.1
16254,303.78
16255,299.24
16256,269.64
16257,271.84
16258,285.37
16259,500.99
16260,1008.99
16261,762.64
16262,543.76
16263,457.49
16264,390.99
16265,373.45
16266,426.14
16267,379.85
16268,330.59
16269,307.87
16270,293.94
16271,290.44
16272,270.11
16273,371.25
16274,252.39
16275,241.58
16276,237.17
16277,229.85
16278,222.44
16279,222.49
16280,248.25
16281,247.53
16282,433.41
16283,463.33
16284,696.89
16285,629.57
16286,589.67
16287,551.6
16288,474.09
16289,438.66
16290,396.29
16291,359.1
16292,350.66
16293,335.7
16294,304.09
16295,305.14
16296,289.88
16297,269.69
16298,269.17
16299,252.71
16300,248.3
16301,245.19
16302,223.16
16303,243.03
16304,213.32
16305,231.54
16306,222.68
16307,195.19
16308,199.01
16309,191.46
16310,182.1
16311,178.29
16312,193.52
16313,152.44
16314,185.58
16315,160.37
16316,166.86
16317,170.66
16318,121.79
16319,161.97
16320,156.08
16321,142.31
16322,154.77
16323,121.12
16324,126.98
16325,124.09
16326,155.84
16327,120.91
16328,220.8
16329,183.21
16330,200.32
16331,153.08
16332,148.46
16333,171.15
16334,145.39
16335,148.15
16336,139.78
16337,152.84
16338,127.45
16339,136.71
16340,124.72
16341,119.87
16342,113.5
16343,136.1
16344,121.98
16345,110.99
16346,96.87
16347,97.76
16348,113.77
16349,105.95
16350,97.22
16351,122.78
16352,76.35
16353,94.27
16354,99.8
16355,107.37
16356,79.78
16357,99.75
16358,86.65
16359,96.31
16360,86.78
16361,95.51
16362,107.58
16363,95.08
16364,100.58
16365,98.39
16366,100.43
16367,93.35
16368,42.7
16369,84.44
16370,87.47
16371,68.17
16372,76.07
16373,133.71
16374,82.12
16375,27.53
16376,55.29
16377,62.14
16378,114.36
16379,45.44
16380,101.81
16381,89.77
16382,58.03
16383,60.41
16384,89.15
16385,72.29
16386,108.24
16387,66.62
16388,81.13
16389,77.88
16390,81.35
16391,71.26
16392,83.36
16393,83.13
16394,57.36
16395,90.02
16396,84.42
16397,86.25
16398,30.11
16399,80.24
16400,78.18
16401,54.8
16402,79.07
16403,83.36
16404,61.86
16405,84.0
16406,44.97
16407,69.25
16408,64.41
16409,67.37
16410,67.16
16411,85.99
16412,58.27
16413,63.55
16414,81.23
16415,47.51
16416,85.87
16417,88.45
16418,27.67
16419,49.01
16420,68.5
16421,67.35
16422,51.26
16423,73.51
16424,83.64
16425,56.37
16426,80.26
16427,54.73
16428,60.69
16429,62.35
16430,56.65
16431,81.35
16432,75.3
16433,49.66
16434,59.07
16435,67.63
16436,88.69
16437,47.79
16438,81.86
16439,50.77
16440,60.24
16441,68.82
16442,52.17
16443,57.35
16444,80.13
16445,67.84
16446,52.57
16447,82.63
16448,78.49
16449,53.0
16450,73.3
16451,66.81
16452,76.4
16453,79.42
16454,53.07
16455,61.7
16456,78.69
16457,64.72
16458,61.02
16459,76.09
16460,47.62
16461,74.5
16462,66.2
16463,58.25
16464,57.29
16465,87.47
16466,88.21
16467,48.4
16468,75.77
16469,67.51
16470,68.8
16471,44.16
16472,58.09
16473,78.44
16474,62.51
16475,69.58
16476,74.15
16477,70.81
16478,57.66
16479,59.89
16480,68.61
16481,67.44
16482,78.04
16483,61.76
16484,65.31
16485,64.39
16486,69.65
16487,77.27
16488,41.32
16489,69.78
16490,61.97
16491,65.63
16492,60.69
16493,46.94
16494,78.04
16495,49.45
16496,47.55
16497,57.8
16498,82.4
16499,55.83
16500,77.15
16501,77.01
16502,72.51
16503,94.74
16504,59.59
16505,71.42
16506,79.63
16507,97.36
16508,200.94
16509,524.07
16510,346.83
16511,248.61
16512,417.84
16513,264.74
16514,164.08
16515,134.58
16516,90.49
16517,150.66
16518,117.48
16519,71.08
16520,102.0
16521,79.82
16522,88.22
16523,75.46
16524,73.7
16525,97.29
16526,125.13
16527,102.36
16528,107.23
16529,109.74
16530,117.48
16531,92.72
16532,99.09
16533,103.04
16534,75.65
16535,113.66
16536,80.81
16537,103.72
16538,121.68
16539,79.61
16540,125.1
16541,89.27
16542,92.56
16543,109.58
16544,270.32
16545,292.25
16546,212.24
16547,145.71
16548,281.93
16549,249.13
16550,176.97
16551,171.11
16552,245.39
16553,236.51
16554,184.27
16555,220.8
16556,216.32
16557,164.17
16558,139.06
16559,160.91
16560,224.24
16561,152.42
16562,188.58
16563,453.02
16564,845.95
16565,604.73
16566,552.35
16567,443.33
16568,398.99
16569,370.17
16570,313.14
16571,297.8
16572,272.59
16573,233.48
16574,231.79
16575,249.43
16576,670.18
16577,951.78
16578,1050.74
16579,1097.92
16580,1198.39
16581,755.37
16582,602.32
16583,504.75
16584,398.94
16585,369.72
16586,321.81
16587,359.8
16588,424.92
16589,349.13
16590,322.12
16591,324.94
16592,556.28
16593,543.62
16594,461.22
16595,397.27
16596,335.28
16597,336.4
16598,345.83
16599,426.92
16600,409.96
16601,362.06
16602,339.47
16603,298.27
16604,277.9
16605,264.23
16606,230.15
16607,247.53
16608,235.27
16609,219.69
16610,192.89
16611,215.26
16612,217.56
16613,172.26
16614,157.95
16615,224.06
16616,172.84
16617,170.41
16618,176.62
16619,170.8
16620,260.47
16621,266.97
16622,233.39
16623,228.77
16624,211.49
16625,203.58
16626,169.84
16627,204.55
16628,197.09
16629,202.62
16630,142.43
16631,186.61
16632,161.09
16633,183.32
16634,168.83
16635,202.02
16636,226.97
16637,199.58
16638,213.1
16639,198.78
16640,193.52
16641,191.27
16642,179.36
16643,263.76
16644,208.27
16645,213.11
16646,186.3
16647,217.47
16648,168.36
16649,193.41
16650,164.15
16651,163.39
16652,165.17
16653,155.61
16654,137.95
16655,143.23
16656,140.98
16657,149.68
16658,126.23
16659,144.77
16660,105.97
16661,121.42
16662,136.61
16663,113.1
16664,172.16
16665,292.36
16666,609.52
16667,749.01
16668,444.72
16669,319.19
16670,348.18
16671,298.37
16672,254.84
16673,256.23
16674,256.23
16675,211.32
16676,203.11
16677,224.78
16678,205.69
16679,157.55
16680,166.39
16681,173.08
16682,157.95
16683,148.38
16684,151.51
16685,122.26
16686,186.19
16687,106.67
16688,112.18
16689,121.11
16690,101.98
16691,146.28
16692,106.36
16693,92.06
16694,113.54
16695,128.8
16696,79.68
16697,94.29
16698,73.32
16699,91.29
16700,105.38
16701,127.09
16702,35.95
16703,131.11
16704,58.6
16705,116.08
16706,95.72
16707,99.49
16708,74.87
16709,126.11
16710,56.21
16711,71.62
16712,141.24
16713,66.78
16714,98.84
16715,81.23
16716,101.47
16717,78.35
16718,67.21
16719,102.57
16720,97.2
16721,86.71
16722,39.79
16723,120.81
16724,26.55
16725,88.26
16726,91.75
16727,84.37
16728,90.44
16729,41.48
16730,113.36
16731,44.37
16732,72.43
16733,93.02
16734,73.16
16735,41.64
16736,107.33
16737,55.88
16738,69.76
16739,77.78
16740,68.15
16741,64.18
16742,70.84
16743,67.44
16744,67.13
16745,78.2
16746,73.66
16747,77.76
16748,57.76
16749,86.5
16750,80.99
16751,67.72
16752,56.96
16753,90.25
16754,59.66
16755,61.36
16756,65.5
16757,54.36
16758,54.73
16759,59.96
16760,112.09
16761,30.83
16762,124.3
16763,68.73
16764,93.21
16765,18.36
16766,77.05
16767,75.43
16768,70.72
16769,53.81
16770,87.0
16771,56.98
16772,72.67
16773,35.97
16774,75.25
16775,74.27
16776,74.22
16777,68.89
16778,51.5
16779,57.1
16780,67.14
16781,74.57
16782,59.09
16783,79.42
16784,62.45
16785,97.27
16786,58.23
16787,61.49
16788,92.29
16789,57.47
16790,64.48
16791,68.75
16792,85.54
16793,59.26
16794,49.45
16795,90.82
16796,68.29
16797,62.92
16798,76.8
16799,65.24
16800,51.8
16801,49.13
16802,91.33
16803,74.73
16804,81.34
16805,56.05
16806,81.58
16807,74.75
16808,58.55
16809,58.27
16810,68.07
16811,61.37
16812,96.99
16813,65.09
16814,70.79
16815,52.48
16816,55.24
16817,78.08
16818,76.89
16819,71.78
16820,67.02
16821,75.79
16822,47.3
16823,60.8
16824,87.96
16825,69.57
16826,66.52
16827,58.88
16828,81.65
16829,88.92
16830,62.05
16831,125.47
16832,99.26
16833,67.79
16834,38.48
16835,75.16
16836,66.5
16837,76.23
16838,78.46
16839,66.36
16840,71.92
16841,70.61
16842,55.64
16843,73.12
16844,72.46
16845,65.28
16846,82.16
16847,60.48
16848,70.16
16849,77.59
16850,114.34
16851,255.1
16852,337.71
16853,253.89
16854,190.8
16855,242.44
16856,184.57
16857,132.77
16858,120.69
16859,93.73
16860,95.89
16861,101.51
16862,94.76
16863,82.56
16864,109.3
16865,63.24
16866,104.04
16867,181.89
16868,92.15
16869,100.88
16870,305.94
16871,520.32
16872,1152.81
16873,1146.97
16874,677.78
16875,549.46
16876,494.15
16877,355.02
16878,280.54
16879,244.65
16880,206.05
16881,170.68
16882,156.74
16883,189.99
16884,153.64
16885,130.77
16886,183.25
16887,135.96
16888,166.7
16889,187.95
16890,284.95
16891,677.91
16892,1367.23
16893,1779.68
16894,2934.99
16895,3759.47
16896,2080.81
16897,1281.41
16898,999.92
16899,948.49
16900,651.91
16901,553.33
16902,445.91
16903,407.69
16904,318.82
16905,282.72
16906,266.13
16907,221.19
16908,209.92
16909,150.59
16910,189.44
16911,176.69
16912,193.25
16913,160.35
16914,166.26
16915,250.74
16916,299.64
16917,226.94
16918,231.37
16919,291.64
16920,902.44
16921,662.72
16922,628.7
16923,515.2
16924,469.13
16925,432.75
16926,402.69
16927,383.47
16928,362.27
16929,354.25
16930,291.42
16931,286.69
16932,258.31
16933,236.44
16934,232.13
16935,212.5
16936,215.38
16937,200.26
16938,200.87
16939,206.28
16940,187.03
16941,175.28
16942,173.45
16943,165.99
16944,215.62
16945,169.37
16946,188.04
16947,144.17
16948,161.59
16949,134.65
16950,177.11
16951,127.78
16952,157.42
16953,134.08
16954,146.25
16955,164.83
16956,147.31
16957,146.89
16958,150.05
16959,140.15
16960,128.22
16961,124.63
16962,137.72
16963,131.52
16964,145.11
16965,123.62
16966,120.08
16967,121.91
16968,142.74
16969,151.15
16970,178.24
16971,133.01
16972,171.48
16973,139.64
16974,177.44
16975,139.97
16976,148.51
16977,136.8
16978,158.82
16979,145.01
16980,143.69
16981,139.68
16982,149.58
16983,117.71
16984,122.03
16985,152.89
16986,107.45
16987,133.52
16988,119.52
16989,126.01
16990,111.15
16991,104.11
16992,116.45
16993,108.78
16994,127.51
16995,78.11
16996,118.42
16997,122.57
16998,96.89
16999,97.99
17000,120.06
17001,99.84
17002,173.01
17003,121.77
17004,215.82
17005,174.86
17006,189.19
17007,200.63
17008,147.21
17009,176.76
17010,144.56
17011,144.28
17012,175.21
17013,117.53
17014,133.73
17015,138.0
17016,130.02
17017,112.32
17018,140.98
17019,123.46
17020,116.71
17021,106.83
17022,101.06
17023,96.52
17024,117.9
17025,103.51
17026,113.64
17027,110.89
17028,83.99
17029,106.48
17030,94.4
17031,79.1
17032,87.3
17033,109.34
17034,78.7
17035,100.15
17036,63.12
17037,149.49
17038,99.77
17039,61.27
17040,84.95
17041,63.15
17042,85.5
17043,87.53
17044,91.64
17045,91.55
17046,102.87
17047,52.38
17048,127.57
17049,102.36
17050,84.93
17051,93.66
17052,90.94
17053,107.93
17054,52.36
17055,99.54
17056,80.88
17057,86.9
17058,84.7
17059,107.8
17060,62.75
17061,72.23
17062,99.85
17063,80.31
17064,71.17
17065,87.96
17066,79.19
17067,77.31
17068,41.2
17069,92.56
17070,53.95
17071,82.28
17072,64.48
17073,39.07
17074,95.95
17075,87.94
17076,78.09
17077,71.24
17078,92.76
17079,49.06
17080,83.25
17081,60.43
17082,95.91
17083,68.14
17084,74.0
17085,54.61
17086,88.48
17087,65.02
17088,60.15
17089,76.98
17090,70.61
17091,61.81
17092,68.29
17093,69.2
17094,62.84
17095,72.22
17096,78.22
17097,71.05
17098,56.87
17099,60.76
17100,66.29
17101,72.08
17102,66.59
17103,69.48
17104,65.19
17105,80.17
17106,67.0
17107,78.62
17108,68.66
17109,70.47
17110,58.58
17111,65.23
17112,45.02
17113,57.0
17114,61.93
17115,72.25
17116,64.01
17117,80.26
17118,68.7
17119,45.87
17120,82.85
17121,68.49
17122,62.63
17123,63.87
17124,58.74
17125,72.88
17126,88.4
17127,71.57
17128,77.34
17129,65.98
17130,52.65
17131,72.98
17132,60.47
17133,68.96
17134,72.08
17135,66.93
17136,58.04
17137,70.44
17138,70.79
17139,61.06
17140,109.56
17141,86.95
17142,69.57
17143,30.55
17144,71.62
17145,69.24
17146,102.75
17147,64.53
17148,95.21
17149,61.02
17150,52.78
17151,90.7
17152,95.96
17153,86.24
17154,72.2
17155,84.86
17156,72.32
17157,55.97
17158,67.35
17159,72.3
17160,77.9
17161,63.46
17162,69.6
17163,58.93
17164,61.76
17165,70.21
17166,43.14
17167,56.72
17168,74.08
17169,55.15
17170,74.03
17171,59.32
17172,44.88
17173,105.97
17174,44.43
17175,104.49
17176,78.79
17177,105.45
17178,44.74
17179,77.74
17180,79.51
17181,70.63
17182,67.18
17183,71.9
17184,81.58
17185,67.63
17186,69.04
17187,81.27
17188,63.12
17189,60.08
17190,65.98
17191,60.73
17192,69.18
17193,61.53
17194,97.64
17195,70.25
17196,87.58
17197,49.92
17198,66.27
17199,72.88
17200,73.21
17201,83.5
17202,49.22
17203,70.86
17204,73.96
17205,80.71
17206,91.9
17207,37.28
17208,93.28
17209,72.95
17210,74.01
17211,96.31
17212,99.75
17213,124.42
17214,201.29
17215,160.7
17216,108.78
17217,281.86
17218,198.43
17219,50.3
17220,114.59
17221,119.52
17222,184.29
17223,236.88
17224,281.32
17225,202.22
17226,153.8
17227,161.28
17228,162.2
17229,101.25
17230,155.0
17231,145.99
17232,112.93
17233,122.81
17234,90.3
17235,234.23
17236,194.61
17237,152.79
17238,141.77
17239,101.98
17240,126.46
17241,126.65
17242,140.18
17243,136.12
17244,92.37
17245,169.0
17246,110.38
17247,137.16
17248,129.91
17249,110.47
17250,110.26
17251,93.33
17252,120.5
17253,77.6
17254,105.57
17255,73.89
17256,98.32
17257,101.06
17258,86.85
17259,103.41
17260,100.67
17261,218.8
17262,358.86
17263,345.88
17264,261.22
17265,219.15
17266,199.2
17267,158.68
17268,161.03
17269,147.89
17270,392.92
17271,683.26
17272,515.43
17273,672.95
17274,673.77
17275,619.2
17276,869.47
17277,953.86
17278,870.93
17279,640.94
17280,478.58
17281,394.95
17282,324.51
17283,307.72
17284,301.89
17285,490.82
17286,592.19
17287,456.96
17288,626.3
17289,385.32
17290,558.86
17291,721.23
17292,771.74
17293,1369.29
17294,957.22
17295,1039.18
17296,1191.31
17297,1320.07
17298,1067.59
17299,691.3
17300,531.17
17301,460.73
17302,509.08
17303,567.78
17304,718.34
17305,595.52
17306,509.45
17307,458.95
17308,469.59
17309,666.0
17310,683.59
17311,648.34
17312,568.41
17313,504.58
17314,468.42
17315,397.34
17316,329.63
17317,295.51
17318,278.93
17319,286.71
17320,291.8
17321,313.35
17322,302.84
17323,290.42
17324,270.27
17325,253.06
17326,245.21
17327,226.97
17328,203.77
17329,222.95
17330,173.59
17331,289.72
17332,266.6
17333,276.07
17334,304.14
17335,306.78
17336,281.23
17337,280.24
17338,275.57
17339,308.87
17340,662.96
17341,1153.75
17342,1050.01
17343,613.69
17344,504.25
17345,425.93
17346,392.26
17347,362.88
17348,315.91
17349,333.1
17350,306.5
17351,329.35
17352,344.58
17353,354.44
17354,318.89
17355,332.0
17356,299.33
17357,314.88
17358,318.27
17359,337.58
17360,359.24
17361,339.22
17362,333.4
17363,313.68
17364,294.34
17365,278.98
17366,242.91
17367,259.89
17368,233.77
17369,236.09
17370,259.3
17371,253.14
17372,255.92
17373,278.86
17374,257.5
17375,255.73
17376,256.21
17377,249.62
17378,271.71
17379,254.47
17380,290.91
17381,308.9
17382,273.28
17383,267.23
17384,255.53
17385,259.84
17386,269.74
17387,310.8
17388,305.78
17389,304.14
17390,319.71
17391,326.91
17392,321.82
17393,335.49
17394,344.65
17395,380.93
17396,358.09
17397,338.75
17398,362.01
17399,294.66
17400,315.08
17401,287.88
17402,267.32
17403,295.62
17404,311.75
17405,332.6
17406,328.4
17407,456.34
17408,552.27
17409,469.67
17410,405.43
17411,356.73
17412,359.92
17413,370.45
17414,313.14
17415,321.87
17416,307.65
17417,301.32
17418,294.68
17419,295.2
17420,301.39
17421,305.47
17422,330.73
17423,321.75
17424,302.42
17425,383.33
17426,305.35
17427,266.92
17428,290.4
17429,249.19
17430,251.82
17431,212.07
17432,248.58
17433,209.63
17434,220.16
17435,213.85
17436,188.02
17437,223.68
17438,162.6
17439,157.32
17440,177.77
17441,184.59
17442,159.66
17443,121.42
17444,178.8
17445,136.85
17446,155.28
17447,136.47
17448,135.42
17449,136.59
17450,134.64
17451,123.84
17452,128.6
17453,116.96
17454,129.06
17455,120.6
17456,100.38
17457,120.43
17458,109.88
17459,118.11
17460,105.41
17461,95.81
17462,119.57
17463,109.77
17464,118.75
17465,85.66
17466,111.87
17467,82.84
17468,107.87
17469,93.3
17470,99.22
17471,83.57
17472,113.92
17473,82.35
17474,145.43
17475,129.65
17476,63.57
17477,82.36
17478,103.98
17479,89.2
17480,103.1
17481,83.17
17482,100.13
17483,82.21
17484,95.56
17485,102.29
17486,106.53
17487,80.05
17488,49.41
17489,98.16
17490,80.26
17491,104.12
17492,106.63
17493,77.2
17494,72.9
17495,93.94
17496,62.63
17497,93.98
17498,77.36
17499,97.78
17500,103.79
17501,73.61
17502,76.31
17503,89.23
17504,82.26
17505,102.68
17506,72.17
17507,82.99
17508,83.59
17509,97.43
17510,82.78
17511,87.23
17512,85.87
17513,92.32
17514,93.07
17515,61.53
17516,73.37
17517,80.64
17518,79.64
17519,89.39
17520,71.66
17521,69.6
17522,76.33
17523,88.05
17524,96.59
17525,97.41
17526,83.29
17527,98.13
17528,64.74
17529,72.22
17530,57.62
17531,92.02
17532,99.96
17533,126.37
17534,46.24
17535,32.83
17536,81.77
17537,108.62
17538,112.42
17539,84.14
17540,90.23
17541,110.49
17542,31.19
17543,84.51
17544,87.14
17545,54.49
17546,95.89
17547,98.51
17548,102.68
17549,98.58
17550,80.87
17551,76.54
17552,77.85
17553,84.0
17554,85.99
17555,103.81
17556,112.28
17557,93.45
17558,82.16
17559,139.55
17560,43.34
17561,92.43
17562,83.86
17563,93.37
17564,141.44
17565,27.79
17566,108.62
17567,95.18
17568,61.74
17569,235.26
17570,176.97
17571,101.26
17572,106.27
17573,140.95
17574,103.85
17575,96.99
17576,104.79
17577,93.4
17578,90.75
17579,104.11
17580,136.48
17581,103.29
17582,100.65
17583,94.81
17584,203.16
17585,167.43
17586,481.01
17587,274.87
17588,208.7
17589,250.39
17590,230.44
17591,198.0
17592,285.52
17593,678.41
17594,525.71
17595,445.82
17596,597.62
17597,377.09
17598,322.61
17599,250.79
17600,211.04
17601,189.99
17602,171.37
17603,154.74
17604,163.79
17605,155.91
17606,169.32
17607,172.35
17608,162.1
17609,151.69
17610,159.55
17611,159.52
17612,137.79
17613,124.4
17614,122.27
17615,111.8
17616,128.59
17617,97.03
17618,118.0
17619,122.64
17620,112.63
17621,119.94
17622,112.51
17623,113.4
17624,114.1
17625,111.57
17626,103.2
17627,111.95
17628,108.62
17629,93.52
17630,104.0
17631,105.85
17632,102.31
17633,111.52
17634,80.69
17635,98.39
17636,108.22
17637,99.82
17638,108.99
17639,108.78
17640,123.51
17641,217.09
17642,358.59
17643,395.0
17644,456.13
17645,375.61
17646,440.31
17647,511.71
17648,363.3
17649,294.75
17650,275.57
17651,234.87
17652,202.13
17653,192.64
17654,176.76
17655,177.93
17656,147.47
17657,154.13
17658,141.91
17659,145.11
17660,149.33
17661,378.37
17662,711.63
17663,500.34
17664,717.17
17665,486.31
17666,399.27
17667,338.8
17668,311.43
17669,280.64
17670,275.67
17671,333.38
17672,334.55
17673,371.46
17674,339.0
17675,379.74
17676,386.0
17677,359.43
17678,386.54
17679,396.64
17680,524.72
17681,431.6
17682,383.96
17683,544.98
17684,542.62
17685,466.29
17686,467.7
17687,423.16
17688,384.94
17689,358.68
17690,319.75
17691,361.3
17692,320.74
17693,297.13
17694,275.1
17695,265.8
17696,245.16
17697,252.59
17698,230.32
17699,227.38
17700,230.23
