$1995-2016 ERA5 daily-mean N40.5-41.0 W122.5-122.0,,,,,
columns wind speed [1.2,6.1], wind direction phi [0-6.3],,,
JDAY,TAIR,TDEW,WIND,PHI,CLOUD
126,6.800000190734863,4.300000190734863,0.9700000286102295,0.550000011920929,10.0
127,8.0,6.900000095367432,0.6499999761581421,0.7300000190734863,10.0
128,10.399999618530273,9.300000190734863,2.7200000286102295,3.119999885559082,9.100000381469727
129,10.800000190734863,8.199999809265137,1.9600000381469727,3.4000000953674316,9.0
130,10.600000381469727,7.0,0.4000000059604645,2.799999952316284,7.900000095367432
131,11.300000190734863,7.099999904632568,0.5299999713897705,2.0299999713897705,7.099999904632568
132,11.800000190734863,7.599999904632568,0.6100000143051147,0.3400000035762787,10.0
133,12.800000190734863,6.300000190734863,1.8799999952316284,0.38999998569488525,9.899999618530273
134,11.600000381469727,4.199999809265137,1.7899999618530273,0.4000000059604645,0.6000000238418579
135,12.800000190734863,3.200000047683716,2.6500000953674316,0.3499999940395355,0.0
136,12.5,1.600000023841858,2.549999952316284,0.4300000071525574,0.0
137,12.0,3.0999999046325684,1.340000033378601,0.20999999344348907,0.0
138,11.399999618530273,3.5999999046325684,1.2000000476837158,0.25,0.0
139,12.699999809265137,8.399999618530273,1.159999966621399,2.9000000953674316,9.800000190734863
140,12.0,10.600000381469727,3.049999952316284,3.109999895095825,9.5
141,11.300000190734863,9.399999618530273,3.950000047683716,3.130000114440918,9.300000190734863
142,8.899999618530273,7.599999904632568,3.7300000190734863,3.200000047683716,9.600000381469727
143,8.300000190734863,6.699999809265137,4.210000038146973,3.2200000286102295,9.300000190734863
144,7.300000190734863,5.199999809265137,4.880000114440918,3.2799999713897705,8.0
145,2.5999999046325684,-0.6000000238418579,1.3200000524520874,3.5999999046325684,6.300000190734863
146,3.5,-2.5999999046325684,2.119999885559082,3.299999952316284,5.900000095367432
147,2.5,0.30000001192092896,2.2300000190734863,3.549999952316284,8.399999618530273
148,1.100000023841858,-5.0,0.5699999928474426,0.3100000023841858,5.599999904632568
149,0.800000011920929,-8.699999809265137,1.7999999523162842,0.27000001072883606,3.5999999046325684
150,1.7999999523162842,-5.400000095367432,1.1799999475479126,3.0399999618530273,7.800000190734863
151,2.200000047683716,-0.20000000298023224,2.75,2.930000066757202,9.800000190734863
152,4.199999809265137,1.899999976158142,1.9500000476837158,2.4200000762939453,10.0
153,5.0,1.2999999523162842,0.9399999976158142,0.25,3.5
154,7.099999904632568,-0.10000000149011612,1.25,0.23999999463558197,0.20000000298023224
155,9.399999618530273,3.799999952316284,0.27000001072883606,1.9600000381469727,8.100000381469727
156,8.100000381469727,6.699999809265137,3.6700000762939453,3.140000104904175,9.800000190734863
157,5.5,3.4000000953674316,3.549999952316284,3.1700000762939453,7.599999904632568
158,4.699999809265137,-1.399999976158142,0.75,0.6100000143051147,4.099999904632568
159,9.300000190734863,2.200000047683716,0.44999998807907104,0.5899999737739563,9.899999618530273
160,10.199999809265137,3.299999952316284,1.7799999713897705,0.20000000298023224,5.400000095367432
161,13.300000190734863,6.199999809265137,1.0399999618530273,0.6499999761581421,9.899999618530273
162,10.899999618530273,6.5,0.49000000953674316,2.25,5.599999904632568
163,9.199999809265137,8.0,2.869999885559082,3.0,9.399999618530273
164,7.800000190734863,4.599999904632568,1.4700000286102295,0.3400000035762787,9.300000190734863
165,9.199999809265137,0.4000000059604645,4.239999771118164,0.17000000178813934,1.100000023841858
166,10.800000190734863,-0.10000000149011612,3.009999990463257,0.28999999165534973,0.0
167,11.699999809265137,1.2999999523162842,1.159999966621399,0.14000000059604645,2.0
168,12.600000381469727,1.399999976158142,2.25,0.09000000357627869,3.700000047683716
169,13.300000190734863,0.800000011920929,2.5399999618530273,0.15000000596046448,3.0
170,14.600000381469727,3.5999999046325684,2.190000057220459,0.15000000596046448,2.0
171,15.800000190734863,4.800000190734863,0.3100000023841858,5.599999904632568,0.800000011920929
172,14.899999618530273,6.199999809265137,0.5400000214576721,5.349999904632568,3.0999999046325684
173,14.199999809265137,5.900000095367432,0.09000000357627869,3.7100000381469727,2.0
174,13.199999809265137,3.5999999046325684,2.0899999141693115,4.0,5.900000095367432
175,6.300000190734863,-2.4000000953674316,1.7699999809265137,5.309999942779541,2.200000047683716
176,8.5,-1.7999999523162842,0.5199999809265137,5.599999904632568,0.0
177,9.0,0.5,0.5099999904632568,2.0999999046325684,4.0
178,8.5,-5.599999904632568,1.6200000047683716,0.6899999976158142,3.799999952316284
179,10.699999809265137,0.699999988079071,2.549999952316284,3.200000047683716,5.800000190734863
180,7.400000095367432,4.099999904632568,1.6799999475479126,3.9200000762939453,5.099999904632568
181,6.599999904632568,-3.200000047683716,1.1100000143051147,5.960000038146973,0.699999988079071
182,9.800000190734863,2.200000047683716,1.5,3.109999895095825,8.699999809265137
183,10.100000381469727,2.0,0.9399999976158142,2.680000066757202,9.600000381469727
